UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1755651213333,0,left,-0.03635318,1.66798809,-0.00404717,0.02325154,-0.00810355,0.03618179,0.99904183
1755651213333,1,right,0.03162200,1.67289016,-0.00282882,0.02325154,-0.00810355,0.03618179,0.99904183
1755651213355,0,left,-0.03635583,1.66796598,-0.00398795,0.02312689,-0.00815262,0.03616679,0.99904487
1755651213355,1,right,0.03161941,1.67286601,-0.00276358,0.02312689,-0.00815262,0.03616679,0.99904487
1755651213356,0,left,-0.03636932,1.66790538,-0.00384447,0.02277322,-0.00828633,0.03610947,0.99905396
1755651213356,1,right,0.03160619,1.67279763,-0.00260380,0.02277322,-0.00828633,0.03610947,0.99905396
1755651213367,0,left,-0.03637647,1.66785487,-0.00373715,0.02252704,-0.00842392,0.03612300,0.99905791
1755651213367,1,right,0.03159857,1.67274884,-0.00247890,0.02252704,-0.00842392,0.03612300,0.99905791
1755651213379,0,left,-0.03637512,1.66780811,-0.00360393,0.02225361,-0.00854062,0.03608236,0.99906451
1755651213379,1,right,0.03160007,1.67269654,-0.00233126,0.02225361,-0.00854062,0.03608236,0.99906451
1755651213390,0,left,-0.03637063,1.66775090,-0.00346684,0.02201009,-0.00871703,0.03593398,0.99907373
1755651213390,1,right,0.03160559,1.67261892,-0.00217176,0.02201009,-0.00871703,0.03593398,0.99907373
1755651213401,0,left,-0.03635903,1.66769326,-0.00331481,0.02179485,-0.00892212,0.03576823,0.99908259
1755651213401,1,right,0.03161832,1.67253839,-0.00199334,0.02179485,-0.00892212,0.03576823,0.99908259
1755651213412,0,left,-0.03634546,1.66763307,-0.00315250,0.02166556,-0.00908710,0.03567495,0.99908725
1755651213412,1,right,0.03163240,1.67246519,-0.00180946,0.02166556,-0.00908710,0.03567495,0.99908725
1755651213423,0,left,-0.03634861,1.66760000,-0.00297290,0.02148434,-0.00928283,0.03561250,0.99909159
1755651213423,1,right,0.03162935,1.67242328,-0.00160426,0.02148434,-0.00928283,0.03561250,0.99909159
1755651213434,0,left,-0.03635553,1.66758046,-0.00279468,0.02145390,-0.00937620,0.03563592,0.99909054
1755651213434,1,right,0.03162197,1.67240670,-0.00141341,0.02145390,-0.00937620,0.03563592,0.99909054
1755651213446,0,left,-0.03637055,1.66757074,-0.00261250,0.02146823,-0.00944106,0.03566830,0.99908846
