UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1756816747770,0,left,-0.03210973,1.20094006,-0.00133618,0.08496602,-0.00229046,0.03123659,0.99589146
1756816747770,1,right,0.03261303,1.20494956,-0.00069610,0.08496602,-0.00229046,0.03123659,0.99589146
1756816747781,0,left,-0.03376183,1.20082182,-0.00136464,0.08491742,-0.00228602,0.03126256,0.99589480
1756816747781,1,right,0.03425941,1.20503928,-0.00069244,0.08491742,-0.00228602,0.03126256,0.99589480
1756816747788,0,left,-0.03376901,1.20080534,-0.00137574,0.08491842,-0.00226071,0.03129946,0.99589362
1756816747788,1,right,0.03425193,1.20502810,-0.00070655,0.08491842,-0.00226071,0.03129946,0.99589362
1756816747797,0,left,-0.03377957,1.20080767,-0.00138326,0.08497378,-0.00220791,0.03132825,0.99588811
1756816747797,1,right,0.03424115,1.20503490,-0.00072067,0.08497378,-0.00220791,0.03132825,0.99588811
1756816747808,0,left,-0.03380084,1.20082449,-0.00139614,0.08507005,-0.00219795,0.03137494,0.99587844
1756816747808,1,right,0.03421950,1.20505811,-0.00073395,0.08507005,-0.00219795,0.03137494,0.99587844
1756816747819,0,left,-0.03381779,1.20083563,-0.00141514,0.08518635,-0.00219476,0.03146719,0.99586560
1756816747819,1,right,0.03420176,1.20508171,-0.00075182,0.08518635,-0.00219476,0.03146719,0.99586560
1756816747830,0,left,-0.03383516,1.20084485,-0.00143573,0.08530386,-0.00217682,0.03152027,0.99585390
1756816747830,1,right,0.03418396,1.20509826,-0.00077373,0.08530386,-0.00217682,0.03152027,0.99585390
1756816747841,0,left,-0.03384940,1.20084894,-0.00145188,0.08536600,-0.00214610,0.03157650,0.99584686
1756816747841,1,right,0.03416923,1.20511029,-0.00079313,0.08536600,-0.00214610,0.03157650,0.99584686
1756816747852,0,left,-0.03386237,1.20084349,-0.00147008,0.08540313,-0.00212547,0.03159688,0.99584307
1756816747852,1,right,0.03415610,1.20510782,-0.00081373,0.08540313,-0.00212547,0.03159688,0.99584307
1756816747863,0,left,-0.03387543,1.20083392,-0.00149262,0.08543864,-0.00208184,0.03160432,0.99583988
1756816747863,1,right,0.03414300,1.20509975,-0.00084195,0.08543864,-0.00208184,0.03160432,0.99583988
1756816747874,0,left,-0.03389087,1.20082788,-0.00151749,0.08541951,-0.00201866,0.03162195,0.99584109
1756816747874,1,right,0.03412744,1.20509685,-0.00087528,0.08541951,-0.00201866,0.03162195,0.99584109
1756816747885,0,left,-0.03391437,1.20081337,-0.00154497,0.08542703,-0.00195852,0.03161598,0.99584076
1756816747885,1,right,0.03410403,1.20508222,-0.00091095,0.08542703,-0.00195852,0.03161598,0.99584076
1756816747896,0,left,-0.03392647,1.20081925,-0.00154268,0.08533176,-0.00185695,0.03158053,0.99585025
1756816747896,1,right,0.03409229,1.20508454,-0.00092328,0.08533176,-0.00185695,0.03158053,0.99585025
1756816747907,0,left,-0.03393632,1.20082362,-0.00153508,0.08530499,-0.00182816,0.03155884,0.99585328
