UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1755649480800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15102922,0.05778969,0.98589639,0.04311425
1755649480834,0.08291027,-0.14426799,-0.23449993,-0.08795181,-0.00983839,0.09986990,0.15218700,0.05629451,0.98572913,0.04481204
1755649480855,-0.07047147,-0.18831429,0.55832804,0.05696176,0.00743852,-0.05903589,0.15164158,0.05688976,0.98580687,0.04419512
1755649480877,0.20400136,0.24967218,0.31142729,0.03135256,0.00402561,-0.00984374,0.15123909,0.05724875,0.98585296,0.04408241
1755649480910,-0.07930984,0.08641617,-0.27759219,0.03714801,-0.00815401,0.01114527,0.15182437,0.05785798,0.98571923,0.04426519
1755649480922,0.23443689,-0.67712263,0.55775599,0.12316268,-0.00041691,-0.00960389,0.15157799,0.05858464,0.98571677,0.04420853
1755649480955,-0.07873097,0.16128918,-0.16793506,-0.00720320,0.00075087,0.03199819,0.15139118,0.05846758,0.98572898,0.04472850
1755649480966,0.21241757,-0.06809913,0.12219186,0.05445626,-0.00307603,0.01760399,0.15135609,0.05877254,0.98571175,0.04482708
1755649480988,-0.19954499,0.18966272,-0.00157122,0.03165888,-0.00991478,0.03966927,0.15179817,0.05911920,0.98560318,0.04526146
1755649480999,-0.20928989,-0.25301760,0.35243533,-0.00214738,-0.00822628,-0.00433058,0.15211441,0.05910696,0.98555629,0.04523677
1755649481011,0.01109895,-0.10526324,0.02110977,-0.03662473,-0.00440252,0.05426771,0.15227880,0.05887989,0.98552900,0.04557323
1755649481034,0.05977877,0.02631799,-0.16955712,-0.02818170,-0.00168177,0.03478643,0.15240527,0.05856426,0.98551016,0.04596284
1755649481066,0.04815531,-0.04474429,-0.02968039,-0.00067728,-0.00173451,0.03944034,0.15239712,0.05855325,0.98548198,0.04660375
1755649481089,-0.51729071,-0.24153039,1.05435348,-0.02633831,-0.01488734,0.12198791,0.15318609,0.05824904,0.98531003,0.04801271
1755649481112,0.44396522,-0.11013545,-0.73581070,-0.10303936,-0.00339138,0.20271099,0.15313739,0.05711046,0.98527255,0.05025266
1755649481133,0.00676548,-0.35214457,-0.06241103,-0.19502487,-0.00064095,0.21373151,0.15317785,0.05505294,0.98526579,0.05250753
1755649481144,-0.15927697,-0.65326797,0.36101699,-0.24898774,-0.01315159,0.36455751,0.15343271,0.05365861,0.98519214,0.05454905
1755649481156,0.25043488,-1.21310098,-0.18029894,-0.27154728,-0.00537389,0.32711436,0.15349203,0.05196144,0.98515856,0.05659352
1755649481178,-0.18841842,1.24362650,-0.24051116,-0.06504614,-0.00094429,0.12270609,0.15330201,0.05126870,0.98514850,0.05790034
1755649481188,0.53450600,-0.15606072,1.68738182,-0.10963955,0.01809428,0.07410144,0.15271817,0.05067665,0.98524621,0.05830049
1755649481200,-0.05972491,0.35057809,-0.34275575,0.09377562,0.01888183,-0.01133942,0.15186778,0.05121117,0.98535383,0.05823585
1755649481211,1.19911029,1.05082894,-0.34679066,0.16997218,0.01165314,-0.02869352,0.15119274,0.05214602,0.98541793,0.05807804
1755649481222,-0.63052847,-0.16452852,-0.09063847,0.15150698,0.00868209,-0.06275936,0.15072328,0.05297930,0.98546568,0.05773286
1755649481234,-0.24896268,-0.24979684,0.86734399,0.08749015,0.01050141,-0.10215016,0.15036201,0.05349987,0.98552816,0.05712507
1755649481244,0.66453176,0.54088611,-0.03383718,0.04327171,0.02956657,-0.09583314,0.14945107,0.05372705,0.98568339,0.05662194
1755649481255,-0.07098901,0.18323623,-0.11217812,0.05704735,0.02869176,-0.03793261,0.14836224,0.05404366,0.98584263,0.05641142
1755649481267,-0.07845660,1.02402363,-0.48025741,0.03753423,0.02547700,0.03136960,0.14720753,0.05426511,0.98599294,0.05659650
1755649481277,0.59804715,0.24472312,0.43298119,0.06571715,0.02770219,-0.05218083,0.14626479,0.05459041,0.98613007,0.05633820
1755649481289,-0.59421482,-0.64623197,-0.02936828,0.09997673,0.01841187,-0.09899317,0.14553298,0.05518027,0.98623870,0.05575414
1755649481300,0.19940690,-0.03042156,0.50290180,0.13856804,0.01494597,-0.12019191,0.14490259,0.05598397,0.98632538,0.05505703
1755649481310,0.25716321,-0.75453314,0.36190296,0.13441528,0.02700288,-0.14221445,0.14398783,0.05665605,0.98646040,0.05434596
1755649481323,0.18696530,-0.07108511,-0.90337145,0.07495032,0.02000694,-0.03966032,0.14305151,0.05711699,0.98658344,0.05410205
1755649481333,0.94586391,-0.60228961,0.24634468,0.07469237,0.03003840,-0.02329670,0.14191693,0.05748672,0.98673213,0.05398673
1755649481344,-0.61412994,0.71052063,-0.66642602,0.05189224,0.02188147,0.05652773,0.14078260,0.05778769,0.98685904,0.05431459
1755649481355,-0.02493577,0.82096948,-0.19704015,0.03256579,0.00813432,0.15474883,0.14006257,0.05796680,0.98690378,0.05516571
1755649481367,-0.90912135,-0.83950734,-0.20681006,0.05479584,-0.00214345,0.14574405,0.13966903,0.05829558,0.98689092,0.05604017
