UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1756341641407,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.98627168,0.16048417,-0.01843938,0.03424907
1756341641450,0.03710945,-0.03114662,-0.04696978,-0.01649285,-0.01063433,-0.00249780,0.98632598,0.16013534,-0.01866430,0.03419624
1756341641457,5.02624014,-5.44555446,-7.98009518,-0.45950683,-0.23763475,-0.12699870,0.98659598,0.15845814,-0.01953167,0.03373270
1756341641468,-2.92449658,2.88510290,4.31063478,-0.09689104,-0.02973807,-0.03075179,0.98668474,0.15792040,-0.01969671,0.03356203
1756341641502,-0.01387551,0.05997742,0.04411309,-0.07602464,-0.02157341,-0.02538781,0.98689792,0.15662798,-0.02006346,0.03313043
1756341641535,-0.00801908,0.09592717,-0.01946401,-0.04643405,-0.01498467,-0.02153344,0.98702524,0.15586646,-0.02030921,0.03277728
1756341641547,-0.05726582,-0.04026366,0.20234876,-0.04548756,-0.02554421,-0.02896719,0.98707279,0.15558216,-0.02046886,0.03259624
1756341641559,0.08426226,-0.06769465,0.09958595,-0.05554212,-0.01340350,0.00090933,0.98712131,0.15526280,-0.02054593,0.03260147
1756341641571,-0.02344219,-0.06705253,-0.00213391,-0.06559856,-0.02470473,-0.01441038,0.98718084,0.15488233,-0.02068922,0.03251789
1756341641582,0.18679826,-0.03670070,-0.26105443,-0.06518276,-0.02064932,0.01835854,0.98723359,0.15450752,-0.02080795,0.03262345
1756341641594,-0.04399738,0.11413715,0.05124785,-0.06597358,-0.02091382,0.00299447,0.98728929,0.15413148,-0.02092716,0.03264052
1756341641605,0.03966431,0.10117741,-0.05290647,-0.03360619,-0.02509577,0.01086395,0.98731452,0.15393656,-0.02107272,0.03270353
1756341641616,0.09942665,0.22431157,0.04997891,-0.03199451,-0.01539164,-0.02649056,0.98734577,0.15375579,-0.02115968,0.03255386
1756341641628,-0.04856291,0.19365296,-0.07917803,-0.02627248,-0.05567777,-0.05745879,0.98737297,0.15360604,-0.02147704,0.03222634
