UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1756341641407,0,left,-0.03074487,1.27491831,-0.00386270,0.16048417,-0.01843938,0.03424907,0.98627168
1756341641407,1,right,0.03698667,1.27910591,-0.00064484,0.16048417,-0.01843938,0.03424907,0.98627168
1756341641450,0,left,-0.03067814,1.27486800,-0.00396050,0.16013534,-0.01866430,0.03419624,0.98632598
1756341641450,1,right,0.03705274,1.27904475,-0.00071513,0.16013534,-0.01866430,0.03419624,0.98632598
1756341641457,0,left,-0.03039872,1.27460585,-0.00444985,0.15845814,-0.01953167,0.03373270,0.98659598
1756341641457,1,right,0.03733194,1.27870729,-0.00110530,0.15845814,-0.01953167,0.03373270,0.98659598
1756341641468,0,left,-0.03033470,1.27451774,-0.00459554,0.15792040,-0.01969671,0.03356203,0.98668474
1756341641468,1,right,0.03739665,1.27859459,-0.00123475,0.15792040,-0.01969671,0.03356203,0.98668474
1756341641502,0,left,-0.03015452,1.27431015,-0.00498326,0.15662798,-0.02006346,0.03313043,0.98689792
1756341641502,1,right,0.03757876,1.27832576,-0.00158780,0.15662798,-0.02006346,0.03313043,0.98689792
1756341641535,0,left,-0.02998931,1.27420851,-0.00537271,0.15586646,-0.02030921,0.03277728,0.98702524
1756341641535,1,right,0.03774579,1.27817420,-0.00195485,0.15586646,-0.02030921,0.03277728,0.98702524
1756341641547,0,left,-0.02993531,1.27416730,-0.00549347,0.15558216,-0.02046886,0.03259624,0.98707279
1756341641547,1,right,0.03780050,1.27810633,-0.00205916,0.15558216,-0.02046886,0.03259624,0.98707279
1756341641559,0,left,-0.02987392,1.27410808,-0.00558841,0.15526280,-0.02054593,0.03260147,0.98712131
1756341641559,1,right,0.03786142,1.27804729,-0.00214493,0.15526280,-0.02054593,0.03260147,0.98712131
1756341641571,0,left,-0.02981535,1.27404587,-0.00568782,0.15488233,-0.02068922,0.03251789,0.98718084
1756341641571,1,right,0.03791992,1.27797218,-0.00222840,0.15488233,-0.02068922,0.03251789,0.98718084
1756341641582,0,left,-0.02973182,1.27396647,-0.00582130,0.15450752,-0.02080795,0.03262345,0.98723359
1756341641582,1,right,0.03800185,1.27790573,-0.00234525,0.15450752,-0.02080795,0.03262345,0.98723359
1756341641594,0,left,-0.02965511,1.27390846,-0.00594614,0.15413148,-0.02092716,0.03264052,0.98728929
1756341641594,1,right,0.03807773,1.27784882,-0.00245525,0.15413148,-0.02092716,0.03264052,0.98728929
1756341641605,0,left,-0.02957146,1.27386057,-0.00608277,0.15393656,-0.02107272,0.03270353,0.98731452
1756341641605,1,right,0.03816001,1.27780701,-0.00257182,0.15393656,-0.02107272,0.03270353,0.98731452
