UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1756342053990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.98540603,0.16692227,0.03270263,0.00651605
1756342053997,0.35298275,1.75054151,-0.52430012,0.04992933,0.04302256,-0.01849408,0.98537085,0.16710201,0.03285751,0.00644948
1756342054008,-0.16944951,-0.78357248,0.08143945,0.04960064,0.03118097,-0.00879566,0.98531960,0.16737234,0.03302744,0.00640154
1756342054019,-0.13043050,-0.38224593,0.00785547,0.02819761,0.04282428,-0.00221401,0.98528477,0.16753024,0.03326726,0.00638914
1756342054030,-0.04656613,-0.03278636,-0.08743028,0.01271329,0.03373028,-0.00191312,0.98526634,0.16760144,0.03345615,0.00637843
1756342054041,0.05458766,0.05394840,-0.04467048,-0.00021490,0.02881369,0.01870420,0.98526042,0.16760025,0.03361607,0.00648224
1756342054053,-0.01480277,0.03172082,-0.07919480,0.00829576,0.04787387,-0.01530595,0.98524375,0.16764712,0.03388655,0.00639576
1756342054064,-0.03379075,0.19894715,0.04385562,-0.02621539,0.03429624,-0.02284051,0.98526274,0.16750162,0.03407690,0.00626899
1756342054075,-0.04633106,-0.01954203,-0.03047022,0.00066612,0.02975406,-0.01580326,0.98525700,0.16750528,0.03424054,0.00618207
1756342054086,-0.07991404,-0.06530489,0.10208263,-0.02427490,0.03482097,-0.00341260,0.98527342,0.16736934,0.03443554,0.00616296
1756342054097,-0.05803525,-0.02331148,-0.00292953,-0.02026878,0.02300208,0.00321603,0.98528846,0.16725280,0.03456780,0.00618146
1756342054108,-0.01168492,0.03248886,-0.00934628,-0.01151445,0.01158551,-0.02231851,0.98529791,0.16718832,0.03463268,0.00605647
1756342054119,0.06694280,0.07517377,-0.08223671,0.02280582,0.01278774,-0.02647848,0.98527544,0.16731147,0.03470174,0.00591349
1756342054131,-0.03840624,0.02453504,0.03533833,0.01180195,0.00794369,-0.01520435,0.98526271,0.16737992,0.03474781,0.00582530
1756342054142,-0.09139848,0.00269281,0.03966510,0.01531141,0.01921232,-0.00492582,0.98524532,0.16746184,0.03485060,0.00579895
1756342054153,-0.01538290,-0.02658479,0.07702995,0.00662326,0.01340104,0.00077045,0.98523633,0.16749893,0.03492564,0.00580327
1756342054164,0.00047516,-0.10857511,0.04466547,0.01966112,0.00900447,0.02070994,0.98521513,0.16760903,0.03497607,0.00591924
1756342054175,0.04005312,-0.10340470,-0.06411610,0.02320555,0.00706664,0.02105360,0.98519111,0.16773782,0.03501529,0.00603609
1756342054186,-0.17502632,0.08210867,-0.16272986,0.00727989,0.00416750,-0.00093974,0.98518323,0.16777932,0.03503904,0.00603073
1756342054197,0.00467981,-0.12347706,0.01172642,-0.01817192,0.00600935,-0.00578400,0.98519897,0.16768119,0.03507149,0.00599950
1756342054209,-0.04359317,-0.14133851,0.11816748,-0.02104132,0.01636219,-0.02481902,0.98521675,0.16756230,0.03516394,0.00585927
1756342054220,0.16927054,-0.06968352,0.31310277,-0.03080394,0.03960812,-0.00528109,0.98523811,0.16739134,0.03538376,0.00582996
1756342054231,-0.02225317,0.13400281,0.04160376,-0.00275769,0.01587840,0.03617491,0.98523634,0.16737604,0.03547189,0.00603073
1756342054242,0.02651932,0.00443059,-0.08753302,0.00933179,0.02049441,0.04522502,0.98522174,0.16742830,0.03558666,0.00628399
1756342054253,-0.01611541,0.01028432,-0.09163885,-0.01287836,0.03504287,0.00933799,0.98522650,0.16735682,0.03578115,0.00633582
1756342054264,0.00456757,0.00453761,0.02809892,-0.01589093,0.03793944,0.00291105,0.98523377,0.16726783,0.03599361,0.00635212
1756342054275,0.02980967,0.01535500,0.07233156,-0.00331921,0.02163814,-0.00653327,0.98523276,0.16724974,0.03611153,0.00631651
1756342054286,0.18621567,-0.16583528,0.26193444,-0.01513320,0.01016972,-0.00144923,0.98524521,0.16716424,0.03616899,0.00630832
1756342054298,0.05490464,-0.07238060,0.04166310,-0.01261484,0.01720094,0.00275153,0.98525355,0.16709360,0.03626532,0.00632373
1756342054309,-0.12906175,0.07722742,-0.07354993,-0.00931529,0.01008841,-0.00548210,0.98526033,0.16704283,0.03632030,0.00629386
1756342054320,-0.07181020,0.32535615,-0.13556950,-0.00076748,0.00824747,-0.00610152,0.98525958,0.16703857,0.03636607,0.00625999
1756342054331,0.01062465,0.07170772,0.01106044,0.01386065,0.00241508,0.00189559,0.98524511,0.16712035,0.03638032,0.00627118
1756342054342,0.02976977,0.03365396,0.06671450,0.02770152,0.00277767,0.00972790,0.98521933,0.16726716,0.03639504,0.00632273
1756342054353,0.01675628,-0.01772902,0.03706284,0.02317454,0.00010064,0.00091261,0.98519723,0.16739694,0.03639561,0.00632784
1756342054364,-0.06652304,0.00879054,-0.00000000,0.04863929,0.01236864,-0.03405701,0.98514956,0.16766932,0.03646487,0.00613713
1756342054375,-0.09685755,0.09397232,0.09428019,0.03921105,0.02301266,-0.00587109,0.98510833,0.16788498,0.03659144,0.00610483
1756342054387,-0.16716290,-0.02101955,0.02144288,0.06646976,0.02101062,0.00173492,0.98504039,0.16825721,0.03670910,0.00611455
1756342054398,-0.01550812,0.00588482,0.12200656,0.05352079,0.03483649,0.01783403,0.98498229,0.16855158,0.03690070,0.00621264
1756342054409,-0.03054122,-0.01206871,0.07093445,0.05339864,0.05428860,-0.01279069,0.98492119,0.16884527,0.03719929,0.00614229
1756342054420,-0.02227870,0.08095231,0.11333705,0.04422090,0.06688443,-0.01388039,0.98486447,0.16909512,0.03757719,0.00606386
1756342054431,-0.11708389,0.16848924,0.02278403,0.06781521,0.07326953,-0.01283400,0.98478461,0.16947149,0.03798383,0.00599264
1756342054442,0.00145129,0.26655433,0.05031153,0.10056476,0.09201781,0.00347847,0.98466845,0.17002963,0.03849453,0.00601194
1756342054453,-0.09723670,0.19810163,0.05031153,0.11139787,0.06681537,0.01195300,0.98454651,0.17064788,0.03886536,0.00607828
1756342054463,-0.25282546,0.21936906,0.04510162,0.15634060,0.09087043,-0.01638669,0.98439470,0.17142177,0.03931517,0.00599717
1756342054474,0.01375857,0.08094358,0.03905020,0.16204270,0.12802335,-0.02187966,0.98420642,0.17233731,0.04003850,0.00587355
1756342054485,-0.08238632,0.15398121,0.26551596,0.16820979,0.13375284,-0.01855736,0.98401437,0.17326247,0.04077414,0.00577148
1756342054497,-0.31461943,0.93492951,0.44643008,0.21325661,0.13367931,0.00196774,0.98377197,0.17445670,0.04152274,0.00578250
1756342054508,0.18959067,-0.24470976,-0.03801317,0.24171154,0.16277958,-0.01129157,0.98349243,0.17581029,0.04243431,0.00571927
1756342054519,-0.08254575,0.47700869,0.08562450,0.25515293,0.13112454,0.03779066,0.98320791,0.17721363,0.04315549,0.00592712
1756342054530,0.17353873,0.30945453,0.05838571,0.26391750,0.11349271,0.03571878,0.98290306,0.17873115,0.04380808,0.00613250
1756342054541,0.14858947,0.16129372,-0.04838189,0.33297066,0.09956773,0.05226727,0.98254848,0.18052920,0.04434574,0.00641474
1756342054552,0.16317651,0.36131846,0.29015130,0.31394409,0.07850615,0.04858314,0.98220518,0.18227159,0.04478145,0.00668438
1756342054564,-0.02617695,-0.39791853,-0.01828773,0.30622503,0.04187798,0.05072861,0.98186375,0.18403238,0.04502225,0.00697607
1756342054574,0.35329269,-0.02302006,0.29564146,0.31055799,0.05126583,0.04368115,0.98153350,0.18570939,0.04529908,0.00721195
1756342054586,0.01281976,-0.29389375,-0.13325029,0.28619233,0.01676415,0.03011908,0.98122610,0.18729776,0.04539213,0.00737911
1756342054597,0.27302700,-0.40319213,0.03294474,0.26972407,0.04760451,0.01743048,0.98092346,0.18880821,0.04565871,0.00747672
1756342054608,-0.36990769,0.18098665,0.01998550,0.24965694,0.04357646,-0.03092261,0.98064826,0.19018133,0.04589838,0.00730664
1756342054619,0.13454697,-0.04641009,-0.10539217,0.27215277,0.06679344,-0.03353142,0.98032404,0.19175981,0.04628578,0.00711216
1756342054631,0.01772414,0.14462687,0.28155938,0.23999486,0.05885224,0.01169932,0.98004660,0.19309179,0.04661241,0.00717709
1756342054641,0.07892201,-0.49331677,-0.01821416,0.22738572,0.04405262,0.05926149,0.97978775,0.19433104,0.04685250,0.00750007
1756342054653,0.25533010,-0.45818728,-0.22012624,0.19719071,0.05504535,0.05623101,0.97955295,0.19542545,0.04715800,0.00781215
1756342054664,0.03551349,-0.27109867,-0.09321515,0.14081625,0.04451601,0.02824045,0.97937893,0.19622810,0.04741174,0.00797312
1756342054675,-0.01083378,-0.56864627,0.02703990,0.11459418,0.05726815,-0.02244180,0.97923685,0.19686410,0.04772958,0.00784857
1756342054686,-0.09687807,0.01465819,0.07543442,0.10663760,0.06995404,-0.08283693,0.97910348,0.19745060,0.04811433,0.00739297
1756342054697,-0.12797774,-0.07161036,-0.26148800,0.13335891,0.05431009,-0.04522166,0.97894093,0.19819074,0.04841575,0.00714198
1756342054708,0.07446254,0.14984593,0.33874042,0.10125322,0.07972965,0.02027918,0.97880541,0.19874764,0.04885426,0.00725352
1756342054720,0.01726988,-0.29939580,-0.13500416,0.10409074,0.08899759,0.06303841,0.97865525,0.19934616,0.04936600,0.00761599
1756342054730,0.06136609,0.02697042,0.07518568,0.10935503,0.09106887,0.06498850,0.97850705,0.19993668,0.04985777,0.00796693
1756342054742,0.04755166,-0.04689170,-0.18087932,0.09439610,0.05140898,0.02265908,0.97838314,0.20046529,0.05014566,0.00809382
1756342054753,-0.22597857,0.20912671,-0.13484076,0.08979929,0.02283707,-0.03794840,0.97827611,0.20096368,0.05027241,0.00788321
1756342054764,0.08236186,0.11157592,-0.08113756,0.10722294,0.03477855,-0.04199462,0.97814440,0.20156413,0.05046717,0.00764804
1756342054775,-0.05891579,-0.01693579,0.22721924,0.10706462,0.02814617,-0.01256179,0.97801189,0.20216904,0.05062619,0.00757706
1756342054785,0.09290904,-0.05670525,0.89651245,0.11602926,0.02001072,0.02177893,0.97789080,0.20272598,0.05072224,0.00768160
1756342054796,0.20075703,-0.38357661,-0.19465909,0.11725652,0.00296968,0.04664730,0.97775150,0.20338262,0.05073887,0.00794283
1756342054807,-0.21239857,0.19149133,-0.20812209,0.12488146,-0.02839760,0.00237616,0.97761390,0.20408196,0.05057985,0.00795613
1756342054818,0.00570197,0.27607062,-0.38583364,0.12290824,-0.01663601,0.00404461,0.97747459,0.20477024,0.05048669,0.00797878
1756342054830,-0.02514021,0.19913370,0.12330843,0.12348573,-0.00816625,-0.01076277,0.97733487,0.20544942,0.05044177,0.00791959
1756342054841,0.21808326,-0.01192663,0.07751230,0.12039228,-0.03439928,0.02461372,0.97720170,0.20612361,0.05024914,0.00805742
1756342054852,0.16820826,-0.00902813,0.10453621,0.11328448,-0.06448058,0.04516362,0.97708405,0.20675801,0.04988804,0.00831034
1756342054863,0.29136023,-0.32465145,0.04492100,0.12030482,-0.08970159,0.06840587,0.97696452,0.20742570,0.04939020,0.00868999
1756342054874,-0.20124610,-0.45401314,-0.28058351,0.10043874,-0.12446644,0.04898453,0.97687823,0.20798313,0.04869941,0.00896186
1756342054885,0.11928771,-0.55209629,-0.02398083,0.04287323,-0.09524559,0.04621344,0.97685112,0.20822322,0.04816604,0.00922065
1756342054897,-0.25169247,-0.04202585,-0.04388676,-0.02578053,-0.10411236,0.00293553,0.97691082,0.20807756,0.04757780,0.00923724
1756342054908,0.08732540,-0.14767985,-0.05144840,-0.02644250,-0.06695762,-0.02030350,0.97696070,0.20793213,0.04720953,0.00912557
1756342054919,0.41573445,0.25919364,0.22785437,-0.04084018,-0.05130798,-0.00089010,0.97702324,0.20770342,0.04692221,0.00912058
1756342054930,-0.08192120,-0.12302254,0.00051019,-0.05276327,-0.05626193,0.03055539,0.97709811,0.20741323,0.04661277,0.00928864
1756342054941,-0.10126954,-0.05568571,-0.14344942,-0.02382161,-0.04917682,0.01668655,0.97713827,0.20728102,0.04633984,0.00938125
1756342054952,0.19460344,0.23754804,-0.14818286,-0.00921346,-0.04290374,0.03441791,0.97715871,0.20722942,0.04609958,0.00957399
1756342054964,-0.27986770,0.19374196,-0.23121927,0.02809354,-0.04717633,0.01777296,0.97713638,0.20738955,0.04583067,0.00967530
1756342054974,0.14641889,-0.31787745,0.42817574,0.01662864,-0.04096163,0.04387979,0.97712530,0.20747935,0.04560948,0.00991225
1756342054986,-0.28134917,0.44791134,-0.28455964,0.04240185,-0.05026685,0.05935101,0.97708379,0.20772104,0.04532296,0.01025055
1756342054997,0.11130407,0.17761165,0.00527049,0.04697894,-0.08396232,0.04803133,0.97704699,0.20798177,0.04485697,0.01051712
1756342055008,0.26348163,0.16390485,-0.05712829,0.06326670,-0.12166496,0.02687394,0.97700216,0.20832657,0.04419389,0.01066358
1756342055019,0.38737683,0.09191601,-0.20624758,0.05218254,-0.15475878,0.04538745,0.97697582,0.20861880,0.04332724,0.01091775
1756342055030,0.19035936,0.02797000,-0.17931474,0.03117734,-0.17712640,0.06021114,0.97697820,0.20879495,0.04232648,0.01125795
1756342055041,0.15734440,-0.23554580,-0.13288876,0.01935647,-0.17535660,0.06284234,0.97699270,0.20890141,0.04136202,0.01160358
1756342055052,0.16009512,-0.30221033,-0.27388581,-0.03385312,-0.20743994,0.05224363,0.97707667,0.20871522,0.04022110,0.01189092
1756342055063,0.18753450,-0.42996347,-0.35469740,-0.08568229,-0.24668941,0.06323792,0.97723056,0.20823540,0.03883964,0.01224505
1756342055075,0.00142549,-0.59324298,-0.32406224,-0.08092421,-0.19298021,0.00511579,0.97736900,0.20778222,0.03775895,0.01227370
1756342055086,-0.29239351,-0.48894545,-0.08228185,-0.14470132,-0.16095479,-0.05032006,0.97757509,0.20698636,0.03687370,0.01199694
1756342055097,-0.14445084,-0.08066587,0.12468433,-0.18508838,-0.11556396,-0.04887696,0.97782368,0.20594061,0.03622076,0.01172078
1756342055108,0.02335403,-0.01004743,-0.16663591,-0.16132506,-0.13607121,-0.00683365,0.97804578,0.20502106,0.03544516,0.01168183
1756342055119,0.14684676,-0.67493164,-0.99083540,-0.18186951,-0.11212166,0.04205924,0.97827428,0.20402078,0.03482849,0.01191316
1756342055130,-0.10590908,0.10837208,0.02068922,-0.21116104,-0.08148019,0.04980622,0.97852825,0.20285939,0.03438035,0.01218709
1756342055141,0.13103170,-0.05714164,0.03645243,-0.26911934,-0.06229208,0.04564368,0.97884275,0.20137924,0.03403774,0.01243813
1756342055152,0.14382324,-0.41202457,-0.31778941,-0.30810040,-0.09870172,0.06082507,0.97920753,0.19966928,0.03348994,0.01277571
1756342055164,0.23210907,-0.30344411,-0.09801787,-0.34391399,-0.10124359,0.05420063,0.97961709,0.19772617,0.03291792,0.01308195
1756342055175,-0.12982505,-0.99319909,-0.82624813,-0.37033611,-0.13939499,0.05466733,0.98005517,0.19565228,0.03213731,0.01338808
1756342055186,0.28224776,-0.26347876,-0.20432077,-0.42586053,-0.11113096,-0.01167889,0.98054934,0.19326746,0.03151497,0.01332268
1756342055197,-0.10497683,-0.44552187,-0.61675711,-0.45366031,-0.11651556,-0.07191169,0.98105422,0.19081770,0.03088579,0.01293436
1756342055208,-0.12589548,0.23784771,0.30950025,-0.46057574,-0.07497009,-0.12224760,0.98157888,0.18821545,0.03046221,0.01224366
1756342055219,0.01727412,0.29750138,0.00687096,-0.48789043,-0.06637932,-0.11243191,0.98211793,0.18548326,0.03009048,0.01161404
1756342055230,-0.15105238,0.08048298,-0.50778302,-0.44747172,-0.06787897,-0.09876766,0.98259718,0.18302217,0.02971715,0.01107082
1756342055242,-0.21467072,0.43199372,-0.23493865,-0.37706542,-0.04451714,-0.12446592,0.98300325,0.18091060,0.02946785,0.01037381
1756342055252,0.06767282,0.07367723,-0.16085983,-0.33176257,0.00261563,-0.10537341,0.98333668,0.17911908,0.02948198,0.00980479
1756342055263,-0.22023387,0.76464381,0.43845204,-0.31164474,0.03058660,-0.08748583,0.98364979,0.17738945,0.02965173,0.00931925
1756342055275,-0.48807209,0.50974817,-0.12268696,-0.22692020,0.02305967,-0.08188628,0.98388454,0.17608466,0.02978433,0.00884840
