UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1755649435187,0,left,0.76400596,-0.04942809,-2.31672239,-0.04264827,-0.13369387,0.04943028,0.98886992
1755649435187,1,right,0.82939881,-0.04198720,-2.29898691,-0.04264827,-0.13369387,0.04943028,0.98886992
1755649435209,0,left,0.76468176,-0.04987977,-2.31807566,-0.04395425,-0.13383414,0.04920818,0.98880484
1755649435209,1,right,0.83007246,-0.04244461,-2.30032968,-0.04395425,-0.13383414,0.04920818,0.98880484
1755649435231,0,left,0.76511234,-0.05018559,-2.31902742,-0.04562671,-0.13359857,0.04827444,0.98880696
1755649435231,1,right,0.83052403,-0.04284724,-2.30131865,-0.04562671,-0.13359857,0.04827444,0.98880696
1755649435255,0,left,0.76554370,-0.05055000,-2.31973481,-0.04691945,-0.13387349,0.04828049,0.98870898
1755649435255,1,right,0.83094525,-0.04318617,-2.30199933,-0.04691945,-0.13387349,0.04828049,0.98870898
1755649435287,0,left,0.76588655,-0.05090760,-2.32046247,-0.04798575,-0.13434273,0.04807030,0.98860439
1755649435287,1,right,0.83127379,-0.04355026,-2.30267119,-0.04798575,-0.13434273,0.04807030,0.98860439
1755649435322,0,left,0.76606846,-0.05108450,-2.32089353,-0.04895142,-0.13425112,0.04769931,0.98858746
1755649435322,1,right,0.83146381,-0.04376020,-2.30311894,-0.04895142,-0.13425112,0.04769931,0.98858746
1755649435343,0,left,0.76645237,-0.05145693,-2.32176948,-0.05091217,-0.13370857,0.04710464,0.98859047
1755649435343,1,right,0.83187526,-0.04418063,-2.30407643,-0.05091217,-0.13370857,0.04710464,0.98859047
1755649435355,0,left,0.76682567,-0.05186201,-2.32250524,-0.05216961,-0.13372916,0.04711366,0.98852170
1755649435355,1,right,0.83224774,-0.04456186,-2.30481887,-0.05216961,-0.13372916,0.04711366,0.98852170
1755649435399,0,left,0.76717746,-0.05247121,-2.32332921,-0.05392752,-0.13359753,0.04642667,0.98847766
1755649435399,1,right,0.83261311,-0.04523284,-2.30566764,-0.05392752,-0.13359753,0.04642667,0.98847766
1755649435421,0,left,0.76788324,-0.05328381,-2.32496929,-0.05958036,-0.13351285,0.04325134,0.98830857
