UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1755651280571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99919799,0.02332167,-0.00845396,0.03143244
1755651280585,0.33317642,-0.06262483,0.32083655,-0.02159984,-0.00767254,-0.00716683,0.99920260,0.02317155,-0.00850729,0.03138263
1755651280587,10.58345218,-4.02917107,11.07167855,-0.07997213,-0.06803904,-0.05558606,0.99920637,0.02307158,-0.00859233,0.03131315
1755651280598,-2.15941620,0.70330587,-1.99831702,-0.01299109,-0.01348949,-0.01680277,0.99921037,0.02299818,-0.00866855,0.03121821
1755651280609,0.02813983,0.12353018,0.02282472,0.00155805,-0.00293025,-0.01357171,0.99921240,0.02300691,-0.00868496,0.03114221
1755651280620,0.10597998,0.35312475,-0.19595994,0.01014936,-0.01230377,-0.01179015,0.99921254,0.02306222,-0.00875201,0.03107796
1755651280632,-0.04612148,0.11344227,-0.07348050,0.01912437,-0.00372250,-0.01439970,0.99921238,0.02316932,-0.00877286,0.03099732
1755651280643,-0.06082107,-0.10453621,-0.09693357,0.02855818,-0.01002309,-0.00721619,0.99920942,0.02332924,-0.00882899,0.03095691
1755651280654,-0.00622788,-0.02569439,0.16125625,0.00420078,-0.00847606,-0.00592929,0.99920948,0.02335235,-0.00887561,0.03092430
1755651280665,-0.04728964,-0.06994925,-0.01379281,-0.00664018,-0.01703270,-0.00623921,0.99921056,0.02331583,-0.00896929,0.03088998
1755651280675,0.13524836,-0.02292070,0.12874603,-0.00098141,-0.01537063,-0.01272047,0.99921194,0.02331092,-0.00904614,0.03082638
1755651280686,-0.52435362,-0.01199315,0.07473388,-0.00963894,-0.01331855,-0.00469664,0.99921333,0.02325694,-0.00912073,0.03080008
1755651280697,-0.25392462,-0.00457417,-0.07741962,0.01891190,-0.01824191,-0.00416370,0.99921067,0.02336190,-0.00922197,0.03077697
1755651280708,-0.05624921,0.12712579,0.06532443,0.02924216,-0.01008953,-0.00290279,0.99920680,0.02352566,-0.00927847,0.03076071
1755651280719,0.54052063,0.10635480,-0.06397788,0.04599495,-0.00898837,-0.00176494,0.99920060,0.02378093,-0.00932835,0.03075092
1755651280731,0.05731084,0.04617230,0.03299611,0.01891670,-0.00890073,-0.00163763,0.99919788,0.02388686,-0.00937820,0.03074175
1755651280742,-0.02880128,-0.07803297,0.01121297,0.02203710,-0.01065641,0.00003880,0.99919439,0.02400917,-0.00943734,0.03074196
1755651280753,0.02128565,0.04015247,0.05805176,0.00863809,0.00386432,-0.00062653,0.99919355,0.02405711,-0.00941589,0.03073848
1755651280764,-0.08514258,-0.08272376,-0.01161035,0.01908596,-0.00665520,-0.00437329,0.99919139,0.02416304,-0.00945283,0.03071421
