UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1755651213333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99904183,0.02325154,-0.00810355,0.03618179
1755651213355,-0.00562115,-0.04956833,0.13337459,-0.01154206,-0.00454300,-0.00138919,0.99904487,0.02312689,-0.00815262,0.03616679
1755651213356,-7.80686303,-37.33748339,87.50831837,-0.54409720,-0.20571580,-0.08818257,0.99905396,0.02277322,-0.00828633,0.03610947
1755651213367,0.84439769,3.95781082,-9.22694116,-0.04727501,-0.02324059,0.00205426,0.99905858,0.02250139,-0.00841996,0.03612128
1755651213379,0.05378037,-0.04970635,0.13922735,-0.04424593,-0.02154477,-0.00694986,0.99906451,0.02225361,-0.00854062,0.03608236
1755651213390,0.03544283,-0.11632285,0.09135782,-0.04310087,-0.03122390,-0.02626350,0.99907373,0.02201009,-0.00871703,0.03593398
1755651213401,0.05601502,-0.01307017,0.13256887,-0.03809611,-0.03629920,-0.02933469,0.99908259,0.02179485,-0.00892212,0.03576823
1755651213412,0.02294575,-0.02273524,0.17746116,-0.02462776,-0.03142511,-0.01776794,0.99908725,0.02166556,-0.00908710,0.03567495
1755651213423,-0.14081997,0.26852532,0.04795952,-0.03207296,-0.03464215,-0.01105289,0.99909159,0.02148434,-0.00928283,0.03561250
1755651213434,-0.02950973,0.15180187,-0.09643191,-0.00524930,-0.01609846,0.00403768,0.99909054,0.02145390,-0.00937620,0.03563592
1755651213446,-0.06658858,0.07818915,0.06783384,0.00255909,-0.01158098,0.00578144,0.99908846,0.02146823,-0.00944106,0.03566830
1755651213457,-0.11784082,0.05606942,0.02090724,0.00083585,-0.01385043,0.00027472,0.99908757,0.02147291,-0.00951862,0.03566984
1755651213468,0.01696962,-0.05082696,-0.01133492,0.00265226,-0.01460123,-0.01180963,0.99908885,0.02148803,-0.00960184,0.03560252
1755651213479,0.01883986,-0.05612777,0.09136498,-0.00299437,-0.01274822,-0.00680969,0.99908988,0.02147126,-0.00967323,0.03556439
1755651213491,0.44127976,-0.20904249,-0.21002298,0.00170214,-0.00858677,-0.00693913,0.99909058,0.02148070,-0.00972089,0.03552588
