UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1755651280571,0,left,-0.02902041,1.66983180,-0.00017180,0.02332167,-0.00845396,0.03143244,0.99919799
1755651280571,1,right,0.03899775,1.67408652,0.00107970,0.02332167,-0.00845396,0.03143244,0.99919799
1755651280585,0,left,-0.02895620,1.66982308,-0.00011305,0.02317155,-0.00850729,0.03138263,0.99920260
1755651280585,1,right,0.03906229,1.67407104,0.00114492,0.02317155,-0.00850729,0.03138263,0.99920260
1755651280587,0,left,-0.02887868,1.66980052,-0.00003817,0.02307158,-0.00859233,0.03131315,0.99920637
1755651280587,1,right,0.03914021,1.67403888,0.00123074,0.02307158,-0.00859233,0.03131315,0.99920637
1755651280598,0,left,-0.02880341,1.66977320,0.00006495,0.02299818,-0.00866855,0.03121821,0.99921037
1755651280598,1,right,0.03921610,1.67399849,0.00134363,0.02299818,-0.00866855,0.03121821,0.99921037
1755651280609,0,left,-0.02872527,1.66976035,0.00017384,0.02300691,-0.00868496,0.03114221,0.99921240
1755651280609,1,right,0.03929484,1.67397523,0.00145456,0.02300691,-0.00868496,0.03114221,0.99921240
1755651280620,0,left,-0.02863653,1.66978924,0.00025294,0.02306222,-0.00875201,0.03107796,0.99921254
1755651280620,1,right,0.03938397,1.67399509,0.00154283,0.02306222,-0.00875201,0.03107796,0.99921254
1755651280632,0,left,-0.02855126,1.66983411,0.00032819,0.02316932,-0.00877286,0.03099732,0.99921238
1755651280632,1,right,0.03946987,1.67402878,0.00162112,0.02316932,-0.00877286,0.03099732,0.99921238
1755651280643,0,left,-0.02847340,1.66986322,0.00038871,0.02332924,-0.00882899,0.03095691,0.99920942
1755651280643,1,right,0.03954794,1.67405201,0.00168982,0.02332924,-0.00882899,0.03095691,0.99920942
1755651280654,0,left,-0.02839766,1.66988812,0.00046851,0.02335235,-0.00887561,0.03092430,0.99920948
1755651280654,1,right,0.03962383,1.67407229,0.00177597,0.02335235,-0.00887561,0.03092430,0.99920948
1755651280665,0,left,-0.02832759,1.66990470,0.00054356,0.02331583,-0.00896929,0.03088998,0.99921056
1755651280665,1,right,0.03969396,1.67408395,0.00186352,0.02331583,-0.00896929,0.03088998,0.99921056
1755651280675,0,left,-0.02825052,1.66991970,0.00062522,0.02331092,-0.00904614,0.03082638,0.99921194
1755651280675,1,right,0.03977138,1.67409006,0.00195542,0.02331092,-0.00904614,0.03082638,0.99921194
1755651280686,0,left,-0.02822980,1.66993189,0.00072687,0.02325694,-0.00912073,0.03080008,0.99921333
1755651280686,1,right,0.03979214,1.67409849,0.00206692,0.02325694,-0.00912073,0.03080008,0.99921333
1755651280697,0,left,-0.02824050,1.66994335,0.00081587,0.02336190,-0.00922197,0.03077697,0.99921067
1755651280697,1,right,0.03978139,1.67410634,0.00217008,0.02336190,-0.00922197,0.03077697,0.99921067
1755651280708,0,left,-0.02825837,1.66997035,0.00091685,0.02352566,-0.00927847,0.03076071,0.99920680
1755651280708,1,right,0.03976350,1.67413072,0.00227939,0.02352566,-0.00927847,0.03076071,0.99920680
1755651280719,0,left,-0.02820948,1.67000983,0.00100926,0.02378093,-0.00932835,0.03075092,0.99920060
1755651280719,1,right,0.03981236,1.67416837,0.00237962,0.02378093,-0.00932835,0.03075092,0.99920060
1755651280731,0,left,-0.02815295,1.67005532,0.00110699,0.02388686,-0.00937820,0.03074175,0.99919788
1755651280731,1,right,0.03986883,1.67421229,0.00248455,0.02388686,-0.00937820,0.03074175,0.99919788
1755651280742,0,left,-0.02810042,1.67009017,0.00120451,0.02400917,-0.00943734,0.03074196,0.99919439
1755651280742,1,right,0.03992121,1.67424681,0.00259064,0.02400917,-0.00943734,0.03074196,0.99919439
1755651280753,0,left,-0.02804538,1.67013005,0.00131483,0.02405711,-0.00941589,0.03073848,0.99919355
1755651280753,1,right,0.03997633,1.67428622,0.00269823,0.02405711,-0.00941589,0.03073848,0.99919355
1755651280764,0,left,-0.02800085,1.67016128,0.00141966,0.02416304,-0.00945283,0.03071421,0.99919139
1755651280764,1,right,0.04002097,1.67431387,0.00280845,0.02416304,-0.00945283,0.03071421,0.99919139
1755651280775,0,left,-0.02795558,1.67018854,0.00152832,0.02419240,-0.00943531,0.03071635,0.99919078
1755651280775,1,right,0.04006629,1.67434145,0.00291485,0.02419240,-0.00943531,0.03071635,0.99919078
1755651280786,0,left,-0.02794007,1.67016407,0.00162394,0.02419610,-0.00939979,0.03072561,0.99919074
1755651280786,1,right,0.04008178,1.67431835,0.00300568,0.02419610,-0.00939979,0.03072561,0.99919074
