UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1755649404990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99025388,0.06114298,-0.11068696,0.05837104
1755649404999,-0.42568854,0.13777129,-1.37936285,0.00858590,0.02763517,-0.00153200,0.99026513,0.06117947,-0.11056951,0.05836453
1755649405010,0.08624560,0.05229557,0.27447079,-0.00234758,0.01786048,0.00806820,0.99027461,0.06116609,-0.11046771,0.05841052
1755649405022,-0.02485500,-0.05608088,-0.04683882,0.01212849,0.01768043,0.03817968,0.99026835,0.06123947,-0.11036074,0.05864150
1755649405032,-0.12914865,-0.06252873,-0.15944551,-0.00012873,0.04276959,0.03900260,0.99028051,0.06123883,-0.11014903,0.05883457
1755649405043,-0.04308421,-0.10998982,0.18451161,-0.03584939,0.04989595,0.01901892,0.99031827,0.06103449,-0.10986463,0.05894298
1755649405056,0.02655735,-0.14161942,0.40468338,-0.01785133,0.04489392,0.00185607,0.99035584,0.06092202,-0.10958179,0.05895467
1755649405067,0.03086962,-0.03150297,-0.11181246,0.00707421,0.00975070,-0.00786087,0.99036195,0.06096093,-0.10952816,0.05891143
1755649405077,0.01070094,0.08577787,-0.12564589,-0.02635401,0.01096460,-0.01186333,0.99038035,0.06082389,-0.10947115,0.05884974
1755649405088,0.03668468,0.05824050,-0.46873960,-0.03139160,0.04095862,-0.00468268,0.99041599,0.06065752,-0.10925407,0.05882493
1755649405100,0.02707285,0.07843841,0.08784924,-0.01487593,0.05151343,-0.00441481,0.99045810,0.06056603,-0.10893726,0.05879777
1755649405110,-0.02587714,0.14482959,-0.27922111,-0.00025769,0.02205687,0.02086615,0.99046411,0.06056474,-0.10882698,0.05890211
1755649405122,0.10428129,-0.02005804,0.08504947,0.04072355,0.01086855,0.02503847,0.99044833,0.06079483,-0.10876557,0.05904357
1755649405133,-0.07024026,0.07094670,0.11604108,0.00957513,0.00387762,0.01954691,0.99044089,0.06084845,-0.10874385,0.05915304
1755649405144,-0.03867703,-0.08852373,0.07170255,0.00419515,0.00201129,0.02311701,0.99043287,0.06087215,-0.10873249,0.05928365
1755649405156,-0.03023017,-0.22166516,0.02621463,0.01029401,0.00935958,0.01608588,0.99042951,0.06093289,-0.10867727,0.05937855
1755649405167,-0.00375898,-0.07947686,-0.11298121,-0.00610662,0.02592388,0.01709253,0.99044125,0.06090022,-0.10853858,0.05947000
1755649405179,0.05661396,0.18023475,0.09642311,-0.00669588,0.01088867,0.00476987,0.99044909,0.06086038,-0.10847379,0.05949838
1755649405189,0.04124889,0.08233409,-0.12440141,-0.01214829,0.00686200,0.01687174,0.99045155,0.06079842,-0.10843879,0.05958443
1755649405200,0.00755404,-0.16459722,0.21809604,-0.00138280,0.00730917,0.02410799,0.99044832,0.06079054,-0.10839713,0.05972184
1755649405211,-0.04320690,0.03314631,0.11119472,-0.01076330,0.00322319,0.01079525,0.99045036,0.06072972,-0.10837892,0.05978283
1755649405222,0.15153393,-0.03179575,0.02933412,-0.01683762,-0.00227684,0.01882583,0.99044839,0.06063628,-0.10839156,0.05988732
1755649405234,-0.01208887,-0.07509741,-0.07073531,-0.01328531,0.00280460,0.00144622,0.99045418,0.06056188,-0.10837585,0.05989542
1755649405245,0.13464313,-0.16156356,0.35632927,-0.03632219,0.02603774,-0.00997197,0.99048648,0.06035484,-0.10822743,0.05983858
