UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1759199191535,0,left,0.65714943,1.13073742,-0.18636230,0.08417149,0.32244349,0.15890305,0.92935202
1759199191535,1,right,0.70770156,1.15457207,-0.22539488,0.08417149,0.32244349,0.15890305,0.92935202
1759199191570,0,left,0.65710360,1.13079283,-0.18640438,0.08394609,0.32242744,0.15883834,0.92938904
1759199191570,1,right,0.70766002,1.15460995,-0.22544220,0.08394609,0.32242744,0.15883834,0.92938904
1759199191601,0,left,0.65718192,1.13072574,-0.18643916,0.08378373,0.32220961,0.15885073,0.92947711
1759199191601,1,right,0.70775694,1.15453672,-0.22545659,0.08378373,0.32220961,0.15885073,0.92947711
1759199191623,0,left,0.65719032,1.13070413,-0.18639430,0.08379692,0.32203374,0.15874088,0.92955564
1759199191623,1,right,0.70778549,1.15450147,-0.22539389,0.08379692,0.32203374,0.15874088,0.92955564
1759199191657,0,left,0.65717852,1.13064572,-0.18630715,0.08409654,0.32213293,0.15884099,0.92947711
1759199191657,1,right,0.70776069,1.15446833,-0.22530822,0.08409654,0.32213293,0.15884099,0.92947711
1759199191668,0,left,0.65717989,1.13058045,-0.18619175,0.08431170,0.32224880,0.15889025,0.92940902
1759199191668,1,right,0.70774978,1.15441862,-0.22519930,0.08431170,0.32224880,0.15889025,0.92940902
1759199191690,0,left,0.65714264,1.13060477,-0.18615533,0.08455426,0.32222071,0.15861797,0.92944324
1759199191690,1,right,0.70772672,1.15441951,-0.22515871,0.08455426,0.32222071,0.15861797,0.92944324
1759199191713,0,left,0.65712583,1.13062173,-0.18613890,0.08456348,0.32223308,0.15865800,0.92943128
1759199191713,1,right,0.70770717,1.15444183,-0.22514266,0.08456348,0.32223308,0.15865800,0.92943128
1759199191724,0,left,0.65711159,1.13063458,-0.18613267,0.08459112,0.32227947,0.15872443,0.92940134
1759199191724,1,right,0.70768589,1.15446421,-0.22513962,0.08459112,0.32227947,0.15872443,0.92940134
1759199191735,0,left,0.65710783,1.13063759,-0.18612760,0.08462130,0.32233201,0.15877900,0.92937104
1759199191735,1,right,0.70767522,1.15447539,-0.22513860,0.08462130,0.32233201,0.15877900,0.92937104
1759199191747,0,left,0.65710241,1.13058743,-0.18610077,0.08447655,0.32230861,0.15876380,0.92939493
1759199191747,1,right,0.70767254,1.15441719,-0.22511314,0.08447655,0.32230861,0.15876380,0.92939493
1759199191757,0,left,0.65711021,1.13052273,-0.18607812,0.08433624,0.32234710,0.15877460,0.92939248
1759199191757,1,right,0.70767641,1.15434808,-0.22509818,0.08433624,0.32234710,0.15877460,0.92939248
1759199191769,0,left,0.65711171,1.13047904,-0.18604797,0.08412562,0.32243015,0.15868438,0.92939816
1759199191769,1,right,0.70767456,1.15428477,-0.22508439,0.08412562,0.32243015,0.15868438,0.92939816
1759199191780,0,left,0.65709645,1.13048223,-0.18604955,0.08409417,0.32251828,0.15862958,0.92937979
1759199191780,1,right,0.70765394,1.15428028,-0.22509766,0.08409417,0.32251828,0.15862958,0.92937979
1759199191801,0,left,0.65708023,1.13049000,-0.18603972,0.08408498,0.32259358,0.15865316,0.92935046
1759199191801,1,right,0.70763010,1.15429086,-0.22509599,0.08408498,0.32259358,0.15865316,0.92935046
1759199191813,0,left,0.65704984,1.13050693,-0.18603778,0.08425096,0.32269987,0.15879828,0.92927374
1759199191813,1,right,0.70758396,1.15433305,-0.22509891,0.08425096,0.32269987,0.15879828,0.92927374
1759199191824,0,left,0.65702748,1.13051888,-0.18605882,0.08430743,0.32266850,0.15890122,0.92926191
1759199191824,1,right,0.70755994,1.15435991,-0.22511304,0.08430743,0.32266850,0.15890122,0.92926191
1759199191834,0,left,0.65701860,1.13052255,-0.18607084,0.08434561,0.32262945,0.15881172,0.92928730
1759199191834,1,right,0.70755833,1.15435398,-0.22512142,0.08434561,0.32262945,0.15881172,0.92928730
1759199191846,0,left,0.65704065,1.13055190,-0.18607010,0.08436304,0.32255963,0.15877560,0.92931613
1759199191846,1,right,0.70758814,1.15437934,-0.22511314,0.08436304,0.32255963,0.15877560,0.92931613
1759199191868,0,left,0.65707314,1.13059825,-0.18606581,0.08431473,0.32248503,0.15877196,0.92934703
1759199191868,1,right,0.70762730,1.15442294,-0.22510184,0.08431473,0.32248503,0.15877196,0.92934703
1759199191880,0,left,0.65709102,1.13065684,-0.18607680,0.08433662,0.32244343,0.15870246,0.92937135
1759199191880,1,right,0.70765185,1.15447372,-0.22510897,0.08433662,0.32244343,0.15870246,0.92937135
1759199191890,0,left,0.65707803,1.13064677,-0.18609819,0.08440263,0.32246038,0.15873885,0.92935326
1759199191890,1,right,0.70763588,1.15447098,-0.22512984,0.08440263,0.32246038,0.15873885,0.92935326
1759199191902,0,left,0.65706515,1.13064224,-0.18610859,0.08443478,0.32245245,0.15870499,0.92935887
1759199191902,1,right,0.70762515,1.15446359,-0.22513920,0.08443478,0.32245245,0.15870499,0.92935887
1759199191914,0,left,0.65704995,1.13064280,-0.18611199,0.08442969,0.32244342,0.15861359,0.92937807
1759199191914,1,right,0.70761472,1.15445265,-0.22514346,0.08442969,0.32244342,0.15861359,0.92937807
1759199191924,0,left,0.65704161,1.13064852,-0.18612211,0.08440689,0.32247494,0.15855522,0.92937917
1759199191924,1,right,0.70760614,1.15445039,-0.22515877,0.08440689,0.32247494,0.15855522,0.92937917
1759199191936,0,left,0.65702444,1.13066143,-0.18612923,0.08437134,0.32249476,0.15848006,0.92938834
1759199191936,1,right,0.70759040,1.15445262,-0.22517045,0.08437134,0.32249476,0.15848006,0.92938834
1759199191946,0,left,0.65701646,1.13066551,-0.18611546,0.08439319,0.32253260,0.15851561,0.92936716
1759199191946,1,right,0.70757753,1.15446213,-0.22515966,0.08439319,0.32253260,0.15851561,0.92936716
1759199191957,0,left,0.65701556,1.13067770,-0.18607919,0.08433213,0.32259430,0.15860934,0.92933529
1759199191957,1,right,0.70756721,1.15448356,-0.22513004,0.08433213,0.32259430,0.15860934,0.92933529
1759199191990,0,left,0.65701240,1.13068950,-0.18604830,0.08434496,0.32263834,0.15867898,0.92930695
1759199191990,1,right,0.70755714,1.15450460,-0.22510243,0.08434496,0.32263834,0.15867898,0.92930695
1759199191992,0,left,0.65695894,1.13073757,-0.18607312,0.08447495,0.32260099,0.15866745,0.92931008
1759199191992,1,right,0.70750749,1.15455660,-0.22511998,0.08447495,0.32260099,0.15866745,0.92931008
1759199192035,0,left,0.65696263,1.13076198,-0.18607128,0.08444256,0.32269338,0.15864420,0.92928492
1759199192035,1,right,0.70750403,1.15457714,-0.22512969,0.08444256,0.32269338,0.15864420,0.92928492
1759199192046,0,left,0.65697074,1.13076264,-0.18607168,0.08447149,0.32271764,0.15869600,0.92926502
1759199192046,1,right,0.70750773,1.15458548,-0.22513105,0.08447149,0.32271764,0.15869600,0.92926502
1759199192058,0,left,0.65703786,1.13075215,-0.18603380,0.08442935,0.32266697,0.15868170,0.92928888
1759199192058,1,right,0.70757997,1.15457123,-0.22508888,0.08442935,0.32266697,0.15868170,0.92928888
1759199192091,0,left,0.65705436,1.13075834,-0.18603854,0.08441068,0.32260146,0.15857877,0.92933089
1759199192091,1,right,0.70760673,1.15456379,-0.22508876,0.08441068,0.32260146,0.15857877,0.92933089
1759199192123,0,left,0.65706569,1.13075072,-0.18605007,0.08450920,0.32266871,0.15847088,0.92931699
1759199192123,1,right,0.70761675,1.15454727,-0.22510733,0.08450920,0.32266871,0.15847088,0.92931699
1759199192136,0,left,0.65709793,1.13073373,-0.18600118,0.08443956,0.32273052,0.15837874,0.92931757
1759199192136,1,right,0.70764756,1.15451628,-0.22506884,0.08443956,0.32273052,0.15837874,0.92931757
1759199192183,0,left,0.65711063,1.13072163,-0.18590450,0.08428314,0.32278788,0.15841916,0.92930496
1759199192183,1,right,0.70765346,1.15450281,-0.22498181,0.08428314,0.32278788,0.15841916,0.92930496
1759199192214,0,left,0.65715087,1.13071892,-0.18584439,0.08428938,0.32285393,0.15843471,0.92927880
1759199192214,1,right,0.70768726,1.15450254,-0.22492859,0.08428938,0.32285393,0.15843471,0.92927880
1759199192225,0,left,0.65716612,1.13076371,-0.18583848,0.08439233,0.32275025,0.15842352,0.92930738
1759199192225,1,right,0.70771205,1.15454984,-0.22490869,0.08439233,0.32275025,0.15842352,0.92930738
1759199192247,0,left,0.65721333,1.13076085,-0.18577702,0.08437842,0.32262141,0.15843013,0.92935225
1759199192247,1,right,0.70777035,1.15454668,-0.22483312,0.08437842,0.32262141,0.15843013,0.92935225
1759199192293,0,left,0.65724534,1.13072982,-0.18574363,0.08434027,0.32261220,0.15846902,0.92935228
1759199192293,1,right,0.70780152,1.15451881,-0.22479895,0.08434027,0.32261220,0.15846902,0.92935228
1759199192349,0,left,0.65712357,1.13070613,-0.18572073,0.08462186,0.32304749,0.15827096,0.92920921
1759199192349,1,right,0.70764995,1.15448433,-0.22482111,0.08462186,0.32304749,0.15827096,0.92920921
1759199192381,0,left,0.65692717,1.13070056,-0.18574523,0.08504898,0.32333646,0.15849309,0.92903183
1759199192381,1,right,0.70741850,1.15452525,-0.22486259,0.08504898,0.32333646,0.15849309,0.92903183
1759199192415,0,left,0.65691143,1.13070363,-0.18577474,0.08477176,0.32309551,0.15847843,0.92914349
1759199192415,1,right,0.70742458,1.15451390,-0.22487268,0.08477176,0.32309551,0.15847843,0.92914349
1759199192436,0,left,0.65693462,1.13072544,-0.18580183,0.08438945,0.32268366,0.15817885,0.92937244
1759199192436,1,right,0.70749700,1.15448111,-0.22486937,0.08438945,0.32268366,0.15817885,0.92937244
1759199192482,0,left,0.65700591,1.13067761,-0.18570358,0.08409023,0.32261125,0.15808261,0.92944107
1759199192482,1,right,0.70757878,1.15440854,-0.22477251,0.08409023,0.32261125,0.15808261,0.92944107
1759199192492,0,left,0.65698552,1.13064972,-0.18557978,0.08455558,0.32288431,0.15818008,0.92928744
1759199192492,1,right,0.70753014,1.15441331,-0.22466540,0.08455558,0.32288431,0.15818008,0.92928744
1759199192525,0,left,0.65689230,1.13069224,-0.18546915,0.08514156,0.32297274,0.15796249,0.92924021
1759199192525,1,right,0.70743859,1.15445405,-0.22455379,0.08514156,0.32297274,0.15796249,0.92924021
1759199192548,0,left,0.65684235,1.13068542,-0.18539436,0.08517869,0.32299563,0.15823051,0.92918325
1759199192548,1,right,0.70737505,1.15448186,-0.22447546,0.08517869,0.32299563,0.15823051,0.92918325
1759199192582,0,left,0.65673381,1.13071150,-0.18533111,0.08534360,0.32311908,0.15829835,0.92911364
1759199192582,1,right,0.70725268,1.15452373,-0.22442043,0.08534360,0.32311908,0.15829835,0.92911364
