UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1757977753577,0,left,-0.03549079,1.64977586,-0.00135902,-0.00105415,-0.00370248,0.04536328,0.99896314
1757977753577,1,right,0.03234867,1.65595043,-0.00086161,-0.00105415,-0.00370248,0.04536328,0.99896314
1757977753594,0,left,-0.03549647,1.64977381,-0.00139140,-0.00113465,-0.00374058,0.04534661,0.99896367
1757977753594,1,right,0.03234315,1.65594616,-0.00088931,-0.00113465,-0.00374058,0.04534661,0.99896367
1757977753604,0,left,-0.03550125,1.64976466,-0.00146823,-0.00122357,-0.00381561,0.04537913,0.99896180
1757977753604,1,right,0.03233791,1.65594148,-0.00095649,-0.00122357,-0.00381561,0.04537913,0.99896180
1757977753615,0,left,-0.03549655,1.64975919,-0.00151085,-0.00123283,-0.00386786,0.04543938,0.99895885
1757977753615,1,right,0.03234180,1.65594421,-0.00099206,-0.00123283,-0.00386786,0.04543938,0.99895885
1757977753626,0,left,-0.03548330,1.64975425,-0.00156837,-0.00126401,-0.00395773,0.04549344,0.99895600
1757977753626,1,right,0.03235429,1.65594664,-0.00103755,-0.00126401,-0.00395773,0.04549344,0.99895600
1757977753637,0,left,-0.03546524,1.64974523,-0.00164046,-0.00127571,-0.00407881,0.04550940,0.99895477
1757977753637,1,right,0.03237200,1.65593981,-0.00109324,-0.00127571,-0.00407881,0.04550940,0.99895477
1757977753647,0,left,-0.03544177,1.64974155,-0.00169623,-0.00131194,-0.00413612,0.04548344,0.99895567
1757977753647,1,right,0.03239573,1.65593264,-0.00114143,-0.00131194,-0.00413612,0.04548344,0.99895567
1757977753659,0,left,-0.03542343,1.64972068,-0.00174802,-0.00131705,-0.00421778,0.04551156,0.99895404
1757977753659,1,right,0.03241364,1.65591560,-0.00118214,-0.00131705,-0.00421778,0.04551156,0.99895404
1757977753670,0,left,-0.03540144,1.64970328,-0.00178142,-0.00138848,-0.00425988,0.04553667,0.99895262
1757977753670,1,right,0.03243527,1.65590166,-0.00121026,-0.00138848,-0.00425988,0.04553667,0.99895262
1757977753681,0,left,-0.03537902,1.64968663,-0.00181025,-0.00140826,-0.00428856,0.04553510,0.99895254
1757977753681,1,right,0.03245767,1.65588481,-0.00123531,-0.00140826,-0.00428856,0.04553510,0.99895254
1757977753692,0,left,-0.03535885,1.64968658,-0.00183976,-0.00142737,-0.00431305,0.04546022,0.99895582
1757977753692,1,right,0.03247875,1.65587460,-0.00126159,-0.00142737,-0.00431305,0.04546022,0.99895582
