UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761619889082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99697098,0.06697226,0.01281804,0.03740693
1761619889086,3.43322754,-1.20401382,-1.83105469,0.02165380,-0.05471660,-0.01598759,0.99697059,0.06702640,0.01268125,0.03736696
1761619889098,-0.84987777,0.33940929,0.49196932,0.02318814,-0.01757531,-0.00042821,0.99696326,0.06715509,0.01258370,0.03736458
1761619889109,-0.19135941,0.16830578,0.27465861,-0.00099325,-0.01329242,-0.01188812,0.99696709,0.06714948,0.01250860,0.03729741
1761619889120,-0.00842364,-0.12769276,-0.04958462,-0.00766222,-0.02111567,-0.00316706,0.99697226,0.06710542,0.01238719,0.03727920
1761619889132,0.05338475,-0.13635191,-0.15119183,-0.01798086,-0.02346194,-0.00417454,0.99698161,0.06700383,0.01225463,0.03725562
1761619889143,-0.08301915,0.01244517,0.11531580,-0.00965869,-0.01698485,-0.00713439,0.99698784,0.06695022,0.01216036,0.03721602
1761619889154,-0.23218853,-0.03116823,0.05448554,-0.00134471,-0.00841376,-0.00095106,0.99698912,0.06694269,0.01211324,0.03721070
1761619889165,-0.45890047,-0.07247306,0.26568267,-0.00395579,0.00375397,-0.00297656,0.99699101,0.06692014,0.01213464,0.03719373
1761619889177,-0.62946465,-0.14908265,0.35263254,0.00862353,0.01298655,0.01356173,0.99698398,0.06696887,0.01220802,0.03727035
1761619889188,0.00740079,-0.07944920,0.00861183,-0.00404003,0.01976543,0.02996497,0.99697785,0.06694624,0.01231870,0.03743816
1761619889199,0.50177380,0.13352125,-0.25088690,-0.04525653,0.03018000,0.03319315,0.99698574,0.06669281,0.01248771,0.03762404
1761619889210,0.21287373,0.13304608,-0.26989348,-0.04732044,0.01846706,0.01914879,0.99699807,0.06642781,0.01259113,0.03773127
1761619889221,-0.12164213,-0.08410413,-0.08362897,-0.03622995,0.02326149,-0.00744479,0.99701149,0.06622492,0.01272139,0.03768958
1761619889233,0.07602633,-0.03611251,-0.05701975,-0.01835546,0.03150549,-0.00514437,0.99701714,0.06612213,0.01289782,0.03766077
1761619889244,-0.01520527,0.15442849,0.04941712,-0.00809122,0.00761010,0.01073909,0.99701732,0.06607682,0.01294044,0.03772091
1761619889255,0.15205267,0.10643687,0.10643687,-0.02165177,0.01276181,0.02787856,0.99701850,0.06595557,0.01301190,0.03787703
1761619889266,-0.30410533,-0.20717176,-0.24328426,-0.01527011,0.00025537,0.00838033,0.99702235,0.06587006,0.01301333,0.03792396
1761619889277,-0.15812194,0.06848294,0.03299966,-0.01639150,0.02103341,0.01460099,0.99702374,0.06577909,0.01313007,0.03800500
1761619889289,0.11109433,-0.00966382,0.00530814,-0.01715886,0.01077675,0.03093726,0.99702266,0.06568300,0.01319042,0.03817825
1761619889300,0.22807900,0.25468821,0.12924477,-0.01582978,0.00114953,-0.00151737,0.99702873,0.06559435,0.01319686,0.03816975
1761619889311,0.06082107,-0.13494674,-0.02660922,-0.02233422,0.00507708,0.00248144,0.99703604,0.06546928,0.01322529,0.03818364
1761619889322,-0.07602633,-0.06390964,0.00000000,-0.01830842,0.01901496,0.00865202,0.99703950,0.06536675,0.01333177,0.03823210
1761619889334,-0.12868083,0.11011416,0.05241582,0.01369778,0.03932321,0.00848141,0.99702950,0.06544483,0.01355591,0.03828044
1761619889345,-0.11181311,0.18941294,-0.06858059,0.05477424,0.05341469,0.00244620,0.99700535,0.06574335,0.01384702,0.03829377
1761619889356,-0.73151842,-0.01265049,0.20425781,0.04977143,0.06372955,-0.00396318,0.99698256,0.06602456,0.01420710,0.03827138
1761619889367,-0.29939573,-0.17365583,0.11901821,0.02105331,0.09279701,0.00624192,0.99696586,0.06614246,0.01472676,0.03830633
1761619889378,-0.01340719,-0.07775437,0.00615072,-0.01547338,0.08547621,0.02025733,0.99696011,0.06605658,0.01520115,0.03841876
1761619889389,0.34780335,0.13479263,-0.21136690,-0.02489930,0.06330871,0.00731304,0.99696229,0.06591714,0.01555568,0.03845972
1761619889401,-0.01520527,0.15656673,-0.11403950,-0.00260119,0.09513856,-0.01543941,0.99695813,0.06590258,0.01608846,0.03837325
1761619889412,-0.41299681,0.17913762,-0.03932316,0.02738125,0.12450945,0.00367200,0.99693589,0.06605454,0.01677948,0.03839363
1761619889423,-0.25635701,0.20806298,0.03175866,0.06408180,0.18547073,0.01137511,0.99689117,0.06641660,0.01782739,0.03845790
1761619889434,-0.28084037,0.10118388,0.02185075,0.08311281,0.20253208,0.02018526,0.99683527,0.06687788,0.01895145,0.03856993
1761619889445,-0.69662112,0.00290259,0.13545411,0.05961693,0.21036150,0.01831177,0.99678620,0.06720875,0.02011895,0.03867156
1761619889456,0.46588389,-0.23307679,-0.18698368,0.02183907,0.22046787,0.00191428,0.99675184,0.06733105,0.02135357,0.03868228
1761619889468,-0.27834128,-0.22879258,-0.35382818,0.02254328,0.21469288,-0.01561768,0.99671993,0.06745842,0.02256659,0.03859404
1761619889479,-0.13443604,0.08122177,0.05601502,0.01323895,0.22703017,-0.03113853,0.99669179,0.06753322,0.02384931,0.03841811
1761619889490,0.10527296,0.14667269,0.30974545,0.05383392,0.23629727,-0.03405469,0.99664735,0.06782662,0.02513713,0.03823251
1761619889501,0.22936196,0.15737452,0.22954273,0.07661292,0.22590675,-0.05484684,0.99659800,0.06824799,0.02637962,0.03793085
1761619889512,0.31682246,0.30702543,-0.00594388,0.09198275,0.20112311,-0.05500923,0.99654382,0.06876309,0.02750590,0.03762280
1761619889523,0.10643687,-0.12496828,-0.06842370,0.11152041,0.17000090,-0.06429460,0.99648733,0.06938761,0.02845791,0.03726275
1761619889534,0.16765901,0.20576844,0.08555724,0.09895710,0.13740805,-0.05875149,0.99643900,0.06993682,0.02922052,0.03693668
1761619889545,0.13794327,-0.22602637,-0.05818412,0.11248394,0.11711198,-0.09836893,0.99639541,0.07056673,0.02987635,0.03638582
1761619889556,-0.08255388,-0.21076108,0.39086659,0.13632519,0.08535739,-0.15491266,0.99635961,0.07129607,0.03033301,0.03555703
1761619889567,-0.80303702,0.48146162,-0.25177506,0.11263555,-0.01565684,-0.18086548,0.99635257,0.07192683,0.03024534,0.03454419
1761619889579,1.64477230,-0.12194045,0.32665107,0.13832251,-0.13659745,-0.21830656,0.99636116,0.07272910,0.02945307,0.03327801
1761619889590,1.47059187,0.22131301,0.02452866,0.16025502,-0.20039858,-0.20170450,0.99636481,0.07359448,0.02837092,0.03218880
1761619889601,0.90781073,0.36785658,-0.06166580,0.18424486,-0.25131342,-0.17494497,0.99635831,0.07462625,0.02696356,0.03120911
1761619889612,0.07602633,0.15038959,-0.12164213,0.16571004,-0.22619438,-0.13100058,0.99634456,0.07555422,0.02569687,0.03047551
1761619889623,0.09123160,-0.03373668,0.01520527,0.13992629,-0.19816935,-0.09150794,0.99632837,0.07633781,0.02458713,0.02996306
1761619889635,0.39533693,0.33807960,-0.00380132,0.13955670,-0.18958515,-0.06654341,0.99630496,0.07711933,0.02352545,0.02959042
1761619889646,-0.62461727,-0.17803545,0.06621956,0.15527654,-0.18818863,-0.05253334,0.99627093,0.07797335,0.02249041,0.02930149
1761619889657,-0.55734213,-0.60251301,0.23526694,0.15564653,-0.16942053,-0.02235560,0.99622697,0.07884497,0.02154166,0.02917630
1761619889668,-0.24328426,-0.46471096,0.14064872,0.11488202,-0.15568005,-0.00567365,0.99619524,0.07948831,0.02066985,0.02914452
1761619889679,-0.25848953,-0.08410413,0.04941712,0.07749093,-0.14829327,0.00590709,0.99617644,0.07992226,0.01983941,0.02917760
1761619889690,0.63787827,0.71276461,-0.23973995,0.05041244,-0.10966159,-0.00953474,0.99616744,0.08020205,0.01923078,0.02912469
1761619889700,-0.08883777,-0.41896964,-0.32686972,0.03288756,-0.08285661,0.01203165,0.99616033,0.08036648,0.01881650,0.02918484
1761619889711,-0.17289912,-0.21950272,-0.18176883,0.02936905,-0.04266893,0.04389676,0.99614474,0.08052655,0.01858396,0.02942408
1761619889722,-0.30747905,-0.07000164,-0.03014431,0.04766037,0.00765688,0.03122563,0.99611739,0.08079106,0.01862645,0.02959738
1761619889734,-0.23125291,-0.09465924,-0.19069440,0.03183086,0.03015783,0.02160501,0.99609576,0.08097250,0.01879835,0.02972053
1761619889745,-0.16868833,-0.23434015,-0.01140368,0.00381709,0.06076932,0.02838354,0.99608325,0.08099311,0.01912650,0.02987380
1761619889756,-0.24441058,-0.43048151,-0.11544739,-0.01840860,0.06812483,0.00638608,0.99608316,0.08089002,0.01950800,0.02990957
1761619889767,-0.02800751,-0.44072231,0.07255278,-0.03113977,0.04256746,-0.01647991,0.99609548,0.08071408,0.01974851,0.02981645
1761619889778,0.08723023,-0.17800330,-0.01616032,-0.03843137,0.03075927,-0.01085497,0.99611086,0.08050463,0.01991615,0.02975729
1761619889789,0.57561782,0.05970499,-0.02868858,-0.06761608,0.01082523,-0.00280410,0.99614038,0.08012936,0.01997623,0.02974173
1761619889800,0.20917515,0.20353525,-0.09366307,-0.05293405,-0.02026533,-0.00407649,0.99616714,0.07983293,0.01986274,0.02971890
