UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761615243904,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.98029941,0.18529517,0.05308379,0.04313802
1761615243915,-0.04063623,0.02902588,-0.02322070,-0.00836464,0.01177827,-0.00437131,0.98030570,0.18524874,0.05314915,0.04311376
1761615243926,0.04297605,0.13129797,0.01555020,0.00557634,0.00491364,-0.00146964,0.98029880,0.18527941,0.05317618,0.04310567
1761615243937,-0.06726894,0.20847346,0.11970239,0.00708787,-0.00803650,-0.01020369,0.98029622,0.18531946,0.05313077,0.04304802
1761615243949,0.05262973,-0.04660608,0.00861183,0.00789755,-0.00422756,-0.01232274,0.98029217,0.18536368,0.05310710,0.04297901
1761615243960,0.07792699,-0.18080012,-0.15205267,-0.00705732,-0.01047888,-0.00307151,0.98030358,0.18532416,0.05304842,0.04296181
1761615243971,0.00190066,-0.24257152,-0.20527110,-0.00951731,-0.01375206,0.00129873,0.98031750,0.18527087,0.05297141,0.04296909
1761615243982,0.03801317,-0.03777558,0.06082107,-0.01772678,-0.00950140,0.01359738,0.98033579,0.18517160,0.05291820,0.04304523
1761615243993,-0.02280790,0.07317535,-0.02280790,-0.02666003,-0.00662710,0.01292603,0.98036280,0.18502230,0.05288109,0.04311762
1761615244005,-0.01330461,-0.04799162,-0.01520527,-0.02993368,-0.01171434,0.00660084,0.98039633,0.18485467,0.05281549,0.04315458
1761615244016,0.06842370,-0.10002214,-0.00000000,-0.03450967,-0.00138240,-0.00195981,0.98043364,0.18466142,0.05280774,0.04314361
1761615244027,0.15991878,-0.24939580,-0.08707764,-0.04233768,-0.01029577,-0.00247604,0.98048155,0.18442644,0.05275060,0.04312987
1761615244039,0.01162354,-0.06285288,0.00524825,-0.03635888,-0.00973456,-0.00996005,0.98052560,0.18422102,0.05269560,0.04307359
1761615244049,0.00558256,0.03181502,-0.00534282,-0.02315933,-0.01187310,-0.01230607,0.98055628,0.18409248,0.05262971,0.04300529
1761615244061,-0.12416492,0.24837857,0.08945721,-0.03117370,-0.00632471,-0.00005454,0.98059188,0.18391323,0.05259334,0.04300498
1761615244072,-0.02299738,0.07191662,0.05874292,-0.00587774,-0.00175009,-0.01095605,0.98060085,0.18388179,0.05258398,0.04294636
1761615244083,0.01942203,0.10486456,0.02289461,-0.02131845,-0.00055270,0.00368361,0.98062268,0.18376134,0.05258085,0.04296718
1761615244094,-0.03630421,-0.00547310,0.07525887,-0.01392128,-0.00830075,-0.00228687,0.98064003,0.18368477,0.05253520,0.04295460
1761615244105,0.00733287,0.04500509,0.01636317,-0.00282170,-0.00118278,-0.00354785,0.98064425,0.18366883,0.05252852,0.04293455
1761615244116,0.00667852,0.00512662,0.02253573,-0.00433156,-0.01028205,-0.00458399,0.98065292,0.18364479,0.05247145,0.04290911
1761615244127,-0.19157081,0.47602443,0.30186915,-0.00129428,-0.00457631,-0.01036238,0.98065814,0.18363760,0.05244605,0.04285160
1761615244138,-0.12771387,0.15577222,0.04644141,0.00113036,-0.01421597,-0.01069931,0.98066377,0.18364388,0.05236715,0.04279222
1761615244150,0.04450635,0.01427106,0.02322070,0.00518490,-0.01111401,-0.00196256,0.98066215,0.18367265,0.05230547,0.04278133
1761615244161,0.15520209,-0.35231087,-0.11290969,0.00490459,-0.01143212,-0.00344958,0.98066124,0.18370086,0.05223974,0.04276149
1761615244173,0.05276595,-0.08708541,-0.12180080,0.01924438,-0.00341238,0.00467823,0.98063947,0.18381632,0.05221926,0.04278956
1761615244183,-0.05749936,0.07245490,0.12036223,0.01473478,0.00395865,0.00811410,0.98062333,0.18388779,0.05223846,0.04282892
1761615244194,-0.09172218,-0.08022563,0.04512000,0.00953150,0.00156384,0.00196287,0.98061227,0.18394164,0.05224730,0.04284001
1761615244205,-0.01616545,0.00486975,-0.04178357,0.00838244,0.00906090,0.00951062,0.98059856,0.18398816,0.05229759,0.04289279
1761615244216,-0.09835479,0.03522211,-0.00191778,0.00900821,0.01027145,0.00930283,0.98058374,0.18403861,0.05235511,0.04294489
1761615244228,0.08982093,-0.20058867,-0.01567512,0.03615945,0.03042363,0.01125211,0.98053161,0.18425014,0.05253308,0.04301071
1761615244239,-0.03901461,-0.08330651,-0.03075604,0.04083833,0.02017112,0.00586875,0.98048336,0.18446863,0.05264100,0.04304211
1761615244250,0.03676749,-0.01009056,-0.00132621,0.00315013,0.02061721,0.01317791,0.98047048,0.18448642,0.05275749,0.04311656
1761615244261,-0.07452651,0.22942099,-0.05844943,0.02944565,0.01570151,-0.00503634,0.98043656,0.18464837,0.05284385,0.04308886
1761615244273,-0.00351797,0.23686740,0.05466859,0.04515553,0.02484944,-0.01144550,0.98038140,0.18491479,0.05299046,0.04302133
1761615244283,-0.01693111,0.06153239,-0.05462139,0.03873796,0.03398065,-0.02118840,0.98033906,0.18511429,0.05316546,0.04291221
1761615244295,-0.01351215,-0.16823459,-0.02618417,0.01290042,0.01467891,-0.01183997,0.98032345,0.18518847,0.05324986,0.04284413
1761615244300,-0.05957398,0.30659130,0.16131743,0.00141232,0.01378861,0.00069839,0.98032073,0.18519214,0.05328571,0.04284595
1761615244306,0.14323630,-0.28643731,-0.05757676,0.02655913,0.02301006,0.00466734,0.98030228,0.18526784,0.05335129,0.04285925
1761615244315,0.01245601,0.01669694,-0.06428349,0.01824467,0.01858717,0.00817698,0.98027866,0.18535723,0.05344237,0.04289932
1761615244326,-0.04521719,-0.00639014,0.05268099,0.01844791,0.01902866,0.01151149,0.98025074,0.18545962,0.05354798,0.04296321
1761615244337,0.03523514,0.02206716,0.16299640,0.00992142,0.01586948,0.02032005,0.98023092,0.18551369,0.05363447,0.04307395
1761615244348,0.04310484,-0.05794174,-0.08376846,-0.00460282,0.00329174,0.01747841,0.98023048,0.18548792,0.05365290,0.04317183
1761615244360,0.03413996,-0.17001521,-0.12197781,0.00580095,0.00335444,0.00220603,0.98022283,0.18552011,0.05367152,0.04318408
1761615244371,-0.01102724,-0.14059735,-0.06917711,-0.00106270,0.00299272,-0.00037277,0.98022313,0.18551416,0.05368828,0.04318199
1761615244382,-0.06600845,-0.04408773,0.01604470,-0.01348016,0.00037820,-0.00598791,0.98023849,0.18544002,0.05369036,0.04314905
1761615244393,0.02681656,-0.02797423,-0.00815555,-0.02383903,0.00442450,0.01036034,0.98025983,0.18530652,0.05371513,0.04320707
1761615244404,0.00497587,-0.08300883,-0.07719502,-0.00847108,0.01293172,0.01944998,0.98026001,0.18525951,0.05378690,0.04331502
1761615244415,-0.05998682,-0.01015906,-0.02322070,-0.00312481,0.01724117,0.00608609,0.98025654,0.18524216,0.05388259,0.04334880
1761615244426,0.15286964,-0.14367811,0.10836329,-0.02877064,0.01750087,0.01703716,0.98027717,0.18508249,0.05397972,0.04344335
1761615244438,0.04936575,-0.18246320,-0.06109503,-0.00037604,0.02007772,0.00988843,0.98026892,0.18508038,0.05409216,0.04349873
1761615244449,0.02387035,0.05971474,0.01517750,-0.03088936,0.02306594,0.01191792,0.98029247,0.18489968,0.05422709,0.04356845
1761615244460,-0.09836724,0.21810330,0.03282605,-0.05074582,0.01955756,-0.01014971,0.98033936,0.18463326,0.05432977,0.04351516
1761615244471,0.05179341,0.08254575,-0.07956669,0.00543624,0.01302049,0.00125339,0.98032945,0.18466316,0.05440138,0.04352206
1761615244482,-0.05646853,0.09428134,-0.03813825,-0.00574458,0.00294835,-0.00795439,0.98033651,0.18463128,0.05441775,0.04347791
1761615244493,0.12727015,-0.01737853,0.10631078,-0.02833200,-0.00114635,-0.03126706,0.98037482,0.18447120,0.05441127,0.04330125
1761615244504,0.06238595,0.06855040,0.00831102,-0.03358656,-0.01582331,-0.01023331,0.98041649,0.18428816,0.05432503,0.04324548
1761615244515,0.06001895,0.17136004,0.10601837,-0.02649755,-0.01340226,-0.01788673,0.98045294,0.18413977,0.05424998,0.04314531
1761615244526,-0.18946298,0.42789417,-0.00663449,0.01298106,-0.03655780,-0.00752721,0.98045245,0.18421182,0.05404708,0.04310354
1761615244537,0.01671209,0.11642602,-0.01623265,0.00217615,0.00133380,0.01159618,0.98044689,0.18422400,0.05405455,0.04316848
1761615244549,-0.03801317,0.03777558,0.09123160,0.00829378,-0.01625766,0.02329962,0.98043742,0.18427045,0.05396351,0.04329895
1761615244560,-0.01928179,-0.23583243,0.00351857,0.00876230,-0.02060750,0.01613129,0.98043067,0.18431864,0.05385017,0.04338768
1761615244571,0.06382175,-0.19472627,-0.03272008,0.03335835,-0.00106702,0.00276037,0.98039550,0.18450378,0.05384425,0.04340300
1761615244582,-0.06966211,0.00072565,-0.03870117,0.03102611,-0.00367294,-0.00580620,0.98036562,0.18467597,0.05382386,0.04337077
1761615244593,-0.01741553,0.01499670,0.14706446,0.01400902,0.00635543,-0.00394499,0.98035000,0.18475372,0.05385913,0.04334888
1761615244604,-0.04837647,-0.07546729,-0.13158399,0.03052916,0.00562209,-0.00380132,0.98031728,0.18492316,0.05389034,0.04332778
1761615244615,0.03291050,0.12720926,0.09760137,0.03997462,0.03820406,-0.01659893,0.98026734,0.18514702,0.05410428,0.04323483
1761615244627,-0.15965530,-0.38155716,-0.12164213,0.02841986,0.00289929,-0.00396048,0.98023735,0.18530617,0.05412052,0.04321265
1761615244638,-0.00161854,-0.10097868,-0.02941528,0.03440082,0.01807875,-0.00691867,0.98019774,0.18549537,0.05421995,0.04317459
1761615244649,0.00371179,-0.03635052,-0.03947520,0.02271211,0.01031622,0.01116327,0.98016798,0.18562143,0.05427720,0.04323655
1761615244660,0.06823535,0.31528882,0.12123118,0.00620503,0.01227092,0.00291831,0.98015687,0.18565617,0.05434592,0.04325289
1761615244671,0.00953534,0.01245135,-0.09936453,0.01165596,-0.00406191,0.00191357,0.98014550,0.18572028,0.05432358,0.04326342
1761615244682,0.02727762,-0.07648596,0.02804146,0.00794001,0.00204164,0.00119247,0.98013606,0.18576514,0.05433512,0.04327015
1761615244693,0.08035053,0.00566708,-0.04456944,-0.00568500,-0.00212082,0.01037506,0.98014011,0.18573388,0.05432345,0.04332722
1761615244704,-0.10819929,-0.13092944,-0.06939131,0.00306043,-0.01916200,0.00021096,0.98014276,0.18575101,0.05421614,0.04332840
1761615244715,0.03764726,-0.04024317,0.06952389,-0.01332100,-0.01164864,0.00310880,0.98015957,0.18567708,0.05415149,0.04334565
1761615244726,-0.07773786,0.25366270,0.05720060,-0.01355152,-0.01809755,0.00642024,0.98017746,0.18560323,0.05405286,0.04338064
1761615244738,-0.03768186,0.21092294,0.03508371,-0.01420708,-0.01127445,0.00308590,0.98019523,0.18552367,0.05398973,0.04339792
1761615244749,-0.01916054,-0.03958880,0.02453378,-0.00804069,-0.00475895,0.01402803,0.98020168,0.18547904,0.05396331,0.04347578
