UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1761619728279,0.00364780,1.48324575,-0.00326538,0.09917358,-0.01362839,0.07396727,0.99222362
1761619728312,0.00394154,1.48333325,-0.00327492,0.09904387,-0.01399511,0.07388687,0.99223746
1761619728318,0.00417042,1.48333910,-0.00327682,0.09889491,-0.01429394,0.07378996,0.99225527
1761619728322,0.00426769,1.48334671,-0.00325394,0.09879246,-0.01435223,0.07374235,0.99226817
1761619728334,0.00437927,1.48332646,-0.00323677,0.09857660,-0.01447368,0.07366324,0.99229375
1761619728345,0.00449085,1.48330599,-0.00319672,0.09847574,-0.01458538,0.07355285,0.99231032
1761619728356,0.00459003,1.48331042,-0.00314903,0.09838903,-0.01476798,0.07342675,0.99232556
1761619728367,0.00467968,1.48336146,-0.00306320,0.09837020,-0.01499972,0.07327266,0.99233534
1761619728379,0.00477600,1.48340578,-0.00297737,0.09837004,-0.01520553,0.07318538,0.99233867
1761619728391,0.00485325,1.48343946,-0.00289536,0.09834306,-0.01544801,0.07310028,0.99234387
1761619728401,0.00492668,1.48344083,-0.00281525,0.09828912,-0.01558653,0.07312080,0.99234553
1761619728413,0.00498295,1.48344224,-0.00274658,0.09836184,-0.01569989,0.07317085,0.99233285
1761619728424,0.00503063,1.48344724,-0.00267601,0.09836508,-0.01581305,0.07322771,0.99232654
1761619728435,0.00505733,1.48342666,-0.00260544,0.09838984,-0.01594955,0.07329391,0.99231701
1761619728446,0.00504208,1.48335297,-0.00250626,0.09840539,-0.01602620,0.07334792,0.99231025
1761619728457,0.00502110,1.48327894,-0.00241470,0.09842867,-0.01610920,0.07335854,0.99230581
1761619728469,0.00499630,1.48320731,-0.00232124,0.09843560,-0.01618004,0.07345448,0.99229687
1761619728480,0.00500107,1.48319796,-0.00223351,0.09837573,-0.01617217,0.07354782,0.99229602
1761619728491,0.00499249,1.48319169,-0.00215530,0.09832486,-0.01616025,0.07361458,0.99229631
1761619728502,0.00496578,1.48315691,-0.00210190,0.09824119,-0.01606470,0.07365469,0.99230317
1761619728514,0.00493240,1.48311028,-0.00206184,0.09812273,-0.01595494,0.07367115,0.99231544
1761619728524,0.00491428,1.48305158,-0.00201797,0.09803895,-0.01589638,0.07364390,0.99232668
1761619728538,0.00491714,1.48302509,-0.00193977,0.09790811,-0.01582792,0.07355189,0.99234752
1761619728546,0.00492573,1.48300572,-0.00186348,0.09778430,-0.01577812,0.07342790,0.99236970
