UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761617928845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.96684003,0.07287656,0.22060975,0.10602219
1761617928857,-4.22870212,-0.80413190,-3.35179811,-0.05151354,0.14281954,0.04469124,0.96664128,0.07257263,0.22145239,0.10628587
1761617928870,2.64790673,0.46861103,2.01349821,-0.00680519,0.03725057,0.03563521,0.96656240,0.07252771,0.22169824,0.10652106
1761617928878,-1.35448610,0.11764552,-1.35338114,0.02593776,0.07643803,0.01924620,0.96648243,0.07262368,0.22198106,0.10659228
1761617928899,0.80713488,0.11686314,0.71672043,0.00848706,0.02330692,0.00429354,0.96641387,0.07271365,0.22222812,0.10663779
1761617928915,-0.78939091,0.15643235,-0.87730242,0.05950198,0.04429724,0.00239721,0.96629276,0.07319561,0.22258693,0.10665720
1761617928927,0.66997032,-0.00740449,0.51918998,0.01777485,0.02599716,0.00917280,0.96624015,0.07330759,0.22275071,0.10671499
1761617928939,0.33363363,0.35306546,-0.09346950,0.01638819,0.01474434,-0.00156725,0.96621444,0.07340183,0.22283549,0.10670598
1761617928952,0.13758496,0.07980800,0.04444567,0.03364063,0.02161800,-0.01308062,0.96617447,0.07362217,0.22297709,0.10662030
1761617928964,-0.00454034,0.08258849,-0.15091888,0.03782637,0.02133832,0.00128019,0.96612635,0.07385102,0.22310618,0.10662805
1761617928981,0.03331921,-0.34869055,0.46957176,0.00979491,0.01896604,-0.01041486,0.96609270,0.07393379,0.22326645,0.10654004
1761617928985,-5.18369117,1.97714124,-9.02000316,0.00818728,0.12150317,-0.06820240,0.96605241,0.07394934,0.22349730,0.10641046
1761617928998,1.47900114,-0.71662438,2.40120004,-0.00160485,0.02752198,-0.02267001,0.96602840,0.07393907,0.22367344,0.10626537
