UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1755644235998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99230065,0.03401075,-0.00486019,0.11899188
1755644236018,0.15756481,0.00132779,-0.00088520,-0.01130733,-0.01012688,-0.00586363,0.99231110,0.03389711,-0.00496197,0.11893295
1755644236023,4.30185403,-0.88748647,-0.63063493,-0.05512114,-0.15137192,-0.05263773,0.99232960,0.03375931,-0.00534040,0.11880136
1755644236034,-1.57598247,0.18400933,0.20791374,-0.03328059,-0.02950162,-0.04065724,0.99236254,0.03357128,-0.00550708,0.11857164
1755644236046,0.03350962,0.04589543,0.09188337,-0.05854111,-0.03230899,-0.03954891,0.99239899,0.03324345,-0.00568801,0.11835017
1755644236057,0.00736505,0.03017295,0.14373729,-0.04213899,-0.01880208,-0.01919578,0.99241907,0.03300747,-0.00579330,0.11824267
1755644236068,-0.22545762,-0.00850119,0.07024129,-0.03305272,-0.00541143,-0.01263546,0.99243372,0.03281907,-0.00582415,0.11817065
1755644236079,-0.25825834,0.05092608,-0.06837213,-0.00234999,0.01576966,0.00250812,0.99243304,0.03280673,-0.00574136,0.11818382
1755644236090,-0.05749491,0.13244421,-0.11347722,0.00546545,0.00693426,0.01934030,0.99241935,0.03283734,-0.00570253,0.11829212
1755644236101,0.00178267,-0.05012794,-0.04627187,0.03262620,0.02410116,0.03268754,0.99239149,0.03302494,-0.00556394,0.11848008
1755644236113,-0.06335845,0.08059309,0.11194420,0.00503178,0.00510662,0.01392890,0.99238149,0.03305286,-0.00553560,0.11855738
1755644236124,0.08320752,-0.06579199,-0.04087811,0.02363538,-0.01739804,-0.00402341,0.99237923,0.03318404,-0.00563216,0.11853505
1755644236135,0.13999627,-0.08652151,-0.00410915,0.02892574,-0.02376351,-0.01640524,0.99238409,0.03334892,-0.00576761,0.11844154
1755644236146,-0.00101702,0.08067794,0.08686759,-0.01731232,-0.03457595,-0.01567277,0.99239667,0.03325197,-0.00596124,0.11835377
1755644236157,-0.00950329,-0.02803471,0.06889886,-0.03339672,-0.03657700,-0.00121661,0.99240248,0.03306495,-0.00616607,0.11834696
1755644236169,0.04565090,0.02257975,-0.00007780,0.00545158,-0.01123604,0.00382415,0.99239845,0.03309602,-0.00623012,0.11836876
1755644236180,0.01248877,0.04762536,0.00640988,-0.00584337,-0.01766129,-0.00660915,0.99240328,0.03306359,-0.00632814,0.11833208
1755644236191,0.03168659,0.00798212,-0.12215058,-0.00011502,-0.01228603,-0.00645531,0.99240714,0.03306295,-0.00639632,0.11829625
1755644236202,-0.03004079,-0.00336216,-0.06154923,-0.00750727,-0.00713146,-0.02529501,0.99242531,0.03302053,-0.00643662,0.11815333
1755644236213,0.07774912,-0.11606713,0.17210998,-0.04392926,0.01684509,-0.02142406,0.99244815,0.03277673,-0.00634313,0.11803443
1755644236225,-0.25792233,0.02512379,0.06297536,-0.02605579,-0.01624771,-0.03030174,0.99247254,0.03263081,-0.00643411,0.11786474
1755644236236,0.07483842,0.00902813,-0.12223609,-0.00156242,0.01591772,-0.00716350,0.99247816,0.03262206,-0.00634497,0.11782463
1755644236247,-0.08814303,0.10121006,-0.08362897,-0.01002971,0.01097365,-0.00525276,0.99248389,0.03256590,-0.00628352,0.11779521
1755644236258,0.07318837,0.04636660,-0.00176506,-0.00291303,0.01524390,-0.01004887,0.99249171,0.03254944,-0.00619739,0.11773843
