UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1756814180212,0.00126634,1.28084736,0.00047740,0.07586747,-0.00337575,0.04492781,0.99609950
1756814180224,0.00129781,1.28084314,0.00046337,0.07579004,-0.00345437,0.04491785,0.99610558
1756814180230,0.00133171,1.28083725,0.00046748,0.07571957,-0.00352015,0.04488796,0.99611206
1756814180239,0.00139058,1.28083090,0.00046872,0.07549008,-0.00369461,0.04481134,0.99613229
1756814180272,0.00156915,1.28080527,0.00044858,0.07503812,-0.00413740,0.04442261,0.99618211
1756814180305,0.00181091,1.28074493,0.00032541,0.07493879,-0.00449539,0.04429169,0.99619386
1756814180338,0.00205719,1.28066654,0.00036092,0.07482288,-0.00517354,0.04409065,0.99620820
1756814180348,0.00213898,1.28062581,0.00037535,0.07487582,-0.00526067,0.04391380,0.99621158
1756814180360,0.00222183,1.28060052,0.00038062,0.07492430,-0.00531770,0.04376938,0.99621399
1756814180371,0.00229515,1.28058130,0.00039193,0.07500525,-0.00523005,0.04371928,0.99621056
1756814180382,0.00235358,1.28057884,0.00041717,0.07509116,-0.00520970,0.04371166,0.99620453
1756814180393,0.00240134,1.28061088,0.00044437,0.07523821,-0.00521572,0.04383277,0.99618808
1756814180404,0.00245013,1.28064032,0.00047630,0.07530322,-0.00513642,0.04387607,0.99618168
1756814180416,0.00249132,1.28066810,0.00049463,0.07524594,-0.00503008,0.04387429,0.99618663
1756814180426,0.00254914,1.28067273,0.00050879,0.07513123,-0.00491263,0.04385046,0.99619692
1756814180437,0.00261931,1.28066948,0.00050499,0.07512644,-0.00489944,0.04379093,0.99619996
1756814180449,0.00268711,1.28065371,0.00049420,0.07514700,-0.00494925,0.04366000,0.99620391
1756814180460,0.00275792,1.28065242,0.00049631,0.07507040,-0.00498546,0.04356509,0.99621366
1756814180471,0.00282759,1.28065465,0.00049677,0.07499531,-0.00505726,0.04349582,0.99622198
1756814180482,0.00288777,1.28065844,0.00050645,0.07494302,-0.00518899,0.04340040,0.99622940
1756814180493,0.00293641,1.28066036,0.00048307,0.07490473,-0.00526269,0.04333575,0.99623471
1756814180504,0.00296657,1.28066311,0.00044362,0.07483946,-0.00544203,0.04337688,0.99623686
1756814180515,0.00300364,1.28066581,0.00039944,0.07484227,-0.00550012,0.04337733,0.99623631
1756814180526,0.00305206,1.28065699,0.00039776,0.07490483,-0.00560771,0.04338506,0.99623067
1756814180538,0.00309355,1.28064422,0.00039043,0.07500243,-0.00571363,0.04325042,0.99622858
1756814180549,0.00314297,1.28063719,0.00038177,0.07505359,-0.00572811,0.04315815,0.99622865
1756814180560,0.00317953,1.28063833,0.00037093,0.07512620,-0.00578271,0.04310982,0.99622495
1756814180571,0.00321303,1.28064350,0.00037110,0.07512370,-0.00580907,0.04321664,0.99622036
1756814180582,0.00323422,1.28064441,0.00038411,0.07509087,-0.00586633,0.04330279,0.99621876
1756814180593,0.00326285,1.28062644,0.00040388,0.07505343,-0.00597100,0.04338073,0.99621757
1756814180604,0.00330247,1.28059892,0.00040965,0.07501018,-0.00601642,0.04333263,0.99622265
1756814180616,0.00332776,1.28056963,0.00040303,0.07489205,-0.00601906,0.04318787,0.99623780
1756814180627,0.00334174,1.28054933,0.00037315,0.07490883,-0.00596355,0.04310048,0.99624066
1756814180638,0.00335430,1.28054442,0.00034447,0.07496154,-0.00585484,0.04318431,0.99623371
1756814180649,0.00335193,1.28055566,0.00032778,0.07491980,-0.00580369,0.04330130,0.99623207
1756814180660,0.00334772,1.28056605,0.00032529,0.07483761,-0.00577451,0.04347466,0.99623087
1756814180671,0.00333780,1.28057584,0.00033851,0.07460603,-0.00591351,0.04368088,0.99623840
1756814180682,0.00333926,1.28056627,0.00034598,0.07460677,-0.00593443,0.04364710,0.99623970
1756814180694,0.00335207,1.28054679,0.00032662,0.07459036,-0.00604261,0.04358736,0.99624290
1756814180705,0.00337112,1.28053447,0.00029416,0.07456971,-0.00607948,0.04352580,0.99624691
