UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761617928845,0,left,-0.14251993,1.62063962,0.10597864,0.07287656,0.22060975,0.10602219,0.96684003
1761617928845,1,right,-0.08254413,1.63680029,0.07796374,0.07287656,0.22060975,0.10602219,0.96684003
1761617928857,0,left,-0.14307955,1.62051212,0.10556534,0.07257263,0.22145239,0.10628587,0.96664128
1761617928857,1,right,-0.08316213,1.63670385,0.07744363,0.07257263,0.22145239,0.10628587,0.96664128
1761617928870,0,left,-0.14326601,1.62045307,0.10540827,0.07252771,0.22169824,0.10652106,0.96656240
1761617928870,1,right,-0.08337025,1.63667571,0.07725821,0.07252771,0.22169824,0.10652106,0.96656240
1761617928878,0,left,-0.14344120,1.62042811,0.10525452,0.07262368,0.22198106,0.10659228,0.96648243
1761617928878,1,right,-0.08356461,1.63666467,0.07707174,0.07262368,0.22198106,0.10659228,0.96648243
1761617928899,0,left,-0.14359964,1.62042398,0.10510365,0.07271365,0.22222812,0.10663779,0.96641387
1761617928899,1,right,-0.08373936,1.63667070,0.07689216,0.07271365,0.22222812,0.10663779,0.96641387
1761617928915,0,left,-0.14392296,1.62045627,0.10476534,0.07319561,0.22258693,0.10665720,0.96629276
1761617928915,1,right,-0.08408498,1.63672197,0.07651748,0.07319561,0.22258693,0.10665720,0.96629276
1761617928927,0,left,-0.14407094,1.62048166,0.10457938,0.07330759,0.22275071,0.10671499,0.96624015
1761617928927,1,right,-0.08424457,1.63675923,0.07631374,0.07330759,0.22275071,0.10671499,0.96624015
1761617928939,0,left,-0.14416473,1.62055586,0.10439374,0.07340183,0.22283549,0.10670598,0.96621444
1761617928939,1,right,-0.08434325,1.63683559,0.07611899,0.07340183,0.22283549,0.10670598,0.96621444
1761617928952,0,left,-0.14424768,1.62065719,0.10419224,0.07362217,0.22297709,0.10662030,0.96617447
1761617928952,1,right,-0.08443231,1.63693316,0.07590242,0.07362217,0.22297709,0.10662030,0.96617447
1761617928964,0,left,-0.14432375,1.62075685,0.10398313,0.07385102,0.22310618,0.10662805,0.96612635
1761617928964,1,right,-0.08451646,1.63704140,0.07568118,0.07385102,0.22310618,0.10662805,0.96612635
1761617928981,0,left,-0.14442253,1.62080642,0.10382660,0.07393379,0.22326645,0.10654004,0.96609270
1761617928981,1,right,-0.08462241,1.63708303,0.07550488,0.07393379,0.22326645,0.10654004,0.96609270
1761617928985,0,left,-0.14451525,1.62085265,0.10367405,0.07394934,0.22349730,0.10641046,0.96605241
1761617928985,1,right,-0.08472544,1.63711441,0.07532209,0.07394934,0.22349730,0.10641046,0.96605241
1761617928998,0,left,-0.14459933,1.62087493,0.10351473,0.07393907,0.22367344,0.10626537,0.96602840
1761617928998,1,right,-0.08481605,1.63711870,0.07513869,0.07393907,0.22367344,0.10626537,0.96602840
1761617929014,0,left,-0.14468497,1.62089667,0.10335852,0.07374980,0.22371159,0.10612591,0.96604937
1761617929014,1,right,-0.08489999,1.63711700,0.07497267,0.07374980,0.22371159,0.10612591,0.96604937
1761617929020,0,left,-0.14475937,1.62091509,0.10319751,0.07372745,0.22377872,0.10588959,0.96606146
1761617929020,1,right,-0.08497162,1.63710447,0.07479978,0.07372745,0.22377872,0.10588959,0.96606146
1761617929032,0,left,-0.14481974,1.62092541,0.10298492,0.07368659,0.22372499,0.10588358,0.96607768
1761617929032,1,right,-0.08502857,1.63711245,0.07459311,0.07368659,0.22372499,0.10588358,0.96607768
1761617929044,0,left,-0.14487733,1.62093332,0.10275653,0.07386730,0.22380583,0.10580265,0.96605402
1761617929044,1,right,-0.08508875,1.63711569,0.07435659,0.07386730,0.22380583,0.10580265,0.96605402
1761617929055,0,left,-0.14493275,1.62094807,0.10252555,0.07401754,0.22389450,0.10580992,0.96602118
1761617929055,1,right,-0.08514979,1.63713640,0.07411717,0.07401754,0.22389450,0.10580992,0.96602118
1761617929066,0,left,-0.14501737,1.62096482,0.10231422,0.07420808,0.22388772,0.10586852,0.96600171
1761617929066,1,right,-0.08523569,1.63716633,0.07391067,0.07420808,0.22388772,0.10586852,0.96600171
1761617929078,0,left,-0.14509495,1.62098613,0.10212011,0.07439662,0.22403519,0.10579015,0.96596160
1761617929078,1,right,-0.08532000,1.63718399,0.07370030,0.07439662,0.22403519,0.10579015,0.96596160
1761617929089,0,left,-0.14518481,1.62099465,0.10190628,0.07449958,0.22400857,0.10564977,0.96597521
1761617929089,1,right,-0.08540419,1.63717709,0.07348962,0.07449958,0.22400857,0.10564977,0.96597521
1761617929101,0,left,-0.14520402,1.62105660,0.10170364,0.07437787,0.22395658,0.10542524,0.96602117
1761617929101,1,right,-0.08541377,1.63720591,0.07328839,0.07437787,0.22395658,0.10542524,0.96602117
1761617929113,0,left,-0.14520964,1.62109994,0.10149542,0.07434693,0.22392964,0.10536848,0.96603599
1761617929113,1,right,-0.08541614,1.63724077,0.07308224,0.07434693,0.22392964,0.10536848,0.96603599
1761617929125,0,left,-0.14521526,1.62115028,0.10129384,0.07420655,0.22387291,0.10532659,0.96606450
1761617929125,1,right,-0.08541708,1.63728115,0.07288482,0.07420655,0.22387291,0.10532659,0.96606450
1761617929136,0,left,-0.14528628,1.62114410,0.10108408,0.07412158,0.22380793,0.10525693,0.96609367
1761617929136,1,right,-0.08548213,1.63726296,0.07268081,0.07412158,0.22380793,0.10525693,0.96609367
1761617929147,0,left,-0.14535343,1.62112948,0.10087741,0.07396605,0.22373374,0.10527048,0.96612130
1761617929147,1,right,-0.08554515,1.63724503,0.07248097,0.07396605,0.22373374,0.10527048,0.96612130
1761617929159,0,left,-0.14542502,1.62109847,0.10067293,0.07367887,0.22359600,0.10534086,0.96616746
1761617929159,1,right,-0.08561035,1.63721382,0.07228979,0.07367887,0.22359600,0.10534086,0.96616746
1761617929170,0,left,-0.14548999,1.62103579,0.10046294,0.07347336,0.22348138,0.10544686,0.96619806
1761617929170,1,right,-0.08567140,1.63715812,0.07209209,0.07347336,0.22348138,0.10544686,0.96619806
1761617929181,0,left,-0.14555749,1.62097087,0.10025658,0.07317906,0.22340013,0.10551296,0.96623197
