UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761623509699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99156975,0.11929845,0.04258691,0.02727026
1761623509701,-59.06840927,36.85072635,49.41616921,0.79649349,0.36732244,0.36425892,0.99146604,0.11997547,0.04289914,0.02757988
1761623509710,9.02989814,-5.72625618,-7.26134502,0.09876772,0.05934444,0.03936995,0.99139248,0.12043968,0.04317805,0.02776492
1761623509721,0.03559787,-0.12836876,-0.01607746,0.07091212,0.05365293,0.04170179,0.99132506,0.12083324,0.04347583,0.02799636
1761623509733,0.41622034,0.10363070,0.02753737,0.04643510,0.04263434,0.02712063,0.99127645,0.12110489,0.04372524,0.02815502
1761623509744,-0.00054827,-0.18994069,0.12607700,0.06447916,0.02526618,0.02189500,0.99122253,0.12146597,0.04386673,0.02827763
1761623509755,0.02728079,0.03488877,0.05592112,0.05413911,0.01905010,0.00578975,0.99117891,0.12177456,0.04397532,0.02831063
1761623509767,0.05057687,0.01984153,0.05674035,0.03362524,-0.00900645,0.00288835,0.99115696,0.12196791,0.04392353,0.02832724
1761623509778,-0.09711369,0.01948465,-0.12511655,0.03457924,0.00107994,0.01561469,0.99112987,0.12216501,0.04392968,0.02841624
1761623509789,0.40559498,-0.23250019,-0.19007434,0.04092490,-0.00562902,-0.00236619,0.99110313,0.12239624,0.04389788,0.02840288
1761623509801,-0.03583288,-0.05288650,-0.07545445,0.02456733,-0.00788617,-0.00598632,0.99108905,0.12253381,0.04385372,0.02836935
1761623509812,0.27961790,0.01348530,0.02954942,0.02204719,-0.00285296,-0.00571997,0.99107515,0.12265948,0.04383746,0.02833675
1761623509823,0.16746770,-0.04226206,0.02817129,0.02647794,0.00143971,0.00184653,0.99105597,0.12280908,0.04384559,0.02834718
1761623509835,0.01750469,-0.06310442,0.01867167,0.00199497,-0.00391345,-0.00742493,0.99105675,0.12282035,0.04382348,0.02830523
1761623509846,-0.23170401,-0.06503959,-0.03556741,0.01564230,0.00335683,-0.00688941,0.99104625,0.12290717,0.04384211,0.02826699
1761623509857,-0.13959341,-0.06490275,-0.10719743,0.01250822,0.01348439,-0.01842572,0.99103699,0.12297847,0.04391897,0.02816197
1761623509868,-0.08219512,-0.01878633,0.00694826,0.00966151,0.00299112,-0.01098687,0.99103139,0.12303160,0.04393542,0.02810154
1761623509880,0.02856554,0.18543410,-0.07466971,-0.00914464,0.01023929,-0.00713859,0.99103637,0.12297994,0.04399327,0.02806121
1761623509891,0.00793546,-0.02167664,-0.13817037,0.00709936,0.01200828,-0.00461553,0.99102912,0.12302005,0.04406112,0.02803513
1761623509902,-0.04768935,-0.13428537,-0.01101100,-0.00606631,0.01637122,0.00471573,0.99102851,0.12298638,0.04415198,0.02806130
1761623509913,-0.04660037,-0.29767028,0.02926329,-0.03154562,0.02484888,0.00678027,0.99104314,0.12280972,0.04429113,0.02809927
1761623509924,-0.12924477,-0.25415365,-0.01520527,-0.08120800,0.02877696,0.02064860,0.99108888,0.12235496,0.04445229,0.02821490
1761623509936,-0.08531454,-0.01115664,-0.04419518,-0.05370665,0.02969450,0.02325656,0.99111501,0.12205152,0.04462006,0.02834630
1761623509947,-0.27837496,0.14756909,-0.08655564,-0.01056045,0.05716636,-0.00297372,0.99110830,0.12199238,0.04494019,0.02832965
1761623509958,-0.13428357,0.27778350,-0.03279233,0.01036625,0.05283531,0.01659933,0.99108524,0.12204991,0.04523343,0.02842178
1761623509969,-0.05508056,0.23814173,-0.03402350,0.04010431,0.06870524,0.03026506,0.99103505,0.12227450,0.04561818,0.02859126
1761623509980,0.15941772,0.12351309,0.13874806,0.03130626,0.06867296,0.02251549,0.99099198,0.12244981,0.04600274,0.02871735
1761623509992,-0.00647882,-0.04335016,0.01233664,0.03657077,0.08126226,0.03245743,0.99093968,0.12265643,0.04646188,0.02890073
1761623510003,-0.03687655,-0.18476203,-0.01493734,0.01888304,0.08243193,0.03814155,0.99089821,0.12276312,0.04692762,0.02911623
1761623510014,-0.10582407,0.09353549,0.12638469,-0.01641166,0.09226337,0.02980739,0.99088039,0.12267286,0.04743507,0.02928017
1761623510025,-0.02124418,-0.09407179,-0.01886835,-0.02039019,0.08548362,0.02228666,0.99086780,0.12255867,0.04791377,0.02940498
1761623510036,-0.04000656,-0.13866738,0.01890507,-0.02002263,0.08074333,0.00924902,0.99085807,0.12244555,0.04836997,0.02945723
1761623510047,0.06765408,-0.23398763,0.08451802,-0.02983043,0.09718429,-0.00476761,0.99085287,0.12228148,0.04890449,0.02943101
1761623510059,0.01216853,-0.05163743,0.00055292,-0.01997192,0.08234273,0.00985530,0.99084216,0.12216964,0.04936561,0.02948620
1761623510070,-0.02309162,0.13169474,-0.02699415,0.00540753,0.08665482,-0.00552781,0.99081456,0.12220046,0.04985954,0.02945469
1761623510081,0.00095935,0.08799127,0.17285969,-0.00654755,0.09182576,0.03070923,0.99078866,0.12216478,0.05035999,0.02962206
1761623510092,0.02370447,0.02292418,-0.05038254,0.00354196,0.08314527,0.03850119,0.99075626,0.12218443,0.05082145,0.02983574
1761623510103,-0.02444315,-0.00030393,-0.04900616,0.01496356,0.08359936,0.02002906,0.99071842,0.12226823,0.05128960,0.02994790
1761623510114,-0.02711061,-0.08163971,-0.00175929,0.00563274,0.08900284,0.01487544,0.99068665,0.12229921,0.05177912,0.03002972
1761623510126,0.03620183,-0.01499887,0.00441330,-0.03710502,0.07041326,0.01143010,0.99068968,0.12208957,0.05217695,0.03009430
1761623510137,0.01937186,-0.03953143,-0.02053884,-0.01243069,0.07420812,-0.00327021,0.99067672,0.12201933,0.05259623,0.03007582
1761623510148,-0.04963788,-0.25987061,-0.03141973,-0.00537401,0.05591249,-0.01396226,0.99066612,0.12198924,0.05290934,0.02999763
1761623510159,-0.00260814,-0.02817883,0.11357957,-0.00884626,0.06508336,-0.03361915,0.99065851,0.12194058,0.05326730,0.02981273
1761623510170,0.10028385,0.10724144,-0.02714182,-0.00581114,0.05763796,-0.00477752,0.99064580,0.12190775,0.05359295,0.02978573
1761623510182,0.07375310,0.34930614,0.02800751,0.00838096,0.05512209,0.01026912,0.99062133,0.12195510,0.05390439,0.02984375
1761623510192,-0.07983572,0.16341756,0.10475330,0.01251986,0.06361284,0.00323034,0.99059373,0.12202271,0.05424790,0.02986120
1761623510204,0.06170980,-0.02734066,-0.07849015,0.01353696,0.06105064,0.01402892,0.99056323,0.12209852,0.05458978,0.02993976
