UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1757977753577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99896314,-0.00105415,-0.00370248,0.04536328
1757977753594,-0.01938698,-0.01093096,-0.10394720,-0.00946990,-0.00448172,-0.00196196,0.99896367,-0.00113465,-0.00374058,0.04534661
1757977753604,-0.01779371,-0.05177491,-0.55614832,-0.01796420,-0.01515710,0.00657152,0.99896180,-0.00122357,-0.00381561,0.04537913
1757977753615,0.08144326,0.05216091,0.33803332,-0.00168395,-0.00950150,0.01095279,0.99895885,-0.00123283,-0.00386786,0.04543938
1757977753626,0.06630141,0.00122639,-0.08874136,-0.00551784,-0.01590468,0.00956964,0.99895600,-0.00126401,-0.00395773,0.04549344
1757977753637,0.04248567,-0.05436145,-0.10802080,-0.00210806,-0.02181743,0.00287534,0.99895477,-0.00127571,-0.00407881,0.04550940
1757977753647,0.06608347,0.01821142,0.06895842,-0.00703628,-0.01112668,-0.00504040,0.99895567,-0.00131194,-0.00413612,0.04548344
1757977753659,-0.06089140,-0.10183766,0.08433070,-0.00090405,-0.01445414,0.00497622,0.99895404,-0.00131705,-0.00421778,0.04551156
1757977753670,0.03259632,0.02388428,0.11913454,-0.01286930,-0.00758486,0.00452512,0.99895262,-0.00138848,-0.00425988,0.04553667
1757977753681,0.00483765,-0.00870776,0.03096094,-0.00356486,-0.00516839,-0.00028291,0.99895254,-0.00140826,-0.00428856,0.04553510
1757977753692,-0.01962764,0.09244968,0.00012993,-0.00332371,-0.00425910,-0.01302408,0.99895582,-0.00142737,-0.00431305,0.04546022
1757977753705,-0.00041798,0.01501375,-0.00440907,0.00431055,-0.01387612,-0.01614419,0.99896003,-0.00140065,-0.00439908,0.04536012
1757977753714,0.17501641,0.00817027,0.01276139,-0.00279066,-0.01217983,-0.01522182,0.99896304,-0.00141390,-0.00445694,0.04528782
1757977753725,-0.05738977,0.27568985,-0.06418284,-0.00474282,-0.02979963,-0.04882761,0.99897450,-0.00144023,-0.00462233,0.04501682
1757977753737,0.08043552,0.28613041,-0.12869683,-0.01783556,-0.01940739,-0.02979476,0.99898134,-0.00154011,-0.00473101,0.04484997
1757977753748,-0.00760263,-0.04371514,0.03801317,-0.00739607,-0.02104523,-0.00987671,0.99898320,-0.00158152,-0.00484886,0.04479466
1757977753759,-0.07602633,-0.31550928,0.09883423,-0.00134405,-0.01641521,-0.01450082,0.99898637,-0.00158905,-0.00494079,0.04471346
1757977753770,-0.04325326,-0.31109589,0.18158201,0.01633596,-0.01328187,-0.00420678,0.99898720,-0.00149675,-0.00501583,0.04468969
1757977753781,-0.03692023,0.22500623,0.07783046,0.01286460,-0.01763971,0.00039834,0.99898671,-0.00142535,-0.00511373,0.04469190
1757977753792,-0.03391398,0.13238524,-0.02566847,0.02536536,-0.02200366,0.00407196,0.99898527,-0.00128584,-0.00523475,0.04471430
1757977753804,0.03181011,0.18323210,0.07847991,0.03474480,-0.01079528,-0.00377652,0.99898613,-0.00109127,-0.00529520,0.04469315
1757977753815,-0.09911129,0.08690055,-0.04213936,0.04192210,-0.02704497,-0.00749194,0.99898741,-0.00085861,-0.00544530,0.04465157
1757977753826,-0.21118799,-0.20676790,-0.02950277,0.04275283,-0.00880252,0.00226966,0.99898676,-0.00062346,-0.00549372,0.04466405
1757977753837,-0.08779314,-0.06456191,0.06883839,0.03341926,-0.01689027,-0.00237499,0.99898693,-0.00043632,-0.00558830,0.04465075
1757977753848,0.00285099,-0.15062717,0.05131777,0.04909925,-0.02382725,-0.00951195,0.99898864,-0.00016136,-0.00572173,0.04459749
1757977753859,0.34926029,0.34337538,0.24188151,0.04752746,-0.01129845,-0.01821613,0.99899287,0.00010717,-0.00578557,0.04449456
1757977753870,0.01684186,0.06279522,0.01780939,0.06116499,-0.01692022,-0.00713165,0.99899399,0.00044663,-0.00587948,0.04445498
1757977753881,-0.05418164,0.06579199,0.04837647,0.04674316,-0.02087765,-0.00056510,0.99899329,0.00070606,-0.00599535,0.04445185
1757977753893,0.02842881,-0.00330175,0.02149690,0.05122969,-0.01667581,-0.00498674,0.99899372,0.00098782,-0.00608706,0.04442442
1757977753904,-0.00873325,-0.08622069,0.03729242,0.05450412,-0.01557630,0.00013231,0.99899279,0.00129577,-0.00617507,0.04442517
1757977753915,-0.04558216,-0.03440107,0.04786968,0.04606513,-0.01136746,-0.01695137,0.99899624,0.00155374,-0.00623873,0.04433024
1757977753926,0.20484352,0.12050799,-0.07431600,0.03481017,-0.01815045,0.00288441,0.99899462,0.00174171,-0.00633674,0.04434582
1757977753937,0.10240029,-0.05260484,-0.08284690,0.03863587,-0.01155960,0.02894508,0.99898653,0.00196000,-0.00640205,0.04450936
1757977753948,-0.03615600,0.01794286,0.02570241,0.03853112,-0.01064626,0.00661722,0.99898409,0.00217192,-0.00646061,0.04454575
1757977753959,-0.23682203,-0.18148695,0.11670042,0.03128977,-0.01225087,-0.00700497,0.99898500,0.00234715,-0.00652921,0.04450652
1757977753970,-0.01615560,0.02185757,0.01330461,0.02166291,-0.00524473,0.01683931,0.99898031,0.00246846,-0.00655858,0.04460082
1757977753982,-0.01729379,0.10341969,0.00161854,0.02859122,-0.00681514,0.01832090,0.99897516,0.00262571,-0.00659607,0.04470159
1757977753993,0.03314057,-0.15384101,-0.03009952,0.03462061,-0.01346831,0.00034826,0.99897404,0.00281959,-0.00667149,0.04470354
1757977754004,0.03471011,-0.02443444,0.06826265,0.01586613,-0.01225118,-0.03337519,0.99898160,0.00290764,-0.00673948,0.04451831
1757977754015,-0.02394658,0.01043650,0.06729358,0.00076685,-0.02890294,-0.00994780,0.99898297,0.00291194,-0.00690134,0.04446260
1757977754026,0.03176685,-0.14668099,0.06551756,0.01725589,-0.01427866,0.01055818,0.99897946,0.00300943,-0.00698201,0.04452225
1757977754037,-0.02677479,0.11396506,0.10967987,0.01165294,-0.02961281,0.00516210,0.99897685,0.00307352,-0.00714488,0.04455064
1757977754048,0.00674632,0.06455620,0.05857950,0.02375163,-0.00885336,0.01062971,0.99897345,0.00320535,-0.00719402,0.04460964
1757977754060,0.05708423,0.28300233,-0.04063623,0.03623076,-0.01060658,0.01214188,0.99896935,0.00340643,-0.00725289,0.04467703
1757977754071,0.05167736,-0.04752930,-0.03955424,0.05364196,-0.02016053,0.01686927,0.99896322,0.00370682,-0.00736579,0.04477149
