UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1759198434852,-0.26781577,1.21626678,0.69057626,0.06526127,-0.68169105,0.10944280,0.72045857
1759198434888,-0.26788610,1.21635139,0.69047904,0.06579824,-0.68149734,0.10995719,0.72051467
1759198434909,-0.26798230,1.21637076,0.69041967,0.06604018,-0.68141830,0.11008981,0.72054703
1759198434969,-0.26800230,1.21643585,0.69033009,0.06593554,-0.68138301,0.11001537,0.72060135
1759198434999,-0.26799542,1.21646887,0.69022381,0.06565883,-0.68121272,0.11007511,0.72077848
1759198435042,-0.26801023,1.21640545,0.69017690,0.06550226,-0.68118304,0.10985589,0.72085422
1759198435055,-0.26792860,1.21634912,0.69010359,0.06535244,-0.68113882,0.10968762,0.72093522
1759198435077,-0.26793712,1.21625939,0.69009346,0.06511772,-0.68115902,0.10952424,0.72096221
1759198435110,-0.26794395,1.21622017,0.69010514,0.06512297,-0.68121070,0.10954670,0.72090950
1759198435124,-0.26794952,1.21621433,0.69011557,0.06511635,-0.68130130,0.10965980,0.72080728
1759198435170,-0.26793048,1.21622622,0.69003099,0.06495420,-0.68138236,0.10965168,0.72074652
1759198435190,-0.26791671,1.21624261,0.68994647,0.06459835,-0.68142838,0.10950858,0.72075675
1759198435212,-0.26789865,1.21626154,0.68997025,0.06473090,-0.68136698,0.10961498,0.72078673
1759198435226,-0.26785296,1.21630475,0.69001520,0.06513379,-0.68131370,0.10969690,0.72078834
1759198435249,-0.26775914,1.21635932,0.69009882,0.06547134,-0.68131268,0.10936310,0.72080944
1759198435271,-0.26767495,1.21639711,0.69019294,0.06543685,-0.68130464,0.10912262,0.72085662
1759198435303,-0.26766294,1.21639544,0.69021511,0.06528091,-0.68138999,0.10899169,0.72080989
1759198435313,-0.26763055,1.21634969,0.69026572,0.06494652,-0.68162024,0.10898659,0.72062315
1759198435359,-0.26758876,1.21627012,0.69025272,0.06490772,-0.68174136,0.10885912,0.72053133
1759198435395,-0.26755759,1.21609578,0.69020444,0.06456812,-0.68179888,0.10878603,0.72051846
1759198435419,-0.26758629,1.21602422,0.69019103,0.06458332,-0.68171752,0.10879356,0.72059294
1759198435471,-0.26759624,1.21601912,0.69020230,0.06442202,-0.68170065,0.10849370,0.72066854
1759198435505,-0.26758635,1.21622652,0.69030821,0.06476991,-0.68169713,0.10858666,0.72062668
1759198435565,-0.26769617,1.21631077,0.69034374,0.06469088,-0.68177348,0.10861332,0.72055753
1759198435585,-0.26773953,1.21633291,0.69025695,0.06504029,-0.68176985,0.10905434,0.72046290
1759198435638,-0.26787779,1.21635020,0.69024545,0.06549834,-0.68156481,0.10937447,0.72056686
1759198435660,-0.26786652,1.21632496,0.69027150,0.06555806,-0.68144655,0.10954015,0.72064811
1759198435702,-0.26786000,1.21637765,0.69026142,0.06556313,-0.68142677,0.10975389,0.72063383
1759198435731,-0.26788616,1.21638447,0.69024825,0.06536025,-0.68153745,0.10969203,0.72055700
1759198435746,-0.26780242,1.21635708,0.69021940,0.06512316,-0.68153512,0.10952773,0.72060566
