UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761618734248,0,left,-0.13053280,1.49549448,0.05443821,0.05000105,0.30159513,0.01936942,0.95192705
1761618734248,1,right,-0.07483358,1.50006288,0.01544025,0.05000105,0.30159513,0.01936942,0.95192705
1761618734259,0,left,-0.13042641,1.49553912,0.05451153,0.05004613,0.30154213,0.01940364,0.95194077
1761618734259,1,right,-0.07472301,1.50011349,0.01552024,0.05004613,0.30154213,0.01940364,0.95194077
1761618734270,0,left,-0.13032730,1.49558080,0.05459163,0.04997499,0.30143377,0.01947997,0.95197727
1761618734270,1,right,-0.07461540,1.50016151,0.01561323,0.04997499,0.30143377,0.01947997,0.95197727
1761618734281,0,left,-0.13022710,1.49560560,0.05467831,0.04988683,0.30130658,0.01953688,0.95202099
1761618734281,1,right,-0.07450508,1.50018932,0.01571477,0.04988683,0.30130658,0.01953688,0.95202099
1761618734293,0,left,-0.13012864,1.49563468,0.05477533,0.04972722,0.30115822,0.01954355,0.95207614
1761618734293,1,right,-0.07439445,1.50021185,0.01582840,0.04972722,0.30115822,0.01954355,0.95207614
1761618734304,0,left,-0.13002422,1.49566882,0.05488141,0.04973698,0.30096680,0.01953460,0.95213634
1761618734304,1,right,-0.07427428,1.50024409,0.01595681,0.04973698,0.30096680,0.01953460,0.95213634
1761618734315,0,left,-0.12991208,1.49570414,0.05507778,0.04989185,0.30076664,0.01942351,0.95219376
1761618734315,1,right,-0.07414514,1.50027014,0.01617647,0.04989185,0.30076664,0.01942351,0.95219376
1761618734326,0,left,-0.12981328,1.49576238,0.05527438,0.05015535,0.30051374,0.01927277,0.95226283
1761618734326,1,right,-0.07402483,1.50031807,0.01640271,0.05015535,0.30051374,0.01927277,0.95226283
1761618734337,0,left,-0.12972531,1.49584369,0.05546698,0.05040302,0.30024360,0.01903720,0.95233970
1761618734337,1,right,-0.07391349,1.50037730,0.01662627,0.05040302,0.30024360,0.01903720,0.95233970
1761618734349,0,left,-0.12964202,1.49594166,0.05559017,0.05056999,0.30000950,0.01894316,0.95240650
1761618734349,1,right,-0.07381056,1.50046845,0.01677690,0.05056999,0.30000950,0.01894316,0.95240650
1761618734360,0,left,-0.12958330,1.49603147,0.05571429,0.05074605,0.29974192,0.01886708,0.95248289
