UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1755649404990,0,left,-0.01051512,-0.02122056,0.01007348,0.06114298,-0.11068696,0.05837104,0.99025388
1755649404990,1,right,0.05551281,-0.01426328,0.02550238,0.06114298,-0.11068696,0.05837104,0.99025388
1755649404999,0,left,-0.01054770,-0.02121042,0.00998155,0.06117947,-0.11056951,0.05836453,0.99026513
1755649404999,1,right,0.05548388,-0.01425351,0.02539500,0.06117947,-0.11056951,0.05836453,0.99026513
1755649405010,0,left,-0.01057891,-0.02119394,0.00989022,0.06116609,-0.11046771,0.05841052,0.99027461
1755649405010,1,right,0.05545501,-0.01422969,0.02529035,0.06116609,-0.11046771,0.05841052,0.99027461
1755649405022,0,left,-0.01061419,-0.02119623,0.00978537,0.06123947,-0.11036074,0.05864150,0.99026835
1755649405022,1,right,0.05541924,-0.01420106,0.02517347,0.06123947,-0.11036074,0.05864150,0.99026835
1755649405032,0,left,-0.01065756,-0.02120555,0.00969243,0.06123883,-0.11014903,0.05883457,0.99028051
1755649405032,1,right,0.05537916,-0.01418244,0.02505374,0.06123883,-0.11014903,0.05883457,0.99028051
1755649405043,0,left,-0.01071459,-0.02122468,0.00961324,0.06103449,-0.10986463,0.05894298,0.99031827
1755649405043,1,right,0.05532891,-0.01418119,0.02493599,0.06103449,-0.10986463,0.05894298,0.99031827
1755649405056,0,left,-0.01077381,-0.02126000,0.00958787,0.06092202,-0.10958179,0.05895467,0.99035584
1755649405056,1,right,0.05527797,-0.01421060,0.02487220,0.06092202,-0.10958179,0.05895467,0.99035584
1755649405067,0,left,-0.01081930,-0.02128911,0.00953902,0.06096093,-0.10952816,0.05891143,0.99036195
1755649405067,1,right,0.05523477,-0.01424563,0.02481614,0.06096093,-0.10952816,0.05891143,0.99036195
1755649405077,0,left,-0.01086142,-0.02130732,0.00948036,0.06082389,-0.10947115,0.05884974,0.99038035
1755649405077,1,right,0.05519535,-0.01426950,0.02474844,0.06082389,-0.10947115,0.05884974,0.99038035
1755649405088,0,left,-0.01090228,-0.02132282,0.00937845,0.06065752,-0.10925407,0.05882493,0.99041599
1755649405088,1,right,0.05516135,-0.01428380,0.02461622,0.06065752,-0.10925407,0.05882493,0.99041599
1755649405100,0,left,-0.01094654,-0.02132857,0.00927746,0.06056603,-0.10893726,0.05879777,0.99045810
1755649405100,1,right,0.05512693,-0.01428890,0.02447212,0.06056603,-0.10893726,0.05879777,0.99045810
1755649405110,0,left,-0.01098193,-0.02132603,0.00915688,0.06056474,-0.10882698,0.05890211,0.99046411
1755649405110,1,right,0.05509318,-0.01427129,0.02433759,0.06056474,-0.10882698,0.05890211,0.99046411
1755649405122,0,left,-0.01100744,-0.02132525,0.00902636,0.06079483,-0.10876557,0.05904357,0.99044833
1755649405122,1,right,0.05506719,-0.01425444,0.02420156,0.06079483,-0.10876557,0.05904357,0.99044833
1755649405133,0,left,-0.01104122,-0.02131465,0.00890967,0.06084845,-0.10874385,0.05915304,0.99044089
1755649405133,1,right,0.05503231,-0.01422974,0.02408317,0.06084845,-0.10874385,0.05915304,0.99044089
1755649405144,0,left,-0.01107991,-0.02131682,0.00880042,0.06087215,-0.10873249,0.05928365,0.99043287
1755649405144,1,right,0.05499184,-0.01421459,0.02397355,0.06087215,-0.10873249,0.05928365,0.99043287
