UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1757980875102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99698551,0.05751936,-0.01476564,0.04993381
1757980875115,-0.11103563,0.02937072,-0.50001853,0.00212923,-0.00791950,0.00027990,0.99698387,0.05753309,-0.01481672,0.04993561
1757980875120,-0.63413242,0.03203937,-2.64015852,-0.01923879,-0.03483015,-0.01765626,0.99698785,0.05748115,-0.01491077,0.04988794
1757980875131,0.09230075,0.06333741,0.93472020,0.01224165,-0.00960999,0.00056897,0.99698337,0.05754358,-0.01495978,0.04989084
1757980875140,-0.08007886,-0.02714024,0.07289341,0.00640977,-0.01021717,0.00163563,0.99698065,0.05757243,-0.01500575,0.04989820
1757980875150,-0.05429296,-0.21893331,0.11400408,-0.00383093,-0.01322913,-0.00013772,0.99698080,0.05755155,-0.01507785,0.04989745
1757980875161,0.00432042,-0.49190892,0.07071753,-0.00983822,-0.00571408,-0.00143066,0.99698384,0.05749744,-0.01510928,0.04988958
1757980875173,-0.02880361,-0.00239310,0.12568535,-0.02980911,-0.00470847,0.00496716,0.99699166,0.05733051,-0.01513565,0.04991740
1757980875184,-0.01510901,0.12213762,0.09873982,-0.03088312,0.00015996,0.01029386,0.99699866,0.05715910,-0.01513476,0.04997453
1757980875195,-0.14899952,0.32799245,-0.05611670,-0.02209999,-0.00982001,0.00364545,0.99700384,0.05703645,-0.01518926,0.04999476
1757980875206,0.08091496,0.07609482,0.07939957,-0.02061536,0.01132086,0.00977568,0.99700865,0.05692100,-0.01512586,0.05004951
1757980875217,-0.11163734,0.03448551,-0.01819301,-0.00650435,-0.00756365,0.00380081,0.99700902,0.05688490,-0.01516784,0.05007060
1757980875228,-0.02612329,0.03192847,0.02322070,-0.00633775,-0.00224169,0.00283594,0.99701004,0.05684973,-0.01518028,0.05008634
1757980875239,0.01354541,0.02080188,0.05031153,-0.00663249,-0.00128487,0.00155637,0.99701160,0.05681292,-0.01518741,0.05009498
1757980875250,-0.11481583,0.01424103,-0.02589924,-0.00787549,-0.00437004,-0.00283006,0.99701448,0.05676960,-0.01521145,0.05007941
1757980875262,-0.12240240,0.03974968,-0.12824260,-0.00680923,-0.00886071,0.00162862,0.99701544,0.05673147,-0.01526107,0.05008853
1757980875273,-0.01428541,0.04425487,0.04584702,0.00175595,-0.01122861,0.00502680,0.99701255,0.05674113,-0.01532283,0.05011618
1757980875284,0.11571553,-0.03871295,0.19065331,0.00529742,-0.01396475,0.01246186,0.99700615,0.05677080,-0.01540103,0.05018597
1757980875295,0.04867947,0.02365361,0.27089502,-0.01032249,-0.02008115,0.00092119,0.99700741,0.05671402,-0.01551148,0.05019103
1757980875306,0.07478227,-0.10353404,0.05895497,-0.00075405,-0.01632884,0.01998580,0.99700058,0.05670980,-0.01560292,0.05030296
1757980875317,-0.03896350,0.06272172,0.07222502,-0.01907952,-0.01945513,0.03767336,0.99699428,0.05660295,-0.01571187,0.05051393
1757980875328,-0.08998887,0.08692214,-0.02107832,0.01620383,-0.01031147,0.00274239,0.99698749,0.05669289,-0.01576909,0.05052915
1757980875339,-0.01955313,0.10457773,-0.04530148,0.04372068,-0.01061505,0.02446771,0.99696603,0.05693335,-0.01582748,0.05066372
1757980875351,0.07417751,0.07533518,-0.02965027,0.05071340,-0.00678693,0.02270976,0.99694270,0.05721734,-0.01586548,0.05079089
1757980875362,0.07816512,-0.05059710,0.11491663,0.04360748,-0.00598715,-0.03102144,0.99693706,0.05745718,-0.01589841,0.05062028
1757980875373,-0.02165023,-0.01255298,0.11901577,-0.00788647,0.00474144,-0.01600175,0.99694457,0.05741302,-0.01587186,0.05053067
1757980875384,-0.14635069,0.03516218,0.02090724,0.01151878,0.00031028,0.02462327,0.99693388,0.05747753,-0.01587012,0.05066856
1757980875395,-0.27548523,0.01174022,-0.02298771,0.01408576,0.01377019,0.01848759,0.99692552,0.05755429,-0.01579508,0.05076931
1757980875406,0.04651645,-0.01698865,0.06540224,-0.00238561,0.03266409,0.02596888,0.99692172,0.05754081,-0.01561052,0.05091604
1757980875417,-0.08855890,-0.10301619,0.08534807,-0.00095263,0.01642739,0.03732048,0.99691285,0.05753553,-0.01551935,0.05112317
1757980875428,0.02088979,-0.15491076,0.12823131,-0.00876243,0.01470571,0.02510766,0.99690982,0.05748777,-0.01543921,0.05126000
1757980875439,0.02889001,-0.10565934,-0.02235126,-0.01126242,0.00750033,0.00359825,0.99691313,0.05742358,-0.01539645,0.05128051
1757980875451,-0.22337197,0.14211224,-0.05652408,-0.01792927,0.00673646,0.00842835,0.99691703,0.05732407,-0.01535907,0.05132729
1757980875462,-0.09816643,0.19391424,-0.11340595,0.00853071,0.02211613,0.02962778,0.99690762,0.05737184,-0.01523522,0.05149321
1757980875473,-0.06428435,0.19609893,0.04584702,0.02280893,0.02154573,0.02263147,0.99689576,0.05749729,-0.01511672,0.05161768
1757980875484,0.14383931,0.00837421,0.21477376,0.04446696,0.01464806,0.01776281,0.99687778,0.05774186,-0.01503615,0.05171537
1757980875495,0.23682470,-0.05412663,0.24458193,0.05572576,0.01774820,0.01798692,0.99685573,0.05805671,-0.01493587,0.05181700
1757980875506,0.07034709,0.06994467,0.07158005,0.03960649,0.02322560,0.02301382,0.99683817,0.05827653,-0.01480697,0.05194473
1757980875517,-0.02186613,0.03963129,0.05164311,0.04585959,0.00001332,0.01397377,0.99681905,0.05853334,-0.01480690,0.05202298
1757980875528,0.09673473,0.03061146,0.09073248,0.04818503,0.01345472,0.01620013,0.99680007,0.05879595,-0.01473357,0.05211127
1757980875540,0.04087352,-0.01306909,-0.03564756,0.03525020,-0.00306269,0.00544586,0.99678631,0.05899687,-0.01475103,0.05214231
1757980875551,0.16083902,-0.14612239,0.04246945,0.02418205,-0.01224309,-0.00729496,0.99677947,0.05913108,-0.01481898,0.05210183
1757980875562,0.23209022,-0.23451328,-0.01278098,0.03490450,-0.01588325,-0.00029339,0.99676685,0.05932306,-0.01490633,0.05210021
1757980875573,0.13242459,0.04210462,0.04039871,0.02379272,-0.02178445,0.00503847,0.99675550,0.05945749,-0.01502942,0.05212868
1757980875584,-0.12451835,0.16174518,0.05064498,0.04256638,-0.03060616,0.00485768,0.99673723,0.05969586,-0.01520081,0.05215588
1757980875595,-0.14324115,0.23687920,0.02712821,0.05057648,-0.03993356,0.01469661,0.99671292,0.05997403,-0.01542044,0.05223671
1757980875606,0.00146889,0.09055635,-0.07354982,0.06802522,-0.04365523,0.00623698,0.99668454,0.06035157,-0.01566273,0.05227133
1757980875618,0.09826813,-0.10184934,0.00240372,0.05883392,-0.03564105,0.01567299,0.99665603,0.06068986,-0.01586767,0.05236145
1757980875629,-0.05357304,-0.10972196,0.00713462,0.04845265,-0.04811094,0.00519348,0.99663462,0.06094909,-0.01612506,0.05238923
1757980875640,0.07778942,-0.08314723,-0.01204666,0.02375206,-0.04140215,0.00848861,0.99661981,0.06108566,-0.01636312,0.05243804
1757980875651,0.02349775,-0.23266679,-0.03563766,0.03713743,-0.03885747,0.00710266,0.99660201,0.06128620,-0.01657295,0.05247640
1757980875662,-0.00576525,-0.10860926,-0.17138844,0.02377411,-0.06191956,-0.00681381,0.99659021,0.06141696,-0.01691351,0.05243892
1757980875673,0.11985516,-0.05097791,-0.03192856,0.02925791,-0.04623190,-0.00597084,0.99657732,0.06158227,-0.01717472,0.05240519
1757980875684,0.01616401,0.13388708,0.06946654,-0.00002231,-0.05374785,0.00116983,0.99657175,0.06158214,-0.01747571,0.05241174
1757980875695,0.08433055,0.02432645,0.02297882,0.00765633,-0.04698172,-0.00241140,0.99656522,0.06162464,-0.01773646,0.05239835
1757980875707,-0.04547388,0.01306165,-0.04257129,-0.01119213,-0.06734381,-0.00727418,0.99656446,0.06156252,-0.01811022,0.05235798
1757980875718,0.10784096,-0.10500281,-0.06041011,0.00308521,-0.04995784,-0.01398744,0.99656238,0.06157980,-0.01838998,0.05227965
1757980875729,-0.00380132,-0.01758109,-0.04561580,-0.00208027,-0.06639130,-0.00636101,0.99655804,0.06156815,-0.01876177,0.05224403
