UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761620456776,0,left,-0.01767930,1.70910872,0.00704057,0.07422235,0.02927801,0.02138627,0.99658239
1761620456776,1,right,0.05028924,1.71230979,0.00328009,0.07422235,0.02927801,0.02138627,0.99658239
1761620456784,0,left,-0.01763676,1.70912311,0.00688182,0.07405314,0.02963585,0.02142413,0.99658359
1761620456784,1,right,0.05032872,1.71233227,0.00307263,0.07405314,0.02963585,0.02142413,0.99658359
1761620456795,0,left,-0.01757925,1.70911530,0.00678437,0.07389215,0.02995169,0.02141118,0.99658638
1761620456795,1,right,0.05038373,1.71232524,0.00293166,0.07389215,0.02995169,0.02141118,0.99658638
1761620456807,0,left,-0.01749919,1.70909850,0.00670559,0.07389928,0.03023195,0.02132343,0.99657927
1761620456807,1,right,0.05046199,1.71229935,0.00281398,0.07389928,0.03023195,0.02132343,0.99657927
1761620456818,0,left,-0.01740931,1.70908546,0.00661621,0.07388337,0.03042957,0.02128730,0.99657521
1761620456818,1,right,0.05055045,1.71228331,0.00269737,0.07388337,0.03042957,0.02128730,0.99657521
1761620456829,0,left,-0.01731824,1.70906995,0.00652266,0.07379022,0.03055158,0.02127588,0.99657862
1761620456829,1,right,0.05064058,1.71226710,0.00258684,0.07379022,0.03055158,0.02127588,0.99657862
1761620456840,0,left,-0.01720250,1.70904667,0.00643488,0.07372027,0.03072113,0.02131854,0.99657767
1761620456840,1,right,0.05075467,1.71225103,0.00247626,0.07372027,0.03072113,0.02131854,0.99657767
1761620456851,0,left,-0.01709337,1.70902336,0.00633370,0.07372303,0.03079280,0.02135372,0.99657450
1761620456851,1,right,0.05086298,1.71223321,0.00236572,0.07372303,0.03079280,0.02135372,0.99657450
1761620456863,0,left,-0.01699568,1.70901349,0.00619316,0.07376207,0.03091279,0.02132182,0.99656858
1761620456863,1,right,0.05095984,1.71222037,0.00220871,0.07376207,0.03091279,0.02132182,0.99656858
1761620456874,0,left,-0.01692282,1.70900445,0.00600362,0.07376664,0.03098837,0.02134458,0.99656541
1761620456874,1,right,0.05103194,1.71221518,0.00200915,0.07376664,0.03098837,0.02134458,0.99656541
1761620456885,0,left,-0.01683956,1.70899652,0.00582213,0.07379786,0.03102976,0.02138191,0.99656101
1761620456885,1,right,0.05111462,1.71221286,0.00182252,0.07379786,0.03102976,0.02138191,0.99656101
1761620456896,0,left,-0.01673550,1.70898372,0.00570013,0.07383026,0.03104654,0.02139475,0.99655781
1761620456896,1,right,0.05121846,1.71220210,0.00169848,0.07383026,0.03104654,0.02139475,0.99655781
1761620456908,0,left,-0.01660092,1.70896367,0.00561241,0.07377369,0.03107357,0.02139444,0.99656116
1761620456908,1,right,0.05135281,1.71218205,0.00160691,0.07377369,0.03107357,0.02139444,0.99656116
1761620456919,0,left,-0.01647351,1.70892815,0.00552566,0.07365929,0.03108653,0.02140838,0.99656892
1761620456919,1,right,0.05148004,1.71214810,0.00151818,0.07365929,0.03108653,0.02140838,0.99656892
1761620456930,0,left,-0.01634112,1.70887539,0.00544697,0.07347824,0.03112108,0.02146206,0.99658006
1761620456930,1,right,0.05161182,1.71210223,0.00143475,0.07347824,0.03112108,0.02146206,0.99658006
1761620456941,0,left,-0.01621899,1.70883433,0.00536835,0.07322140,0.03114948,0.02144086,0.99659853
1761620456941,1,right,0.05173382,1.71205754,0.00135124,0.07322140,0.03114948,0.02144086,0.99659853
1761620456952,0,left,-0.01610309,1.70878808,0.00529138,0.07314253,0.03122661,0.02150321,0.99660056
