UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761620099955,0,left,-0.04633865,1.64806206,0.01552203,0.00632639,0.03596380,0.03015033,0.99887814
1761620099955,1,right,0.02151260,1.65219804,0.01065156,0.00632639,0.03596380,0.03015033,0.99887814
1761620099961,0,left,-0.04644756,1.64821092,0.01558188,0.00737362,0.03637043,0.03008071,0.99885833
1761620099961,1,right,0.02140025,1.65234288,0.01066038,0.00737362,0.03637043,0.03008071,0.99885833
1761620099972,0,left,-0.04654178,1.64838146,0.01560240,0.00859881,0.03652114,0.03017758,0.99884012
1761620099972,1,right,0.02130374,1.65253278,0.01066561,0.00859881,0.03652114,0.03017758,0.99884012
1761620099983,0,left,-0.04662763,1.64856471,0.01561450,0.00943604,0.03647277,0.03023027,0.99883273
1761620099983,1,right,0.02121794,1.65272728,0.01068784,0.00943604,0.03647277,0.03023027,0.99883273
1761620099994,0,left,-0.04671646,1.64871438,0.01563803,0.01008703,0.03636742,0.03009281,0.99883436
1761620099994,1,right,0.02113129,1.65286134,0.01072820,0.01008703,0.03636742,0.03009281,0.99883436
1761620100006,0,left,-0.04678540,1.64879849,0.01572547,0.01041003,0.03645507,0.02991843,0.99883309
1761620100006,1,right,0.02106290,1.65292343,0.01080479,0.01041003,0.03645507,0.02991843,0.99883309
1761620100017,0,left,-0.04683097,1.64879728,0.01585528,0.01040060,0.03663513,0.03021653,0.99881763
1761620100017,1,right,0.02101310,1.65296295,0.01091054,0.01040060,0.03663513,0.03021653,0.99881763
1761620100028,0,left,-0.04687561,1.64875029,0.01600321,0.01012041,0.03686473,0.03067245,0.99879816
1761620100028,1,right,0.02096237,1.65297687,0.01102679,0.01012041,0.03686473,0.03067245,0.99879816
1761620100039,0,left,-0.04693445,1.64869927,0.01615904,0.00990211,0.03711158,0.03089817,0.99878425
