UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1757966387223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99834891,0.02435175,-0.01587835,0.04954122
1757966387350,0.00412828,-0.00272182,-0.01135368,-0.00169411,-0.00578127,-0.00158434,0.99835062,0.02424341,-0.01624806,0.04943990
1757966387366,0.92134364,-1.61548991,-5.84085528,-0.17850902,-0.03154360,0.02016784,0.99837123,0.02287782,-0.01648937,0.04959419
1757966387423,-0.24359133,0.40318011,1.46018891,-0.01494310,0.01121769,0.00044444,0.99838558,0.02244970,-0.01616798,0.04960692
1757966387436,0.30198405,-0.16970066,-1.58829289,-0.00342744,0.00585801,-0.01991044,0.99839317,0.02242725,-0.01612961,0.04947651
1757966387458,-0.02907455,0.16761815,0.60599635,-0.01649435,-0.03301671,-0.03999713,0.99841256,0.02224993,-0.01648454,0.04904654
1757966387478,0.06100961,0.05916210,0.21217872,-0.00299548,-0.04130959,-0.01154161,0.99841196,0.02221908,-0.01691003,0.04892766
1757966387496,-0.00576320,0.02378065,0.08443060,-0.00833475,-0.04246242,0.00068077,0.99840681,0.02214448,-0.01729007,0.04893375
1757966387511,-0.02706729,-0.09232902,0.03559191,-0.00941677,-0.04014336,-0.00000601,0.99840322,0.02207574,-0.01758312,0.04893371
1757966387525,-0.11486089,-0.02606945,0.12973633,-0.03445977,-0.02787660,-0.00095514,0.99840544,0.02182935,-0.01778244,0.04892688
1757966387536,-0.02377544,-0.07403118,-0.05238525,-0.02256215,-0.02090000,0.00587597,0.99840452,0.02170639,-0.01789634,0.04895890
1757966387546,-0.10802102,0.05576043,-0.22297988,-0.00213632,-0.01847434,0.00008046,0.99840303,0.02169539,-0.01799148,0.04895932
1757966387556,-0.06047633,0.21793744,0.06081460,-0.00148623,-0.03405732,0.00456023,0.99839911,0.02168818,-0.01815666,0.04898143
1757966387567,0.08716309,0.06089469,0.07230404,0.01759547,-0.01299010,0.00911668,0.99839329,0.02178407,-0.01822746,0.04903112
1757966387579,-0.03595038,0.03567317,0.21795796,0.01423015,-0.01304859,0.00817055,0.99838758,0.02186946,-0.01830575,0.04908014
