UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1756341641407,0.00312090,1.27701211,-0.00225377,0.16048417,-0.01843938,0.03424907,0.98627168
1756341641450,0.00318730,1.27695638,-0.00233781,0.16013534,-0.01866430,0.03419624,0.98632598
1756341641457,0.00346661,1.27665657,-0.00277758,0.15845814,-0.01953167,0.03373270,0.98659598
1756341641468,0.00353098,1.27655616,-0.00291514,0.15792040,-0.01969671,0.03356203,0.98668474
1756341641502,0.00371212,1.27631795,-0.00328553,0.15662798,-0.02006346,0.03313043,0.98689792
1756341641535,0.00387824,1.27619135,-0.00366378,0.15586646,-0.02030921,0.03277728,0.98702524
1756341641547,0.00393260,1.27613682,-0.00377631,0.15558216,-0.02046886,0.03259624,0.98707279
1756341641559,0.00399375,1.27607769,-0.00386667,0.15526280,-0.02054593,0.03260147,0.98712131
1756341641571,0.00405228,1.27600902,-0.00395811,0.15488233,-0.02068922,0.03251789,0.98718084
1756341641582,0.00413501,1.27593610,-0.00408328,0.15450752,-0.02080795,0.03262345,0.98723359
1756341641594,0.00421131,1.27587864,-0.00420070,0.15413148,-0.02092716,0.03264052,0.98728929
1756341641605,0.00429428,1.27583379,-0.00432730,0.15393656,-0.02107272,0.03270353,0.98731452
1756341641616,0.00438780,1.27581874,-0.00444424,0.15375579,-0.02115968,0.03255386,0.98734577
1756341641628,0.00447583,1.27582872,-0.00457251,0.15360604,-0.02147704,0.03222634,0.98737297
1756341641639,0.00455946,1.27586001,-0.00468099,0.15353390,-0.02166483,0.03202126,0.98738676
1756341641650,0.00461090,1.27589893,-0.00477350,0.15332484,-0.02190980,0.03177978,0.98742164
1756341641662,0.00466102,1.27591509,-0.00485241,0.15302337,-0.02208200,0.03162523,0.98746953
1756341641673,0.00472319,1.27589375,-0.00493181,0.15263108,-0.02233312,0.03147625,0.98752936
1756341641685,0.00480753,1.27583393,-0.00500357,0.15220776,-0.02253994,0.03135755,0.98759377
1756341641697,0.00488794,1.27577010,-0.00506103,0.15174720,-0.02277741,0.03123635,0.98766303
1756341641708,0.00497407,1.27569732,-0.00512218,0.15139330,-0.02296218,0.03104501,0.98771910
1756341641719,0.00505143,1.27562964,-0.00518334,0.15107656,-0.02325106,0.03090656,0.98776518
1756341641730,0.00513124,1.27556533,-0.00523961,0.15080430,-0.02347118,0.03089332,0.98780199
1756341641742,0.00522023,1.27548632,-0.00524521,0.15065945,-0.02364966,0.03091482,0.98781916
1756341641753,0.00530934,1.27540579,-0.00523317,0.15044933,-0.02385014,0.03094717,0.98784535
1756341641764,0.00539750,1.27531871,-0.00521457,0.15028272,-0.02406424,0.03089193,0.98786725
1756341641775,0.00546944,1.27524668,-0.00524104,0.15000037,-0.02429903,0.03074822,0.98790890
1756341641786,0.00554174,1.27517194,-0.00527060,0.14988849,-0.02445126,0.03056421,0.98792783
1756341641798,0.00561768,1.27509305,-0.00529468,0.14960673,-0.02465594,0.03057553,0.98796510
1756341641809,0.00568467,1.27503157,-0.00531292,0.14929732,-0.02483779,0.03035965,0.98801401
1756341641820,0.00575024,1.27497411,-0.00532472,0.14905226,-0.02495909,0.03030326,0.98804969
1756341641831,0.00580972,1.27492678,-0.00533271,0.14877880,-0.02505726,0.03020490,0.98809143
1756341641843,0.00584596,1.27490699,-0.00537550,0.14857406,-0.02526209,0.02990782,0.98812605
1756341641854,0.00588495,1.27491081,-0.00542045,0.14836541,-0.02542863,0.02969049,0.98815969
1756341641865,0.00592804,1.27494103,-0.00545776,0.14831819,-0.02551612,0.02959772,0.98816730
1756341641876,0.00597411,1.27497017,-0.00545692,0.14831715,-0.02558676,0.02944667,0.98817014
