UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761618578900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99814901,0.04723125,-0.00613049,0.03781772
1761618578918,0.22977402,-0.11838632,-0.13254957,-0.02364184,-0.02889680,-0.00714599,0.99816034,0.04700901,-0.00640212,0.03775054
1761618578927,2.01483868,-0.86938520,-1.60122679,-0.08981615,-0.14902258,-0.02569624,0.99817872,0.04661382,-0.00705782,0.03763748
1761618578933,-1.51848734,0.93429409,0.85168451,-0.01734336,-0.08159331,-0.01322661,0.99818099,0.04655919,-0.00731483,0.03759582
1761618578945,-0.24745515,0.28903205,0.10020776,-0.00925899,-0.06696747,-0.00961895,0.99818262,0.04650734,-0.00768985,0.03754195
1761618578956,0.14744888,0.06270152,0.15241671,0.02407632,-0.04929212,0.00547521,0.99817309,0.04664097,-0.00796342,0.03757234
1761618578967,-0.09624009,-0.00797292,0.01645451,0.00817135,-0.05701473,-0.02820326,0.99817429,0.04668672,-0.00828271,0.03741440
1761618578979,0.00047460,-0.14380367,0.08651481,-0.02422647,-0.06663134,-0.03703828,0.99818560,0.04654621,-0.00866917,0.03719958
1761618578990,0.08621020,-0.02477886,0.15942633,-0.07971772,-0.06764727,-0.02457674,0.99820787,0.04610378,-0.00904461,0.03706318
1761618579001,-0.02693094,-0.10893228,0.05651394,-0.05194221,-0.07710762,-0.03153294,0.99822394,0.04581030,-0.00948027,0.03688501
1761618579012,-0.07733390,0.08677777,0.07914396,-0.03835306,-0.06983358,-0.04938734,0.99823988,0.04559936,-0.00986435,0.03661338
1761618579023,-0.29352862,-0.12584367,0.11541271,-0.01539884,-0.05979808,-0.02413036,0.99824525,0.04551544,-0.01019025,0.03648187
1761618579034,-0.15577175,-0.07268094,0.02575815,0.00158155,-0.04366599,-0.02121118,0.99824662,0.04552406,-0.01042823,0.03636627
1761618579045,-0.04797249,-0.12182142,-0.01655853,0.01542555,-0.03318597,0.00149240,0.99824035,0.04561121,-0.01061573,0.03637471
1761618579056,0.09055761,0.18543304,0.01878837,-0.02532070,-0.02371528,-0.00736217,0.99824696,0.04546815,-0.01074972,0.03633311
1761618579067,-0.05694072,0.06931957,-0.00574504,-0.02967783,-0.02059439,-0.01739532,0.99825655,0.04530641,-0.01086196,0.03623830
1761618579079,-0.09259824,0.01924580,0.03837955,-0.03375063,-0.00833115,-0.00254052,0.99826511,0.04511740,-0.01090862,0.03622408
1761618579090,-0.05345602,0.07923369,0.08276773,-0.02574195,-0.00234239,-0.01447171,0.99827441,0.04497325,-0.01092174,0.03614304
1761618579101,-0.00088452,0.01630521,0.04085836,-0.01033196,0.01011902,-0.01289329,0.99828035,0.04491436,-0.01086406,0.03606954
1761618579112,-0.04666288,0.01583099,0.06668643,-0.01302756,0.00219979,-0.00321932,0.99828431,0.04484336,-0.01085207,0.03605200
1761618579126,-0.03091223,0.06718340,-0.07647209,-0.02390438,0.00958782,-0.00925945,0.99829518,0.04467124,-0.01078304,0.03598533
1761618579134,0.36926338,0.05534767,-0.07800630,-0.01869493,0.02838091,-0.00081360,0.99829974,0.04459833,-0.01067235,0.03598216
1761618579145,-0.28114850,0.20262453,-0.02578751,-0.00187757,0.00391969,-0.01789970,0.99830398,0.04458801,-0.01065079,0.03588371
1761618579156,-0.04260993,0.11964031,0.22474122,0.01288865,0.01346257,-0.01186757,0.99830394,0.04465889,-0.01057675,0.03581844
1761618579167,-0.02223119,0.05116031,0.06940724,0.01400864,0.01027117,-0.01446524,0.99830394,0.04473664,-0.01051974,0.03573816
1761618579178,-0.00785948,0.04273003,0.04792895,0.01332809,0.01013008,-0.00467840,0.99830212,0.04481128,-0.01046301,0.03571196
1761618579189,-0.02375037,0.01859676,0.06947328,0.00876216,0.01596382,0.00049535,0.99830078,0.04485947,-0.01037521,0.03571468
