UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1761617627456,-0.13453102,1.66322625,0.04471207,0.12532643,0.31842022,0.03132205,0.93910637
1761617627460,-0.13450336,1.66318971,0.04464531,0.12510514,0.31865957,0.03139325,0.93905231
1761617627471,-0.13448334,1.66316575,0.04457617,0.12502410,0.31878305,0.03140530,0.93902079
1761617627482,-0.13447380,1.66317618,0.04449987,0.12513400,0.31882258,0.03128025,0.93899691
1761617627494,-0.13445377,1.66320759,0.04441833,0.12516473,0.31883280,0.03108355,0.93899587
1761617627505,-0.13439369,1.66324323,0.04432297,0.12509141,0.31877805,0.03095616,0.93902844
1761617627516,-0.13430691,1.66327363,0.04421377,0.12503272,0.31876891,0.03090349,0.93904109
1761617627528,-0.13421535,1.66329575,0.04410267,0.12494723,0.31851967,0.03076235,0.93914168
1761617627539,-0.13411713,1.66331029,0.04398537,0.12485878,0.31833380,0.03063664,0.93922057
1761617627550,-0.13399601,1.66331452,0.04385233,0.12489123,0.31811752,0.03064246,0.93928934
1761617627561,-0.13386917,1.66331762,0.04371500,0.12492562,0.31778234,0.03055614,0.93940103
1761617627573,-0.13372993,1.66332287,0.04359198,0.12495511,0.31751745,0.03039853,0.93949179
1761617627584,-0.13359165,1.66333044,0.04346657,0.12491536,0.31722088,0.03031605,0.93959992
1761617627595,-0.13344574,1.66334015,0.04334402,0.12484830,0.31693746,0.03021274,0.93970779
1761617627606,-0.13332653,1.66337234,0.04323292,0.12488620,0.31661232,0.03001278,0.93981876
1761617627618,-0.13319874,1.66340852,0.04312801,0.12497804,0.31629609,0.02984725,0.93991830
1761617627629,-0.13306522,1.66343403,0.04302073,0.12505370,0.31604712,0.02982838,0.93999258
1761617627640,-0.13292217,1.66344702,0.04292107,0.12499254,0.31579738,0.02981438,0.94008509
1761617627651,-0.13279819,1.66344130,0.04283524,0.12497772,0.31564084,0.02972601,0.94014243
1761617627662,-0.13267326,1.66343224,0.04276276,0.12498833,0.31553181,0.02964349,0.94018023
1761617627673,-0.13257122,1.66337442,0.04269075,0.12490878,0.31550382,0.02966817,0.94019941
1761617627685,-0.13249016,1.66331756,0.04263830,0.12490487,0.31548644,0.02967880,0.94020543
1761617627696,-0.13242435,1.66326553,0.04260826,0.12493073,0.31564620,0.02968300,0.94014824
1761617627707,-0.13236809,1.66325665,0.04260588,0.12502058,0.31589569,0.02963865,0.94005389
1761617627718,-0.13232613,1.66326725,0.04262590,0.12508169,0.31634181,0.02961291,0.93989654
1761617627729,-0.13230324,1.66328770,0.04265213,0.12528423,0.31671651,0.02960866,0.93974350
1761617627740,-0.13230324,1.66331297,0.04268789,0.12547320,0.31708810,0.02951136,0.93959602
1761617627752,-0.13230228,1.66334188,0.04273319,0.12551110,0.31751056,0.02949672,0.93944875
1761617627763,-0.13229561,1.66335779,0.04278755,0.12560128,0.31792531,0.02948445,0.93929680
1761617627774,-0.13228607,1.66336864,0.04284716,0.12568509,0.31829341,0.02942190,0.93916288
1761617627785,-0.13227177,1.66337609,0.04290485,0.12584102,0.31866996,0.02943922,0.93901375
1761617627796,-0.13225842,1.66339469,0.04296541,0.12601394,0.31904954,0.02939564,0.93886302
1761617627807,-0.13225269,1.66342306,0.04302931,0.12616197,0.31934488,0.02934974,0.93874416
1761617627819,-0.13224220,1.66345972,0.04309034,0.12642193,0.31963047,0.02929303,0.93861375
1761617627830,-0.13222122,1.66350979,0.04314423,0.12667266,0.31988860,0.02928458,0.93849227
1761617627841,-0.13220024,1.66356033,0.04318142,0.12698146,0.32006176,0.02920870,0.93839385
1761617627852,-0.13216686,1.66361731,0.04322052,0.12718392,0.32023580,0.02921048,0.93830700
1761617627863,-0.13214684,1.66367579,0.04324722,0.12743074,0.32035298,0.02917059,0.93823475
1761617627874,-0.13213539,1.66375941,0.04327250,0.12750892,0.32040706,0.02905346,0.93820930
1761617627885,-0.13211632,1.66382080,0.04329014,0.12761548,0.32041668,0.02892082,0.93819562
1761617627897,-0.13209152,1.66386086,0.04330015,0.12766134,0.32032384,0.02886849,0.93822270
1761617627908,-0.13204193,1.66387737,0.04331350,0.12768736,0.32031206,0.02878646,0.93822570
1761617627919,-0.13199615,1.66389483,0.04331255,0.12773681,0.32020734,0.02871025,0.93825705
1761617627930,-0.13195324,1.66391206,0.04331160,0.12778885,0.31997771,0.02869332,0.93832882
1761617627941,-0.13193512,1.66389322,0.04328775,0.12785428,0.31986054,0.02857911,0.93836334
1761617627953,-0.13192272,1.66386092,0.04326153,0.12792734,0.31966425,0.02847716,0.93842337
1761617627964,-0.13190842,1.66383719,0.04324007,0.12782551,0.31949349,0.02829843,0.93850080
1761617627975,-0.13187027,1.66383886,0.04321861,0.12776471,0.31935979,0.02815902,0.93855878
1761617627986,-0.13184929,1.66383147,0.04319906,0.12769256,0.31920097,0.02801009,0.93862707
1761617627997,-0.13182735,1.66382283,0.04317236,0.12758541,0.31911409,0.02791128,0.93867413
1761617628008,-0.13183975,1.66379631,0.04312611,0.12760464,0.31900780,0.02771233,0.93871354
1761617628019,-0.13185692,1.66378051,0.04308224,0.12752263,0.31891978,0.02758363,0.93875838
1761617628031,-0.13186455,1.66375691,0.04303980,0.12751099,0.31885429,0.02744815,0.93878618
1761617628042,-0.13187122,1.66374135,0.04302120,0.12738187,0.31881425,0.02731026,0.93882133
1761617628053,-0.13188744,1.66372216,0.04300690,0.12719773,0.31875123,0.02714826,0.93887239
1761617628064,-0.13190937,1.66369277,0.04299307,0.12694433,0.31873043,0.02706944,0.93891602
1761617628075,-0.13194180,1.66364002,0.04297209,0.12679365,0.31866875,0.02696483,0.93896033
1761617628086,-0.13198090,1.66358668,0.04294586,0.12663119,0.31864383,0.02683882,0.93899432
1761617628097,-0.13201523,1.66354930,0.04292536,0.12639560,0.31860474,0.02677188,0.93904123
1761617628109,-0.13205338,1.66351116,0.04290056,0.12620184,0.31857086,0.02671811,0.93908032
1761617628120,-0.13208580,1.66347295,0.04287720,0.12606206,0.31858992,0.02663290,0.93909505
1761617628131,-0.13213253,1.66344500,0.04286289,0.12585443,0.31850450,0.02656371,0.93915383
1761617628142,-0.13216972,1.66342431,0.04286432,0.12575385,0.31854100,0.02650831,0.93915649
1761617628153,-0.13221455,1.66342062,0.04288101,0.12561478,0.31853468,0.02645297,0.93917880
1761617628164,-0.13225937,1.66341335,0.04289961,0.12549325,0.31853907,0.02643616,0.93919404
1761617628176,-0.13230324,1.66338766,0.04289818,0.12539197,0.31860109,0.02643290,0.93918662
1761617628187,-0.13235188,1.66335815,0.04290295,0.12518986,0.31865934,0.02644906,0.93919336
1761617628198,-0.13240814,1.66331851,0.04291582,0.12496278,0.31870329,0.02641322,0.93920970
1761617628209,-0.13247395,1.66326737,0.04292727,0.12484100,0.31879911,0.02644766,0.93919241
1761617628220,-0.13253689,1.66321707,0.04294109,0.12475545,0.31891839,0.02645157,0.93916317
1761617628231,-0.13259506,1.66317010,0.04295635,0.12467716,0.31903708,0.02647512,0.93913259
