UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761618869242,0,left,-0.10885371,1.52127062,0.21485567,0.20112064,0.30779718,0.00168954,0.92995082
1761618869242,1,right,-0.05362188,1.52992158,0.17589140,0.20112064,0.30779718,0.00168954,0.92995082
1761618869252,0,left,-0.10882016,1.52125323,0.21469620,0.20099420,0.30764202,0.00166439,0.93002954
1761618869252,1,right,-0.05357532,1.52989146,0.17574760,0.20099420,0.30764202,0.00166439,0.93002954
1761618869263,0,left,-0.10878746,1.52125926,0.21453713,0.20082798,0.30742158,0.00156480,0.93013851
1761618869263,1,right,-0.05352409,1.52987190,0.17560913,0.20082798,0.30742158,0.00156480,0.93013851
1761618869275,0,left,-0.10879189,1.52127552,0.21437994,0.20076152,0.30717938,0.00148204,0.93023301
1761618869275,1,right,-0.05350822,1.52986827,0.17547640,0.20076152,0.30717938,0.00148204,0.93023301
1761618869286,0,left,-0.10883048,1.52129842,0.21422951,0.20065042,0.30694105,0.00149302,0.93033562
1761618869286,1,right,-0.05352685,1.52988141,0.17535217,0.20065042,0.30694105,0.00149302,0.93033562
1761618869297,0,left,-0.10888357,1.52132081,0.21410663,0.20041452,0.30681174,0.00151513,0.93042908
1761618869297,1,right,-0.05356913,1.52989323,0.17524235,0.20041452,0.30681174,0.00151513,0.93042908
1761618869308,0,left,-0.10890286,1.52132791,0.21397114,0.20038323,0.30676068,0.00159961,0.93045252
1761618869308,1,right,-0.05358418,1.52990834,0.17511463,0.20038323,0.30676068,0.00159961,0.93045252
1761618869320,0,left,-0.10891181,1.52130968,0.21382310,0.20036552,0.30672871,0.00162830,0.93046682
1761618869320,1,right,-0.05359047,1.52989214,0.17497085,0.20036552,0.30672871,0.00162830,0.93046682
1761618869332,0,left,-0.10892686,1.52131035,0.21369189,0.20027631,0.30668859,0.00153331,0.93049941
1761618869332,1,right,-0.05360213,1.52987594,0.17484075,0.20027631,0.30668859,0.00153331,0.93049941
1761618869342,0,left,-0.10892241,1.52130266,0.21356328,0.20010155,0.30670363,0.00157470,0.93053198
1761618869342,1,right,-0.05359896,1.52986661,0.17470996,0.20010155,0.30670363,0.00157470,0.93053198
1761618869354,0,left,-0.10894524,1.52128864,0.21342239,0.20007819,0.30661351,0.00161014,0.93056664
1761618869354,1,right,-0.05361427,1.52985366,0.17458001,0.20007819,0.30661351,0.00161014,0.93056664
1761618869365,0,left,-0.10895225,1.52127476,0.21329145,0.20001572,0.30662804,0.00164219,0.93057523
1761618869365,1,right,-0.05362252,1.52984164,0.17444773,0.20001572,0.30662804,0.00164219,0.93057523
1761618869376,0,left,-0.10900904,1.52118969,0.21314457,0.19996113,0.30668349,0.00175085,0.93056849
1761618869376,1,right,-0.05368398,1.52976957,0.17429706,0.19996113,0.30668349,0.00175085,0.93056849
1761618869387,0,left,-0.10909180,1.52106987,0.21298098,0.19990314,0.30670981,0.00198678,0.93057180
1761618869387,1,right,-0.05376907,1.52967797,0.17413640,0.19990314,0.30670981,0.00198678,0.93057180
1761618869399,0,left,-0.10916667,1.52095547,0.21280697,0.19995417,0.30678803,0.00218591,0.93053461
1761618869399,1,right,-0.05385060,1.52959308,0.17395946,0.19995417,0.30678803,0.00218591,0.93053461
1761618869410,0,left,-0.10922867,1.52091708,0.21266590,0.20006361,0.30680992,0.00230396,0.93050358
1761618869410,1,right,-0.05391449,1.52957482,0.17382015,0.20006361,0.30680992,0.00230396,0.93050358
1761618869421,0,left,-0.10926260,1.52091091,0.21253413,0.20022391,0.30690945,0.00246253,0.93043587
1761618869421,1,right,-0.05395685,1.52959815,0.17368299,0.20022391,0.30690945,0.00246253,0.93043587
1761618869432,0,left,-0.10932234,1.52091096,0.21240455,0.20044682,0.30693967,0.00257215,0.93037761
1761618869432,1,right,-0.05401918,1.52962224,0.17355508,0.20044682,0.30693967,0.00257215,0.93037761
1761618869444,0,left,-0.10936292,1.52091305,0.21226814,0.20062816,0.30697196,0.00264556,0.93032766
1761618869444,1,right,-0.05406252,1.52964209,0.17341873,0.20062816,0.30697196,0.00264556,0.93032766
1761618869454,0,left,-0.10939418,1.52090790,0.21213323,0.20075649,0.30699882,0.00274462,0.93029083
1761618869454,1,right,-0.05409612,1.52965558,0.17328471,0.20075649,0.30699882,0.00274462,0.93029083
1761618869466,0,left,-0.10940661,1.52090096,0.21198754,0.20085781,0.30701942,0.00291659,0.93026164
1761618869466,1,right,-0.05411039,1.52967525,0.17314239,0.20085781,0.30701942,0.00291659,0.93026164
1761618869477,0,left,-0.10945214,1.52090355,0.21181963,0.20096048,0.30697755,0.00312975,0.93025259
1761618869477,1,right,-0.05415260,1.52970801,0.17298604,0.20096048,0.30697755,0.00312975,0.93025259
1761618869488,0,left,-0.10951844,1.52090978,0.21164693,0.20104768,0.30703200,0.00332988,0.93021508
1761618869488,1,right,-0.05422363,1.52974472,0.17281352,0.20104768,0.30703200,0.00332988,0.93021508
1761618869499,0,left,-0.10960019,1.52090135,0.21147896,0.20117615,0.30712771,0.00347844,0.93015516
1761618869499,1,right,-0.05431353,1.52976310,0.17264007,0.20117615,0.30712771,0.00347844,0.93015516
1761618869511,0,left,-0.10963404,1.52090102,0.21132299,0.20121770,0.30722943,0.00357249,0.93011223
1761618869511,1,right,-0.05435598,1.52977920,0.17247561,0.20121770,0.30722943,0.00357249,0.93011223
1761618869522,0,left,-0.10965122,1.52089142,0.21117568,0.20132758,0.30727342,0.00367783,0.93007351
1761618869522,1,right,-0.05437695,1.52978875,0.17232728,0.20132758,0.30727342,0.00367783,0.93007351
1761618869533,0,left,-0.10965892,1.52088300,0.21101411,0.20138342,0.30727105,0.00374759,0.93006192
1761618869533,1,right,-0.05438451,1.52979144,0.17216842,0.20138342,0.30727105,0.00374759,0.93006192
1761618869544,0,left,-0.10965016,1.52088054,0.21084803,0.20156229,0.30725148,0.00382267,0.93002933
1761618869544,1,right,-0.05437419,1.52980543,0.17200834,0.20156229,0.30725148,0.00382267,0.93002933
1761618869555,0,left,-0.10965309,1.52088960,0.21068013,0.20176135,0.30722581,0.00392792,0.92999421
1761618869555,1,right,-0.05437508,1.52983544,0.17184818,0.20176135,0.30722581,0.00392792,0.92999421
1761618869566,0,left,-0.10963678,1.52089551,0.21050532,0.20199184,0.30724934,0.00403349,0.92993595
1761618869566,1,right,-0.05436086,1.52986500,0.17167585,0.20199184,0.30724934,0.00403349,0.92993595
1761618869578,0,left,-0.10965304,1.52082949,0.21035096,0.20220513,0.30727009,0.00410279,0.92988244
1761618869578,1,right,-0.05437894,1.52981723,0.17152312,0.20220513,0.30727009,0.00410279,0.92988244
1761618869589,0,left,-0.10968095,1.52074075,0.21019906,0.20235886,0.30728559,0.00419999,0.92984344
1761618869589,1,right,-0.05440826,1.52974766,0.17137366,0.20235886,0.30728559,0.00419999,0.92984344
1761618869600,0,left,-0.10970670,1.52065259,0.21003339,0.20261937,0.30730752,0.00424781,0.92977924
1761618869600,1,right,-0.05443591,1.52967703,0.17120937,0.20261937,0.30730752,0.00424781,0.92977924
1761618869611,0,left,-0.10973325,1.52065429,0.20986137,0.20289842,0.30731199,0.00419439,0.92971715
