UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761623449014,0,left,-0.05151302,1.69266141,0.01631374,0.16618183,-0.01419267,0.01781877,0.98583196
1761623449014,1,right,0.01658256,1.69473472,0.01862495,0.16618183,-0.01419267,0.01781877,0.98583196
1761623449021,0,left,-0.05160279,1.69263032,0.01620489,0.16603947,-0.01402220,0.01790757,0.98585678
1761623449021,1,right,0.01649303,1.69471976,0.01849491,0.16603947,-0.01402220,0.01790757,0.98585678
1761623449032,0,left,-0.05171568,1.69261309,0.01612813,0.16593237,-0.01386109,0.01790960,0.98587705
1761623449032,1,right,0.01638074,1.69470671,0.01839631,0.16593237,-0.01386109,0.01790960,0.98587705
1761623449043,0,left,-0.05181421,1.69258102,0.01605726,0.16556555,-0.01371479,0.01799625,0.98593919
1761623449043,1,right,0.01628233,1.69469043,0.01830696,0.16556555,-0.01371479,0.01799625,0.98593919
1761623449054,0,left,-0.05191702,1.69253835,0.01595367,0.16525584,-0.01375043,0.01801987,0.98599022
1761623449054,1,right,0.01617927,1.69465084,0.01820802,0.16525584,-0.01375043,0.01801987,0.98599022
1761623449066,0,left,-0.05199431,1.69248750,0.01581488,0.16493589,-0.01370534,0.01803634,0.98604412
1761623449066,1,right,0.01610207,1.69460394,0.01806285,0.16493589,-0.01370534,0.01803634,0.98604412
1761623449077,0,left,-0.05206036,1.69244033,0.01566419,0.16478337,-0.01365316,0.01802938,0.98607047
1761623449077,1,right,0.01603626,1.69455736,0.01790467,0.16478337,-0.01365316,0.01802938,0.98607047
1761623449088,0,left,-0.05214252,1.69241462,0.01548956,0.16457475,-0.01374149,0.01797076,0.98610515
1761623449088,1,right,0.01595404,1.69452227,0.01774015,0.16457475,-0.01374149,0.01797076,0.98610515
1761623449099,0,left,-0.05221639,1.69237514,0.01531249,0.16451029,-0.01370439,0.01799564,0.98611597
1761623449099,1,right,0.01588020,1.69448711,0.01755852,0.16451029,-0.01370439,0.01799564,0.98611597
1761623449110,0,left,-0.05229287,1.69235168,0.01513848,0.16427950,-0.01373631,0.01796948,0.98615448
1761623449110,1,right,0.01580374,1.69445994,0.01738771,0.16427950,-0.01373631,0.01796948,0.98615448
1761623449121,0,left,-0.05236370,1.69232050,0.01495735,0.16410539,-0.01376525,0.01795810,0.98618327
1761623449121,1,right,0.01573283,1.69442698,0.01720985,0.16410539,-0.01376525,0.01795810,0.98618327
1761623449133,0,left,-0.05242738,1.69228525,0.01477934,0.16382705,-0.01378542,0.01798361,0.98622880
1761623449133,1,right,0.01566895,1.69439534,0.01703452,0.16382705,-0.01378542,0.01798361,0.98622880
1761623449144,0,left,-0.05249383,1.69223803,0.01458313,0.16361149,-0.01385826,0.01793002,0.98626454
1761623449144,1,right,0.01560249,1.69433979,0.01684646,0.16361149,-0.01385826,0.01793002,0.98626454
1761623449155,0,left,-0.05256046,1.69216857,0.01440488,0.16327287,-0.01389593,0.01793058,0.98632011
1761623449155,1,right,0.01553573,1.69427034,0.01667256,0.16327287,-0.01389593,0.01793058,0.98632011
1761623449166,0,left,-0.05262856,1.69207279,0.01423886,0.16286667,-0.01391125,0.01807543,0.98638441
1761623449166,1,right,0.01546686,1.69419462,0.01651094,0.16286667,-0.01391125,0.01807543,0.98638441
1761623449177,0,left,-0.05270320,1.69199393,0.01407149,0.16270060,-0.01388973,0.01811166,0.98641146
1761623449177,1,right,0.01539213,1.69412149,0.01634112,0.16270060,-0.01388973,0.01811166,0.98641146
1761623449188,0,left,-0.05278061,1.69193287,0.01387913,0.16258234,-0.01389909,0.01815917,0.98642995
1761623449188,1,right,0.01531444,1.69406689,0.01615082,0.16258234,-0.01389909,0.01815917,0.98642995
1761623449200,0,left,-0.05284263,1.69188881,0.01368136,0.16230931,-0.01385733,0.01829205,0.98647304
1761623449200,1,right,0.01525189,1.69404224,0.01594978,0.16230931,-0.01385733,0.01829205,0.98647304
1761623449211,0,left,-0.05291501,1.69187600,0.01347527,0.16208465,-0.01389900,0.01827952,0.98650963
1761623449211,1,right,0.01517943,1.69402734,0.01574853,0.16208465,-0.01389900,0.01827952,0.98650963
1761623449222,0,left,-0.05298430,1.69184159,0.01331742,0.16205918,-0.01379433,0.01829505,0.98651499
1761623449222,1,right,0.01511044,1.69399740,0.01557689,0.16205918,-0.01379433,0.01829505,0.98651499
1761623449233,0,left,-0.05306815,1.69183144,0.01316312,0.16189019,-0.01375091,0.01819351,0.98654522
1761623449233,1,right,0.01502727,1.69397494,0.01541414,0.16189019,-0.01375091,0.01819351,0.98654522
1761623449244,0,left,-0.05315606,1.69181924,0.01301106,0.16169383,-0.01358742,0.01810489,0.98658132
1761623449244,1,right,0.01494042,1.69395488,0.01523772,0.16169383,-0.01358742,0.01810489,0.98658132
1761623449255,0,left,-0.05324001,1.69182429,0.01282793,0.16147588,-0.01338753,0.01816963,0.98661856
1761623449255,1,right,0.01485688,1.69397354,0.01502866,0.16147588,-0.01338753,0.01816963,0.98661856
1761623449266,0,left,-0.05333187,1.69181446,0.01263016,0.16137429,-0.01319856,0.01830580,0.98663521
1761623449266,1,right,0.01476504,1.69398641,0.01480824,0.16137429,-0.01319856,0.01830580,0.98663521
1761623449277,0,left,-0.05343576,1.69180488,0.01245596,0.16109385,-0.01290274,0.01843940,0.98668246
1761623449277,1,right,0.01466151,1.69400192,0.01459657,0.16109385,-0.01290274,0.01843940,0.98668246
1761623449288,0,left,-0.05356963,1.69174287,0.01230919,0.16104752,-0.01260728,0.01867039,0.98668950
1761623449288,1,right,0.01452752,1.69397756,0.01441503,0.16104752,-0.01260728,0.01867039,0.98668950
1761623449300,0,left,-0.05371053,1.69168219,0.01217682,0.16099227,-0.01223171,0.01887544,0.98669934
1761623449300,1,right,0.01438684,1.69395283,0.01423651,0.16099227,-0.01223171,0.01887544,0.98669934
1761623449311,0,left,-0.05389337,1.69161734,0.01203766,0.16107341,-0.01183635,0.01901996,0.98668815
1761623449311,1,right,0.01420455,1.69391594,0.01404753,0.16107341,-0.01183635,0.01901996,0.98668815
1761623449322,0,left,-0.05401421,1.69160954,0.01190960,0.16096958,-0.01133543,0.01926890,0.98670614
