UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1759199099390,0.76801544,1.20898765,-0.22727390,0.13287060,0.32007984,0.00822491,0.93799075
1759199099407,0.76805490,1.20896742,-0.22727755,0.13270629,0.32001249,0.00825196,0.93803675
1759199099415,0.76816016,1.20890635,-0.22731011,0.13246431,0.31969924,0.00823222,0.93817793
1759199099426,0.76822972,1.20887956,-0.22733153,0.13231254,0.31945309,0.00824564,0.93828307
1759199099438,0.76829380,1.20884949,-0.22736216,0.13223042,0.31926367,0.00817577,0.93835973
1759199099449,0.76834136,1.20884597,-0.22739013,0.13204676,0.31909504,0.00807571,0.93844382
1759199099459,0.76838493,1.20885649,-0.22741029,0.13188142,0.31894200,0.00803877,0.93851940
1759199099470,0.76842690,1.20886570,-0.22742881,0.13181538,0.31872154,0.00799488,0.93860395
1759199099481,0.76846844,1.20884663,-0.22744758,0.13175889,0.31855918,0.00803303,0.93866667
1759199099492,0.76849991,1.20881197,-0.22746693,0.13163353,0.31846790,0.00791668,0.93871622
1759199099504,0.76852995,1.20877016,-0.22748809,0.13151637,0.31842632,0.00781370,0.93874761
1759199099515,0.76855493,1.20874134,-0.22750741,0.13148735,0.31841867,0.00767303,0.93875543
1759199099527,0.76858258,1.20873299,-0.22752509,0.13144861,0.31837838,0.00768967,0.93877438
1759199099537,0.76861006,1.20872396,-0.22753279,0.13144648,0.31839081,0.00776538,0.93876984
1759199099549,0.76862884,1.20872015,-0.22754301,0.13139107,0.31832036,0.00794221,0.93880001
1759199099560,0.76863450,1.20872793,-0.22757159,0.13113309,0.31813126,0.00812621,0.93889860
1759199099571,0.76864028,1.20871735,-0.22762635,0.13093463,0.31796495,0.00820113,0.93898198
1759199099582,0.76865518,1.20868820,-0.22769190,0.13069863,0.31770598,0.00804405,0.93910386
1759199099593,0.76866883,1.20863169,-0.22776018,0.13043592,0.31758122,0.00777524,0.93918485
1759199099604,0.76867789,1.20858485,-0.22780147,0.13003025,0.31771086,0.00760104,0.93919868
1759199099615,0.76867330,1.20856422,-0.22782479,0.12984124,0.31765071,0.00756847,0.93924544
1759199099626,0.76867509,1.20856732,-0.22785178,0.12980838,0.31763350,0.00769358,0.93925478
1759199099637,0.76866698,1.20857340,-0.22789526,0.12984077,0.31761860,0.00773113,0.93925504
1759199099649,0.76866251,1.20857954,-0.22794589,0.12990984,0.31766449,0.00781075,0.93922931
1759199099660,0.76865810,1.20856923,-0.22798987,0.12988700,0.31759223,0.00780186,0.93925698
1759199099671,0.76866376,1.20855078,-0.22802438,0.12973287,0.31749917,0.00765036,0.93931099
1759199099682,0.76867467,1.20852947,-0.22805446,0.12955348,0.31737222,0.00735143,0.93938103
1759199099693,0.76867741,1.20852554,-0.22807929,0.12953866,0.31717209,0.00723838,0.93945155
1759199099704,0.76868743,1.20851380,-0.22810760,0.12964397,0.31710156,0.00727591,0.93946054
1759199099715,0.76869416,1.20850354,-0.22812892,0.12966341,0.31700484,0.00739370,0.93948958
1759199099727,0.76870745,1.20848644,-0.22815616,0.12969101,0.31686044,0.00749477,0.93953368
1759199099738,0.76872891,1.20845914,-0.22818467,0.12959254,0.31666607,0.00746669,0.93961302
1759199099749,0.76871002,1.20841238,-0.22821738,0.12940383,0.31650503,0.00734544,0.93969424
1759199099760,0.76867563,1.20837289,-0.22824953,0.12905563,0.31640162,0.00718301,0.93977820
1759199099771,0.76864010,1.20833248,-0.22827928,0.12891522,0.31632962,0.00711086,0.93982225
1759199099782,0.76863211,1.20829251,-0.22830026,0.12889553,0.31637538,0.00722416,0.93980869
1759199099793,0.76864117,1.20826915,-0.22831333,0.12875953,0.31647003,0.00737394,0.93979430
1759199099805,0.76865053,1.20824975,-0.22832200,0.12869740,0.31644169,0.00747576,0.93981155
1759199099816,0.76866430,1.20822644,-0.22833493,0.12861991,0.31630820,0.00745706,0.93986724
1759199099827,0.76868254,1.20820421,-0.22835565,0.12838459,0.31617748,0.00738138,0.93994399
1759199099838,0.76868975,1.20817935,-0.22838081,0.12816846,0.31607813,0.00728860,0.94000763
