UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1755650277483,0.00407076,1.66421092,0.00039268,0.05575419,-0.01104215,0.03843778,0.99764326
1755650277496,0.00414515,1.66419578,0.00039387,0.05566688,-0.01122907,0.03835596,0.99764920
1755650277499,0.00424242,1.66416991,0.00038767,0.05555376,-0.01149756,0.03831485,0.99765403
1755650277510,0.00434780,1.66413599,0.00037861,0.05536258,-0.01180816,0.03832833,0.99766051
1755650277521,0.00445223,1.66408569,0.00036860,0.05511172,-0.01211438,0.03831188,0.99767136
1755650277532,0.00454903,1.66402370,0.00036526,0.05485114,-0.01240233,0.03816549,0.99768779
1755650277544,0.00462914,1.66393292,0.00036573,0.05458934,-0.01272276,0.03823015,0.99769564
1755650277554,0.00469446,1.66384482,0.00037074,0.05430482,-0.01305667,0.03832736,0.99770312
1755650277566,0.00476265,1.66377109,0.00037265,0.05412321,-0.01335290,0.03841935,0.99770553
1755650277577,0.00485182,1.66374594,0.00035763,0.05401831,-0.01367191,0.03855173,0.99770179
1755650277588,0.00494814,1.66373670,0.00033283,0.05399137,-0.01397726,0.03864902,0.99769525
1755650277599,0.00504827,1.66373187,0.00030994,0.05391333,-0.01427716,0.03855134,0.99769901
1755650277610,0.00513506,1.66371912,0.00028944,0.05364620,-0.01464683,0.03831610,0.99771711
1755650277621,0.00522089,1.66369003,0.00027227,0.05341571,-0.01496977,0.03821089,0.99772872
1755650277632,0.00529718,1.66365403,0.00025487,0.05326619,-0.01519713,0.03819123,0.99773403
1755650277643,0.00535679,1.66361147,0.00022840,0.05304928,-0.01537150,0.03819014,0.99774295
1755650277655,0.00541782,1.66356486,0.00020599,0.05290884,-0.01547486,0.03821983,0.99774768
1755650277666,0.00547552,1.66351962,0.00018954,0.05274110,-0.01564697,0.03821413,0.99775409
1755650277677,0.00554609,1.66347784,0.00019598,0.05259901,-0.01586843,0.03818301,0.99775929
1755650277688,0.00562143,1.66344416,0.00020480,0.05246123,-0.01612818,0.03810841,0.99776523
1755650277699,0.00569582,1.66341835,0.00021958,0.05231513,-0.01635769,0.03802645,0.99777229
1755650277710,0.00577116,1.66338569,0.00023317,0.05221552,-0.01652494,0.03806786,0.99777317
1755650277722,0.00583029,1.66335994,0.00024986,0.05211735,-0.01668695,0.03806892,0.99777557
1755650277733,0.00588751,1.66333431,0.00026822,0.05209261,-0.01682562,0.03812473,0.99777240
1755650277744,0.00592899,1.66332346,0.00025749,0.05204359,-0.01697645,0.03809921,0.99777338
1755650277755,0.00596762,1.66332465,0.00023746,0.05206691,-0.01712889,0.03810323,0.99776940
1755650277766,0.00600433,1.66333967,0.00022388,0.05207538,-0.01724359,0.03810080,0.99776708
1755650277777,0.00606298,1.66335225,0.00025010,0.05217274,-0.01728079,0.03808811,0.99776183
1755650277788,0.00611782,1.66336119,0.00028896,0.05223008,-0.01741430,0.03811499,0.99775549
