UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761617530649,0,left,-0.02815117,1.67202625,-0.00084174,0.13159196,-0.02453243,0.05915050,0.98923351
1761617530649,1,right,0.03943028,1.67956057,0.00352633,0.13159196,-0.02453243,0.05915050,0.98923351
1761617530671,0,left,-0.02786961,1.67202704,-0.00086319,0.13150678,-0.02543671,0.05909283,0.98922544
1761617530671,1,right,0.03970662,1.67953760,0.00362504,0.13150678,-0.02543671,0.05909283,0.98922544
1761617530676,0,left,-0.02719446,1.67202172,-0.00091840,0.13131444,-0.02753569,0.05897474,0.98920184
1761617530676,1,right,0.04036852,1.67947927,0.00384904,0.13131444,-0.02753569,0.05897474,0.98920184
1761617530683,0,left,-0.02686706,1.67202661,-0.00094529,0.13117071,-0.02855688,0.05888164,0.98919750
1761617530683,1,right,0.04068962,1.67945387,0.00395699,0.13117071,-0.02855688,0.05888164,0.98919750
1761617530694,0,left,-0.02643037,1.67201947,-0.00098540,0.13102599,-0.02990088,0.05879721,0.98918199
1761617530694,1,right,0.04111695,1.67941178,0.00409533,0.13102599,-0.02990088,0.05879721,0.98918199
1761617530706,0,left,-0.02598076,1.67201842,-0.00102381,0.13081664,-0.03126340,0.05867660,0.98917474
1761617530706,1,right,0.04155713,1.67937098,0.00423674,0.13081664,-0.03126340,0.05867660,0.98917474
1761617530717,0,left,-0.02552859,1.67204188,-0.00105388,0.13058607,-0.03255655,0.05852751,0.98917232
1761617530717,1,right,0.04200045,1.67935229,0.00437648,0.13058607,-0.03255655,0.05852751,0.98917232
1761617530728,0,left,-0.02506731,1.67206781,-0.00107866,0.13046723,-0.03382288,0.05836894,0.98915488
1761617530728,1,right,0.04245279,1.67933471,0.00451856,0.13046723,-0.03382288,0.05836894,0.98915488
1761617530740,0,left,-0.02461848,1.67208019,-0.00111872,0.13046182,-0.03511084,0.05816310,0.98912284
1761617530740,1,right,0.04289279,1.67929622,0.00464827,0.13046182,-0.03511084,0.05816310,0.98912284
1761617530750,0,left,-0.02419491,1.67208391,-0.00116329,0.13044923,-0.03632979,0.05797200,0.98909170
1761617530750,1,right,0.04330750,1.67925233,0.00476436,0.13044923,-0.03632979,0.05797200,0.98909170
1761617530761,0,left,-0.02375274,1.67207731,-0.00118180,0.13041868,-0.03748727,0.05773655,0.98906631
1761617530761,1,right,0.04374175,1.67919337,0.00489731,0.13041868,-0.03748727,0.05773655,0.98906631
1761617530773,0,left,-0.02336034,1.67211074,-0.00119369,0.13029073,-0.03849640,0.05749022,0.98905876
1761617530773,1,right,0.04412755,1.67917627,0.00501602,0.13029073,-0.03849640,0.05749022,0.98905876
1761617530784,0,left,-0.02296732,1.67213488,-0.00121062,0.13018007,-0.03943085,0.05729640,0.98904776
1761617530784,1,right,0.04451369,1.67915821,0.00512068,0.13018007,-0.03943085,0.05729640,0.98904776
1761617530795,0,left,-0.02259160,1.67215032,-0.00121217,0.12996971,-0.04034171,0.05714773,0.98904730
1761617530795,1,right,0.04488183,1.67913860,0.00523763,0.12996971,-0.04034171,0.05714773,0.98904730
1761617530806,0,left,-0.02223028,1.67213754,-0.00121634,0.12982549,-0.04117926,0.05696326,0.98904236
