UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761617627456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.93910637,0.12532643,0.31842022,0.03132205
1761617627460,2.25767797,-2.98266508,-5.44956752,-0.12645444,0.13676885,0.04068724,0.93905231,0.12510514,0.31865957,0.03139325
1761617627471,-0.54243874,0.73618401,1.14644066,-0.01434375,0.02185518,0.00213250,0.93902079,0.12502410,0.31878305,0.03140530
1761617627482,-0.08221609,0.27247955,-0.06189755,0.01962511,0.00705845,-0.02232963,0.93899691,0.12513400,0.31882258,0.03128025
1761617627494,0.08362897,0.16725793,-0.04181448,0.00548725,0.00182627,-0.03512542,0.93899587,0.12516473,0.31883280,0.03108355
1761617627505,0.31228371,0.03094580,-0.10259417,-0.01297631,-0.00969059,-0.02254765,0.93902844,0.12509141,0.31877805,0.03095616
1761617627516,0.19387139,-0.04443152,-0.09179855,-0.01020718,-0.00158962,-0.00915986,0.93904109,0.12503272,0.31876891,0.03090349
1761617627528,0.05606116,-0.05972612,-0.03791400,-0.01526629,-0.04450777,-0.02520403,0.93914168,0.12494723,0.31851967,0.03076235
1761617627539,0.03878770,-0.06128555,-0.03243229,-0.01551766,-0.03260906,-0.02205363,0.93922057,0.12485878,0.31833380,0.03063664
1761617627550,0.21764294,-0.08100251,-0.16406185,0.00590113,-0.03932225,0.00105803,0.93928934,0.12489123,0.31811752,0.03064246
1761617627561,0.01014008,-0.00989825,0.00420280,0.00603246,-0.05880447,-0.01514394,0.93940103,0.12492562,0.31778234,0.03055614
1761617627573,0.10580614,0.01701743,0.10259592,0.00521996,-0.04688344,-0.02789498,0.93949179,0.12495511,0.31751745,0.03039853
1761617627584,0.00222024,0.01890146,-0.02768570,-0.00709809,-0.05295783,-0.01472955,0.93959992,0.12491536,0.31722088,0.03031605
1761617627595,0.06082107,0.01710592,0.02280790,-0.01197535,-0.05061046,-0.01844715,0.93970779,0.12484830,0.31693746,0.03021274
1761617627606,-0.21287373,0.17913705,0.09123160,0.00676833,-0.05806075,-0.03570752,0.93981876,0.12488620,0.31661232,0.03001278
1761617627618,0.06842370,0.03183603,0.04941712,0.01639926,-0.05647008,-0.02955952,0.93991830,0.12497804,0.31629609,0.02984725
1761617627629,0.05570205,-0.08397204,-0.02695260,0.01363226,-0.04485980,-0.00339946,0.93999258,0.12505370,0.31604712,0.02982838
1761617627640,0.07740235,-0.10159058,0.06192188,-0.01101887,-0.04499896,-0.00252247,0.94008509,0.12499254,0.31579738,0.02981438
1761617627651,-0.16232649,-0.15013488,0.11739562,-0.00264604,-0.02795254,-0.01578080,0.94014243,0.12497772,0.31564084,0.02972601
1761617627662,-0.00120032,-0.02574023,0.11056297,0.00187616,-0.01929828,-0.01460428,0.94018023,0.12498833,0.31553181,0.02964349
1761617627673,-0.17364953,-0.38932378,-0.00131196,-0.01420517,-0.00499688,0.00440685,0.94019941,0.12490878,0.31550382,0.02966817
1761617627685,-0.16289047,0.00355049,0.15345706,-0.00070455,-0.00313286,0.00191446,0.94020543,0.12490487,0.31548644,0.02967880
1761617627696,-0.12746397,0.04257218,0.18242895,0.00461885,0.02852936,0.00074962,0.94014824,0.12493073,0.31564620,0.02968300
1761617627707,-0.07263381,0.34647485,0.22228987,0.01618954,0.04495249,-0.00799074,0.94005389,0.12502058,0.31589569,0.02963865
