UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1761621593009,-0.00714821,1.59547751,-0.00390029,0.07345229,0.05504942,0.03593081,0.99512979
1761621593052,-0.00706360,1.59535311,-0.00407430,0.07271166,0.05464816,0.03597308,0.99520477
1761621593072,-0.00702448,1.59527663,-0.00417829,0.07179221,0.05426771,0.03593486,0.99529372
1761621593078,-0.00700662,1.59523779,-0.00423057,0.07150915,0.05413490,0.03591484,0.99532205
1761621593089,-0.00698830,1.59520188,-0.00427921,0.07124128,0.05404657,0.03587171,0.99534761
1761621593100,-0.00696945,1.59516230,-0.00433247,0.07090169,0.05397365,0.03586106,0.99537620
1761621593112,-0.00695165,1.59512509,-0.00438253,0.07056428,0.05382288,0.03579849,0.99541059
1761621593123,-0.00693074,1.59508757,-0.00443352,0.07025763,0.05372617,0.03567232,0.99544204
1761621593135,-0.00690752,1.59505254,-0.00448182,0.07004668,0.05356023,0.03563948,0.99546702
1761621593146,-0.00688199,1.59501734,-0.00453073,0.06990079,0.05347127,0.03558893,0.99548387
1761621593158,-0.00685905,1.59499295,-0.00456566,0.06991328,0.05335546,0.03556141,0.99549019
1761621593169,-0.00683801,1.59497947,-0.00458661,0.07006965,0.05327988,0.03549535,0.99548560
1761621593181,-0.00681345,1.59497256,-0.00460012,0.06995182,0.05327192,0.03526160,0.99550262
1761621593192,-0.00678802,1.59496691,-0.00461220,0.06979425,0.05313599,0.03519514,0.99552330
1761621593203,-0.00676056,1.59495980,-0.00462649,0.06972928,0.05305875,0.03510725,0.99553507
1761621593214,-0.00672952,1.59495345,-0.00464057,0.06975373,0.05297124,0.03498853,0.99554220
1761621593225,-0.00670075,1.59495292,-0.00464695,0.06991573,0.05293164,0.03486829,0.99553716
1761621593237,-0.00667347,1.59495994,-0.00464365,0.07016229,0.05282259,0.03483717,0.99552669
1761621593248,-0.00664758,1.59497410,-0.00463116,0.07031896,0.05275443,0.03477299,0.99552150
1761621593259,-0.00662450,1.59499198,-0.00461356,0.07042921,0.05267540,0.03475333,0.99551858
1761621593271,-0.00660311,1.59500777,-0.00459820,0.07041855,0.05257934,0.03472628,0.99552535
1761621593282,-0.00658044,1.59502114,-0.00458606,0.07046817,0.05250466,0.03464689,0.99552855
1761621593293,-0.00655994,1.59503166,-0.00457703,0.07049265,0.05245319,0.03457687,0.99553196
1761621593304,-0.00654193,1.59503928,-0.00457113,0.07050578,0.05242166,0.03454269,0.99553388
1761621593315,-0.00652569,1.59504739,-0.00456421,0.07054019,0.05238134,0.03449322,0.99553528
1761621593327,-0.00651082,1.59505572,-0.00455679,0.07060847,0.05236337,0.03444887,0.99553292
1761621593338,-0.00649661,1.59506608,-0.00454669,0.07075586,0.05232332,0.03441054,0.99552589
1761621593349,-0.00648177,1.59507673,-0.00453638,0.07080201,0.05230144,0.03432219,0.99552681
1761621593360,-0.00646676,1.59508708,-0.00452643,0.07081796,0.05226848,0.03424827,0.99552995
