UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1759199264801,0.68105054,1.13949797,-0.23376431,0.04369010,0.34397887,0.10596157,0.93195593
1759199264813,0.68099314,1.13946688,-0.23358184,0.04417785,0.34408041,0.10621914,0.93186613
1759199264845,0.68086624,1.13951188,-0.23340137,0.04457005,0.34412407,0.10648382,0.93180112
1759199264901,0.68076247,1.13956213,-0.23328945,0.04494269,0.34419129,0.10658567,0.93174675
1759199264912,0.68061566,1.13963580,-0.23318325,0.04531797,0.34449667,0.10684178,0.93158637
1759199264956,0.68051571,1.13969252,-0.23308907,0.04569616,0.34471193,0.10653447,0.93152346
1759199264968,0.68044871,1.13973707,-0.23307572,0.04583721,0.34471684,0.10640788,0.93152918
1759199264991,0.68041003,1.13978088,-0.23311704,0.04640230,0.34478521,0.10599239,0.93152327
1759199265012,0.68044567,1.13984245,-0.23319985,0.04685763,0.34490358,0.10580225,0.93147827
1759199265046,0.68046087,1.13982555,-0.23331349,0.04663398,0.34471420,0.10525665,0.93162140
1759199265082,0.68058497,1.13976461,-0.23364413,0.04551702,0.34460244,0.10394347,0.93186540
1759199265114,0.68097937,1.13911968,-0.23532611,0.04397466,0.34302274,0.10200498,0.93273609
1759199265135,0.68172807,1.13843435,-0.23703989,0.04269834,0.33989702,0.09949746,0.93420936
1759199265145,0.68259925,1.13813722,-0.23873170,0.03960950,0.33697443,0.09630708,0.93573729
1759199265168,0.68366331,1.13754782,-0.24057426,0.03422032,0.33339507,0.09341838,0.93752318
1759199265190,0.68469286,1.13674772,-0.24310528,0.02920310,0.32853037,0.08880534,0.93985562
1759199265202,0.68529344,1.13674295,-0.24486113,0.02395800,0.32482756,0.08613728,0.94153780
1759199265223,0.68583101,1.13653010,-0.24629135,0.01896118,0.32142872,0.08406729,0.94300410
1759199265234,0.68640512,1.13616878,-0.24780811,0.01413432,0.31806799,0.08211303,0.94439951
1759199265246,0.68683380,1.13577810,-0.24929783,0.00849952,0.31400562,0.08009059,0.94599880
1759199265256,0.68732601,1.13538834,-0.25092891,0.00244924,0.30958862,0.07797329,0.94766505
1759199265267,0.68791860,1.13523620,-0.25244373,-0.00443704,0.30494585,0.07670443,0.94926539
1759199265278,0.68838269,1.13527602,-0.25420305,-0.01096414,0.30070814,0.07436650,0.95074919
1759199265280,0.68880141,1.13529325,-0.25606370,-0.01665600,0.29653170,0.07227655,0.95213845
1759199265291,0.68916994,1.13532579,-0.25791609,-0.02180432,0.29235373,0.07092289,0.95342740
1759199265301,0.68943381,1.13529608,-0.25970101,-0.02636261,0.28840188,0.07024389,0.95456543
1759199265312,0.68992329,1.13520998,-0.26153353,-0.03090515,0.28601521,0.06998669,0.95516597
1759199265323,0.69052929,1.13535240,-0.26325315,-0.03454934,0.28527530,0.07031576,0.95523821
1759199265334,0.69081753,1.13543585,-0.26497966,-0.03644936,0.28448167,0.07048035,0.95539214
1759199265345,0.69098091,1.13544786,-0.26671436,-0.03728369,0.28370774,0.07102391,0.95554981
1759199265356,0.69131869,1.13554728,-0.26839375,-0.03765506,0.28370408,0.07170777,0.95548526
1759199265368,0.69182932,1.13574231,-0.27001828,-0.03840736,0.28486500,0.07216990,0.95507503
1759199265378,0.69231266,1.13578033,-0.27162060,-0.03905516,0.28657454,0.07277911,0.95449093
1759199265391,0.69277173,1.13602704,-0.27320391,-0.04062641,0.28841821,0.07306235,0.95384817
1759199265401,0.69304925,1.13623908,-0.27462572,-0.04199770,0.29012611,0.07396290,0.95320120
1759199265412,0.69338721,1.13636523,-0.27606255,-0.04312960,0.29207386,0.07441608,0.95252031
1759199265423,0.69376391,1.13656551,-0.27736866,-0.04420653,0.29434453,0.07448963,0.95176592
1759199265434,0.69414330,1.13677350,-0.27862602,-0.04540941,0.29645989,0.07478283,0.95102947
1759199265446,0.69444478,1.13680014,-0.27986109,-0.04636011,0.29809501,0.07519487,0.95043981
1759199265457,0.69476789,1.13677073,-0.28102845,-0.04736665,0.29928439,0.07551320,0.94999106
1759199265468,0.69508344,1.13655370,-0.28211311,-0.04859448,0.30035642,0.07534340,0.94960411
1759199265480,0.69545299,1.13635847,-0.28313440,-0.04966960,0.30141716,0.07475351,0.94925894
1759199265490,0.69570732,1.13606700,-0.28412127,-0.05015945,0.30187223,0.07397762,0.94914936
1759199265501,0.69593722,1.13582113,-0.28504449,-0.05071139,0.30182654,0.07282656,0.94922357
1759199265512,0.69623506,1.13546026,-0.28592816,-0.05162753,0.30116890,0.07208083,0.94943996
1759199265523,0.69657266,1.13546103,-0.28662848,-0.05457469,0.30053924,0.07125599,0.94953691
1759199265535,0.69709867,1.13501340,-0.28732768,-0.05577106,0.29999456,0.07082546,0.94967184
1759199265545,0.69736874,1.13440347,-0.28805357,-0.05599297,0.29905401,0.06887480,0.95009881
1759199265556,0.69767410,1.13351607,-0.28871733,-0.05526179,0.29809357,0.06696204,0.95058006
1759199265569,0.69804007,1.13250312,-0.28937787,-0.05366759,0.29721441,0.06516020,0.95107178
1759199265581,0.69849795,1.13204968,-0.28989953,-0.05379937,0.29680088,0.06278320,0.95135332
1759199265591,0.69908184,1.13177723,-0.29032487,-0.05500480,0.29662175,0.06179253,0.95140511
1759199265601,0.69959551,1.13118732,-0.29079518,-0.05543764,0.29606937,0.06104191,0.95160048
1759199265612,0.70004719,1.13076371,-0.29114878,-0.05575083,0.29565344,0.05984207,0.95178770
1759199265623,0.70042461,1.13004163,-0.29157051,-0.05536664,0.29503142,0.05834922,0.95209577
1759199265635,0.70075399,1.12936896,-0.29186705,-0.05509919,0.29453201,0.05677550,0.95236102
1759199265646,0.70126337,1.12870994,-0.29212987,-0.05528551,0.29463748,0.05520292,0.95241005
1759199265657,0.70177817,1.12833378,-0.29228717,-0.05649470,0.29494304,0.05337935,0.95234847
1759199265669,0.70234859,1.12790447,-0.29238024,-0.05771378,0.29592792,0.05192568,0.95205016
1759199265679,0.70295888,1.12757075,-0.29248860,-0.05876710,0.29719333,0.05066309,0.95165950
1759199265690,0.70343906,1.12715423,-0.29256725,-0.05945839,0.29816407,0.04974764,0.95136116
1759199265701,0.70378548,1.12682444,-0.29254237,-0.05975398,0.29885713,0.04895053,0.95116651
1759199265713,0.70005816,1.13034871,-0.28944936,-0.07318384,0.28081980,0.06324105,0.95487430
1759199265724,0.70375246,1.12871927,-0.29025978,-0.07053519,0.29201747,0.05583939,0.95217254
1759199265736,0.70197278,1.12745434,-0.28994018,-0.06899404,0.28792313,0.05168812,0.95376540
1759199265746,0.70166314,1.12820798,-0.28877205,-0.06857235,0.28237743,0.05735686,0.95512879
1759199265757,0.70160413,1.12828910,-0.28833103,-0.06597292,0.28100254,0.05504302,0.95585324
1759199265779,0.70145798,1.12818813,-0.28777575,-0.06316779,0.28171580,0.05386698,0.95589978
1759199265791,0.70113862,1.12814254,-0.28716579,-0.05988924,0.28167675,0.05379991,0.95612607
1759199265803,0.70077795,1.12821615,-0.28668720,-0.05792709,0.28268421,0.05369553,0.95595548
1759199265813,0.70070332,1.12828192,-0.28622493,-0.05618471,0.28485877,0.05348199,0.95542579
1759199265814,0.70075905,1.12844783,-0.28584969,-0.05582508,0.28752097,0.05398594,0.95462075
1759199265824,0.70059919,1.12858123,-0.28549722,-0.05617499,0.29017440,0.05461883,0.95376096
