UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761621593009,0,left,-0.03929296,1.59289652,-0.00051888,0.07345229,0.05504942,0.03593081,0.99512979
1761621593009,1,right,0.02499655,1.59805849,-0.00728171,0.07345229,0.05504942,0.03593081,0.99512979
1761621593052,0,left,-0.03921102,1.59277376,-0.00071699,0.07271166,0.05464816,0.03597308,0.99520477
1761621593052,1,right,0.02508381,1.59793246,-0.00743162,0.07271166,0.05464816,0.03597308,0.99520477
1761621593072,0,left,-0.04076170,1.59257761,-0.00067826,0.07179221,0.05426771,0.03593486,0.99529372
1761621593072,1,right,0.02671275,1.59797565,-0.00767832,0.07179221,0.05426771,0.03593486,0.99529372
1761621593078,0,left,-0.04074492,1.59254174,-0.00073864,0.07150915,0.05413490,0.03591484,0.99532205
1761621593078,1,right,0.02673168,1.59793383,-0.00772250,0.07150915,0.05413490,0.03591484,0.99532205
1761621593089,0,left,-0.04072745,1.59251011,-0.00079231,0.07124128,0.05404657,0.03587171,0.99534761
1761621593089,1,right,0.02675086,1.59789365,-0.00776612,0.07124128,0.05404657,0.03587171,0.99534761
1761621593100,0,left,-0.04070920,1.59247278,-0.00084952,0.07090169,0.05397365,0.03586106,0.99537620
1761621593100,1,right,0.02677031,1.59785182,-0.00781542,0.07090169,0.05397365,0.03586106,0.99537620
1761621593112,0,left,-0.04069281,1.59244169,-0.00090854,0.07056428,0.05382288,0.03579849,0.99541059
1761621593112,1,right,0.02678952,1.59780849,-0.00785652,0.07056428,0.05382288,0.03579849,0.99541059
1761621593123,0,left,-0.04067322,1.59241422,-0.00096462,0.07025763,0.05372617,0.03567232,0.99544204
1761621593123,1,right,0.02681175,1.59776091,-0.00790242,0.07025763,0.05372617,0.03567232,0.99544204
1761621593135,0,left,-0.04065137,1.59238292,-0.00102340,0.07004668,0.05356023,0.03563948,0.99546702
1761621593135,1,right,0.02683633,1.59772216,-0.00794024,0.07004668,0.05356023,0.03563948,0.99546702
1761621593146,0,left,-0.04062674,1.59235206,-0.00107768,0.06990079,0.05347127,0.03558893,0.99548387
1761621593146,1,right,0.02686276,1.59768262,-0.00798378,0.06990079,0.05347127,0.03558893,0.99548387
1761621593158,0,left,-0.04060477,1.59233002,-0.00112033,0.06991328,0.05335546,0.03556141,0.99549019
1761621593158,1,right,0.02688667,1.59765587,-0.00801099,0.06991328,0.05335546,0.03556141,0.99549019
1761621593169,0,left,-0.04058461,1.59232083,-0.00114648,0.07006965,0.05327988,0.03549535,0.99548560
1761621593169,1,right,0.02690858,1.59763812,-0.00802674,0.07006965,0.05327988,0.03549535,0.99548560
1761621593181,0,left,-0.04056122,1.59233018,-0.00115907,0.06995182,0.05327192,0.03526160,0.99550262
1761621593181,1,right,0.02693432,1.59761495,-0.00804117,0.06995182,0.05327192,0.03526160,0.99550262
1761621593192,0,left,-0.04053709,1.59233019,-0.00117959,0.06979425,0.05313599,0.03519514,0.99552330
1761621593192,1,right,0.02696106,1.59760363,-0.00804481,0.06979425,0.05313599,0.03519514,0.99552330
