UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1761617806316,-0.08236444,1.65462959,0.04014611,0.06207783,0.28999407,0.04885115,0.95376273
1761617806324,-0.08232486,1.65459931,0.04006529,0.06193229,0.28995718,0.04888051,0.95378190
1761617806335,-0.08228278,1.65455455,0.03998899,0.06171661,0.28993644,0.04903084,0.95379447
1761617806346,-0.08223975,1.65451807,0.03991616,0.06156660,0.28986775,0.04911189,0.95382088
1761617806357,-0.08218980,1.65450251,0.03984606,0.06157670,0.28984947,0.04909979,0.95382640
1761617806369,-0.08212137,1.65450788,0.03978956,0.06167830,0.28977502,0.04908282,0.95384333
1761617806380,-0.08204401,1.65453106,0.03973401,0.06185796,0.28976165,0.04905761,0.95383706
1761617806391,-0.08198977,1.65455264,0.03967690,0.06203724,0.28973443,0.04897749,0.95383780
1761617806402,-0.08195353,1.65456659,0.03962302,0.06209789,0.28971889,0.04894814,0.95384008
1761617806414,-0.08191085,1.65456474,0.03958035,0.06206632,0.28973353,0.04892489,0.95383888
1761617806425,-0.08186430,1.65454584,0.03954625,0.06196912,0.28972763,0.04892768,0.95384685
1761617806436,-0.08181852,1.65452743,0.03952289,0.06189074,0.28971816,0.04886099,0.95385823
1761617806447,-0.08176768,1.65452975,0.03950334,0.06186998,0.28971290,0.04877439,0.95386561
1761617806458,-0.08171940,1.65453798,0.03948331,0.06198120,0.28969605,0.04868029,0.95386831
1761617806470,-0.08168614,1.65454191,0.03946352,0.06226252,0.28964356,0.04853087,0.95387354
1761617806481,-0.08164442,1.65454549,0.03945446,0.06233731,0.28959648,0.04847586,0.95388575
1761617806492,-0.08158511,1.65454715,0.03945339,0.06235649,0.28957631,0.04844357,0.95389226
1761617806503,-0.08152282,1.65454328,0.03945684,0.06237366,0.28952168,0.04844962,0.95390742
1761617806514,-0.08145750,1.65453261,0.03946412,0.06236371,0.28950022,0.04844872,0.95391462
1761617806526,-0.08139062,1.65452874,0.03947985,0.06226954,0.28948046,0.04849620,0.95392436
1761617806537,-0.08132553,1.65453148,0.03949869,0.06225069,0.28948278,0.04845535,0.95392696
1761617806548,-0.08126861,1.65455478,0.03952146,0.06231505,0.28946775,0.04839282,0.95393050
1761617806559,-0.08120072,1.65459579,0.03955746,0.06243917,0.28949258,0.04830973,0.95391906
1761617806570,-0.08111912,1.65463758,0.03960466,0.06274918,0.28956462,0.04821394,0.95388169
1761617806581,-0.08104223,1.65468901,0.03965402,0.06301601,0.28965588,0.04813066,0.95384060
1761617806593,-0.08099025,1.65474361,0.03970420,0.06329043,0.28979683,0.04800881,0.95378576
1761617806604,-0.08095825,1.65480375,0.03975832,0.06350992,0.28987946,0.04792322,0.95375036
1761617806615,-0.08093244,1.65485424,0.03981519,0.06374675,0.29000726,0.04779243,0.95370227
1761617806626,-0.08090913,1.65489811,0.03987813,0.06396943,0.29016794,0.04772551,0.95364184
1761617806637,-0.08090174,1.65494323,0.03994167,0.06422818,0.29031455,0.04768764,0.95358172
1761617806648,-0.08090544,1.65498918,0.04001462,0.06452433,0.29048876,0.04752411,0.95351683
1761617806660,-0.08092988,1.65503734,0.04007721,0.06477854,0.29072404,0.04750096,0.95342904
1761617806671,-0.08099568,1.65509373,0.04012382,0.06504469,0.29096805,0.04756696,0.95333319
1761617806682,-0.08106971,1.65515095,0.04017127,0.06531665,0.29124918,0.04753030,0.95323057
1761617806693,-0.08113217,1.65519053,0.04022110,0.06562687,0.29157502,0.04754819,0.95310875
1761617806704,-0.08118320,1.65522182,0.04028392,0.06585375,0.29182141,0.04764602,0.95301280
1761617806715,-0.08123934,1.65524334,0.04034352,0.06608059,0.29213699,0.04756793,0.95290431
1761617806727,-0.08129716,1.65525442,0.04040349,0.06618835,0.29243118,0.04755749,0.95280711
1761617806738,-0.08136588,1.65525693,0.04046547,0.06616084,0.29275999,0.04739934,0.95271593
1761617806749,-0.08143437,1.65526003,0.04053116,0.06614857,0.29305185,0.04732550,0.95263071
1761617806760,-0.08148348,1.65527093,0.04059565,0.06620862,0.29337216,0.04727442,0.95253048
