UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1757969487070,0.09490967,1.65493387,-0.01716709,-0.01303495,-0.02495296,0.05103505,0.99829999
1757969487080,0.09488702,1.65495038,-0.01718712,-0.01301650,-0.02479666,0.05094996,0.99830847
1757969487091,0.09484231,1.65496677,-0.01719618,-0.01297710,-0.02460753,0.05090764,0.99831582
1757969487102,0.09478474,1.65498000,-0.01719379,-0.01294187,-0.02440646,0.05088007,0.99832262
1757969487113,0.09471416,1.65499389,-0.01718378,-0.01286502,-0.02421925,0.05094210,0.99832501
1757969487125,0.09463716,1.65500653,-0.01717806,-0.01273020,-0.02389881,0.05103289,0.99832982
1757969487136,0.09454083,1.65504074,-0.01716518,-0.01247520,-0.02349088,0.05106077,0.99834130
1757969487147,0.09441686,1.65509683,-0.01714134,-0.01210683,-0.02297531,0.05107565,0.99835707
1757969487158,0.09426475,1.65512359,-0.01708412,-0.01168683,-0.02235118,0.05112913,0.99837350
1757969487169,0.09408927,1.65514535,-0.01700163,-0.01135329,-0.02165567,0.05109063,0.99839465
1757969487180,0.09390712,1.65517044,-0.01691008,-0.01111026,-0.02092357,0.05112292,0.99841134
1757969487191,0.09372306,1.65522557,-0.01686287,-0.01076324,-0.02019649,0.05113878,0.99842931
1757969487203,0.09353018,1.65528828,-0.01682043,-0.01038304,-0.01936367,0.05111628,0.99845098
1757969487214,0.09331429,1.65533984,-0.01678848,-0.00993762,-0.01846643,0.05109111,0.99847380
1757969487225,0.09307933,1.65540445,-0.01675510,-0.00953670,-0.01741173,0.05118600,0.99849180
1757969487236,0.09276986,1.65548635,-0.01671505,-0.00904790,-0.01625957,0.05127010,0.99851146
1757969487247,0.09250379,1.65555757,-0.01667929,-0.00855392,-0.01498061,0.05129013,0.99853479
1757969487258,0.09220612,1.65570337,-0.01662636,-0.00820553,-0.01371819,0.05130381,0.99855516
1757969487270,0.09191108,1.65585840,-0.01655960,-0.00773636,-0.01246536,0.05130118,0.99857546
1757969487281,0.09161019,1.65597802,-0.01651239,-0.00720362,-0.01122493,0.05129406,0.99859453
1757969487292,0.09130096,1.65606695,-0.01648283,-0.00683394,-0.01006943,0.05114785,0.99861694
1757969487303,0.09102690,1.65614021,-0.01645517,-0.00645428,-0.00883335,0.05101924,0.99863775
1757969487314,0.09075260,1.65620631,-0.01642895,-0.00603913,-0.00770963,0.05104585,0.99864829
1757969487325,0.09046483,1.65631163,-0.01640558,-0.00548766,-0.00662488,0.05100347,0.99866143
