UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1761620310483,0.02105665,1.68671824,0.02913499,0.05681045,0.02710563,0.03817693,0.99728651
1761620310488,0.02100897,1.68668451,0.02932835,0.05694428,0.02700842,0.03786158,0.99729354
1761620310500,0.02104568,1.68662901,0.02958989,0.05687775,0.02705649,0.03782094,0.99729757
1761620310511,0.02112150,1.68660640,0.02989912,0.05672385,0.02718371,0.03798622,0.99729659
1761620310522,0.02118874,1.68658622,0.03018618,0.05691487,0.02729044,0.03809279,0.99727873
1761620310533,0.02124548,1.68658493,0.03041768,0.05728663,0.02749622,0.03853669,0.99723474
1761620310545,0.02130318,1.68659183,0.03065062,0.05781109,0.02770666,0.03879929,0.99718846
1761620310556,0.02131557,1.68656707,0.03088427,0.05835312,0.02776897,0.03901345,0.99714680
1761620310567,0.02132702,1.68654794,0.03109002,0.05872723,0.02784875,0.03914160,0.99711759
1761620310579,0.02131844,1.68649875,0.03132033,0.05892679,0.02798563,0.03911934,0.99710286
1761620310590,0.02126789,1.68641573,0.03154516,0.05907825,0.02809757,0.03900069,0.99709540
1761620310601,0.02118969,1.68631315,0.03179884,0.05910143,0.02822790,0.03898212,0.99709107
1761620310612,0.02109575,1.68620244,0.03204989,0.05909740,0.02821601,0.03895464,0.99709272
1761620310623,0.02098227,1.68606107,0.03225470,0.05928586,0.02806312,0.03902854,0.99708296
1761620310635,0.02081394,1.68597041,0.03244495,0.05940320,0.02772224,0.03910148,0.99708265
1761620310646,0.02060223,1.68588404,0.03262258,0.05965090,0.02756304,0.03923133,0.99706718
1761620310657,0.02033901,1.68582818,0.03277898,0.05980275,0.02749863,0.03951943,0.99704848
1761620310668,0.02002859,1.68571597,0.03292990,0.06003534,0.02768514,0.03978647,0.99701872
1761620310679,0.01970100,1.68554664,0.03309393,0.06007734,0.02806476,0.04015204,0.99699092
1761620310690,0.01934624,1.68536511,0.03324270,0.05976656,0.02836830,0.04053234,0.99698562
1761620310702,0.01896477,1.68522896,0.03339791,0.05924220,0.02868510,0.04079828,0.99699700
1761620310713,0.01853466,1.68511650,0.03350306,0.05887781,0.02903691,0.04118806,0.99699238
1761620310724,0.01808262,1.68498936,0.03358793,0.05875037,0.02963501,0.04170631,0.99696075
1761620310735,0.01754189,1.68488317,0.03366089,0.05862486,0.03035364,0.04217045,0.99692700
1761620310746,0.01698685,1.68482807,0.03375888,0.05838663,0.03136328,0.04262751,0.99689029
1761620310758,0.01641178,1.68477966,0.03385472,0.05815431,0.03244230,0.04316242,0.99684632
1761620310769,0.01577187,1.68470694,0.03395772,0.05782443,0.03360975,0.04379266,0.99679934
1761620310780,0.01513100,1.68464203,0.03406048,0.05749600,0.03490916,0.04448665,0.99674294
1761620310791,0.01447535,1.68455949,0.03417611,0.05716884,0.03632766,0.04526462,0.99667604
1761620310802,0.01385498,1.68450005,0.03428388,0.05677203,0.03778845,0.04614503,0.99660404
1761620310813,0.01323128,1.68443784,0.03440285,0.05637732,0.03930411,0.04693886,0.99653075
1761620310825,0.01264858,1.68438380,0.03453493,0.05604944,0.04083112,0.04776479,0.99644860
1761620310836,0.01208687,1.68437998,0.03464150,0.05592315,0.04230908,0.04845348,0.99636078
1761620310847,0.01154613,1.68441080,0.03471351,0.05610706,0.04359988,0.04912490,0.99626191
1761620310858,0.01105547,1.68442809,0.03476429,0.05654099,0.04480941,0.04970270,0.99615505
1761620310869,0.01076889,1.68441831,0.03449821,0.05689269,0.04578677,0.05019999,0.99606564
1761620310880,0.01056051,1.68438399,0.03419805,0.05718155,0.04670656,0.05062249,0.99598501
1761620310891,0.01041985,1.68430674,0.03389978,0.05721802,0.04740444,0.05099860,0.99593075
1761620310902,0.01017714,1.68428479,0.03393555,0.05701270,0.04791337,0.05114285,0.99591077
1761620310914,0.00999355,1.68421465,0.03397155,0.05670290,0.04809100,0.05139710,0.99590681
1761620310925,0.00986958,1.68410230,0.03400421,0.05630199,0.04805288,0.05171203,0.99591509
1761620310936,0.00963211,1.68404403,0.03404045,0.05569565,0.04786432,0.05198033,0.99594430
1761620310947,0.00961256,1.68386608,0.03405905,0.05497770,0.04769570,0.05228483,0.99597634
1761620310958,0.00961447,1.68366364,0.03405976,0.05409215,0.04747900,0.05267707,0.99601451
1761620310970,0.00969696,1.68343080,0.03401136,0.05328953,0.04726977,0.05299719,0.99605075
1761620310981,0.00977945,1.68319453,0.03393102,0.05263032,0.04706362,0.05323594,0.99608283
1761620310992,0.00987864,1.68296617,0.03384233,0.05217771,0.04698017,0.05343974,0.99609967
1761620311003,0.00990772,1.68276732,0.03376651,0.05175283,0.04705090,0.05368102,0.99610552
1761620311014,0.00992584,1.68257737,0.03367448,0.05125573,0.04729334,0.05396203,0.99610456
1761620311025,0.00993299,1.68239421,0.03358483,0.05069093,0.04767585,0.05422565,0.99610091
1761620311037,0.00993538,1.68220679,0.03349924,0.05013730,0.04815090,0.05431878,0.99610100
1761620311045,0.00994205,1.68205594,0.03344965,0.04955188,0.04856518,0.05423274,0.99611487
1761620311056,0.00996113,1.68188367,0.03339005,0.04890366,0.04917330,0.05411901,0.99612326
1761620311067,0.00995922,1.68178998,0.03336072,0.04824194,0.04960931,0.05396565,0.99614223
1761620311078,0.00996065,1.68176235,0.03334618,0.04773616,0.04999754,0.05377797,0.99615733
1761620311090,0.00995541,1.68179854,0.03332424,0.04763150,0.05048663,0.05333421,0.99616153
1761620311101,0.01000404,1.68182597,0.03328705,0.04783205,0.05098778,0.05266252,0.99616214
1761620311112,0.01010752,1.68191214,0.03326631,0.04810088,0.05127868,0.05195378,0.99617147
1761620311123,0.01027203,1.68204922,0.03324771,0.04853089,0.05124957,0.05119273,0.99619152
1761620311134,0.01049709,1.68222956,0.03323674,0.04903766,0.05100656,0.05051771,0.99621363
1761620311145,0.01075172,1.68243508,0.03322315,0.04959687,0.05064857,0.04973697,0.99624350
1761620311156,0.01108360,1.68273887,0.03322744,0.05003235,0.05024987,0.04891523,0.99628260
1761620311168,0.01135254,1.68287238,0.03313327,0.05060677,0.04977870,0.04811646,0.99631614
1761620311179,0.01164818,1.68299849,0.03303027,0.05128365,0.04916015,0.04736052,0.99634846
1761620311190,0.01195860,1.68313962,0.03292727,0.05197766,0.04843909,0.04665733,0.99638099
1761620311204,0.01229668,1.68338150,0.03289247,0.05283804,0.04748801,0.04588286,0.99641748
1761620311215,0.01257801,1.68353772,0.03286147,0.05357559,0.04673586,0.04538300,0.99643655
1761620311226,0.01286793,1.68368400,0.03282619,0.05424180,0.04600880,0.04492752,0.99645498
1761620311237,0.01317787,1.68378630,0.03280759,0.05478685,0.04528791,0.04450681,0.99647707
1761620311248,0.01345253,1.68386587,0.03280163,0.05508447,0.04453942,0.04407283,0.99651369
1761620311259,0.01371288,1.68392291,0.03276896,0.05531107,0.04380909,0.04367245,0.99655114
1761620311270,0.01392889,1.68397822,0.03265738,0.05558468,0.04318062,0.04333256,0.99657818
1761620311282,0.01412153,1.68399276,0.03252244,0.05596591,0.04268116,0.04311171,0.99658794
1761620311293,0.01430416,1.68398134,0.03241897,0.05621112,0.04227350,0.04296424,0.99659788
1761620311304,0.01451874,1.68401678,0.03240037,0.05627477,0.04196635,0.04276926,0.99661566
1761620311315,0.01465225,1.68398416,0.03235507,0.05622197,0.04181895,0.04256218,0.99663370
1761620311326,0.01475048,1.68393110,0.03230810,0.05615700,0.04179016,0.04232717,0.99664858
1761620311337,0.01481152,1.68387508,0.03225279,0.05613042,0.04179743,0.04197630,0.99666461
1761620311349,0.01485920,1.68382255,0.03219771,0.05606952,0.04196158,0.04175969,0.99667024
1761620311360,0.01487350,1.68377716,0.03212285,0.05597979,0.04213071,0.04165542,0.99667251
1761620311371,0.01485157,1.68373668,0.03200722,0.05580520,0.04239851,0.04152372,0.99667644
1761620311382,0.01480198,1.68367815,0.03189468,0.05552395,0.04272035,0.04148727,0.99667992
1761620311393,0.01475048,1.68360160,0.03181100,0.05510946,0.04310173,0.04150135,0.99668592
1761620311404,0.01469851,1.68348815,0.03176212,0.05463044,0.04343191,0.04151346,0.99669746
1761620311415,0.01464558,1.68336869,0.03172159,0.05406611,0.04385239,0.04152172,0.99670947
1761620311427,0.01459122,1.68325443,0.03167748,0.05354290,0.04424256,0.04160306,0.99671708
1761620311438,0.01452065,1.68317007,0.03162932,0.05306532,0.04465538,0.04168327,0.99672086
1761620311449,0.01444578,1.68310296,0.03158045,0.05274489,0.04508895,0.04187172,0.99671045
1761620311460,0.01433468,1.68303843,0.03151441,0.05251386,0.04561207,0.04202596,0.99669236
1761620311471,0.01413584,1.68293560,0.03142262,0.05233273,0.04618034,0.04222322,0.99666738
1761620311482,0.01393318,1.68284444,0.03134727,0.05208401,0.04669708,0.04234626,0.99665111
1761620311494,0.01376629,1.68276674,0.03129172,0.05184463,0.04726592,0.04248894,0.99663070
1761620311505,0.01366043,1.68273260,0.03126168,0.05164468,0.04778356,0.04274851,0.99660530
1761620311516,0.01355457,1.68270270,0.03122592,0.05146545,0.04833794,0.04299937,0.99657704
1761620311527,0.01344490,1.68267991,0.03118968,0.05127184,0.04891873,0.04325716,0.99654753
1761620311538,0.01333714,1.68265897,0.03115225,0.05115103,0.04952813,0.04343469,0.99651591
1761620311549,0.01322842,1.68263949,0.03111362,0.05106616,0.05008799,0.04350182,0.99648935
1761620311560,0.01312542,1.68261401,0.03107882,0.05106243,0.05052465,0.04347153,0.99646882
1761620311572,0.01302767,1.68258770,0.03103471,0.05119114,0.05095822,0.04353671,0.99643729
1761620311583,0.01293468,1.68257578,0.03099275,0.05137432,0.05130351,0.04369372,0.99640328
1761620311594,0.01283646,1.68258671,0.03094316,0.05149480,0.05174476,0.04387462,0.99636629
1761620311605,0.01272774,1.68259388,0.03089285,0.05159309,0.05216313,0.04399988,0.99633387
1761620311616,0.01263523,1.68257284,0.03085256,0.05165823,0.05236939,0.04404853,0.99631752
1761620311627,0.01256847,1.68255769,0.03082037,0.05163101,0.05244807,0.04404542,0.99631493
1761620311638,0.01254225,1.68254408,0.03079104,0.05172028,0.05239973,0.04410649,0.99631014
1761620311650,0.01252985,1.68254613,0.03076148,0.05179960,0.05235386,0.04424848,0.99630214
1761620311661,0.01249218,1.68255349,0.03072834,0.05187621,0.05233306,0.04445243,0.99629016
1761620311672,0.01241112,1.68255603,0.03069234,0.05195413,0.05236882,0.04468393,0.99627387
1761620311683,0.01233101,1.68255110,0.03065801,0.05191098,0.05246693,0.04494840,0.99625906
1761620311694,0.01226711,1.68254562,0.03060985,0.05187941,0.05254022,0.04514258,0.99624806
1761620311705,0.01224327,1.68253908,0.03055811,0.05187842,0.05257574,0.04524865,0.99624143
1761620311717,0.01221275,1.68254232,0.03049684,0.05183412,0.05257041,0.04523397,0.99624468
1761620311728,0.01217747,1.68254061,0.03041744,0.05186079,0.05255455,0.04527289,0.99624236
1761620311739,0.01214981,1.68253795,0.03033876,0.05179544,0.05253259,0.04530271,0.99624556
1761620311751,0.01210785,1.68251473,0.03025150,0.05150953,0.05258021,0.04554150,0.99624699
1761620311761,0.01204491,1.68245543,0.03014040,0.05111552,0.05275357,0.04590752,0.99624132
1761620311772,0.01194763,1.68237411,0.03001833,0.05051701,0.05313504,0.04635597,0.99623081
1761620311783,0.01182175,1.68226926,0.02989435,0.04985858,0.05370295,0.04684545,0.99621063
