UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761620016881,0,left,-0.30674654,1.41658264,-0.00270026,0.15481459,-0.14218503,0.05279725,0.97623169
1761620016881,1,right,-0.24173063,1.42060769,0.01733344,0.15481459,-0.14218503,0.05279725,0.97623169
1761620016885,0,left,-0.30667657,1.41663823,-0.00302005,0.15501147,-0.14233604,0.05323239,0.97615481
1761620016885,1,right,-0.24167280,1.42071360,0.01704288,0.15501147,-0.14233604,0.05323239,0.97615481
1761620016895,0,left,-0.30656219,1.41664296,-0.00332665,0.15522802,-0.14252073,0.05365142,0.97607050
1761620016895,1,right,-0.24157166,1.42076537,0.01676964,0.15522802,-0.14252073,0.05365142,0.97607050
1761620016906,0,left,-0.30643490,1.41663729,-0.00362589,0.15547161,-0.14284399,0.05376243,0.97597837
1761620016906,1,right,-0.24145861,1.42076220,0.01651575,0.15547161,-0.14284399,0.05376243,0.97597837
1761620016918,0,left,-0.30631316,1.41665281,-0.00389192,0.15557555,-0.14319674,0.05382456,0.97590669
1761620016918,1,right,-0.24135150,1.42077596,0.01629732,0.15557555,-0.14319674,0.05382456,0.97590669
1761620016929,0,left,-0.30620396,1.41666013,-0.00417899,0.15563572,-0.14349546,0.05387088,0.97585066
1761620016929,1,right,-0.24125469,1.42078152,0.01605032,0.15563572,-0.14349546,0.05387088,0.97585066
1761620016940,0,left,-0.30606323,1.41658632,-0.00442985,0.15564113,-0.14351728,0.05401780,0.97583846
1761620016940,1,right,-0.24111696,1.42072658,0.01580528,0.15564113,-0.14351728,0.05401780,0.97583846
1761620016952,0,left,-0.30591261,1.41645724,-0.00465480,0.15531236,-0.14337072,0.05426564,0.97589864
1761620016952,1,right,-0.24096428,1.42064044,0.01556484,0.15531236,-0.14337072,0.05426564,0.97589864
1761620016963,0,left,-0.30576578,1.41635597,-0.00481452,0.15494393,-0.14310160,0.05432920,0.97599316
1761620016963,1,right,-0.24080786,1.42056122,0.01536978,0.15494393,-0.14310160,0.05432920,0.97599316
1761620016974,0,left,-0.30560058,1.41631818,-0.00496521,0.15477200,-0.14292629,0.05417342,0.97605479
1761620016974,1,right,-0.24063353,1.42051020,0.01519241,0.15477200,-0.14292629,0.05417342,0.97605479
1761620016986,0,left,-0.30541938,1.41630788,-0.00511947,0.15481053,-0.14296752,0.05406406,0.97604870
1761620016986,1,right,-0.24045234,1.42048369,0.01504150,0.15481053,-0.14296752,0.05406406,0.97604870
1761620016997,0,left,-0.30522203,1.41631973,-0.00526994,0.15489032,-0.14302441,0.05403702,0.97602920
1761620016997,1,right,-0.24025680,1.42048904,0.01489823,0.15489032,-0.14302441,0.05403702,0.97602920
1761620017008,0,left,-0.30507100,1.41634151,-0.00545975,0.15518979,-0.14307073,0.05396069,0.97597907
1761620017008,1,right,-0.24010645,1.42049348,0.01471420,0.15518979,-0.14307073,0.05396069,0.97597907
1761620017019,0,left,-0.30488277,1.41632907,-0.00559086,0.15555368,-0.14287863,0.05412998,0.97593990
1761620017019,1,right,-0.23991321,1.42050026,0.01456303,0.15555368,-0.14287863,0.05412998,0.97593990
1761620017030,0,left,-0.30470988,1.41629535,-0.00570918,0.15572075,-0.14258427,0.05429816,0.97594697
1761620017030,1,right,-0.23973136,1.42049196,0.01441050,0.15572075,-0.14258427,0.05429816,0.97594697
1761620017042,0,left,-0.30449507,1.41626550,-0.00578017,0.15583831,-0.14217435,0.05450265,0.97597661
1761620017042,1,right,-0.23950365,1.42049594,0.01429076,0.15583831,-0.14217435,0.05450265,0.97597661
1761620017054,0,left,-0.30427360,1.41626674,-0.00583535,0.15612548,-0.14172686,0.05466873,0.97598651
1761620017054,1,right,-0.23926735,1.42052332,0.01418191,0.15612548,-0.14172686,0.05466873,0.97598651
1761620017064,0,left,-0.30401739,1.41625600,-0.00590709,0.15674372,-0.14119990,0.05483728,0.97595434
1761620017064,1,right,-0.23899333,1.42053406,0.01404766,0.15674372,-0.14119990,0.05483728,0.97595434
1761620017075,0,left,-0.30374473,1.41625966,-0.00597427,0.15723416,-0.14068769,0.05486463,0.97594788
1761620017075,1,right,-0.23870140,1.42054285,0.01391647,0.15723416,-0.14068769,0.05486463,0.97594788
1761620017086,0,left,-0.30344859,1.41626619,-0.00599964,0.15753576,-0.14013941,0.05480412,0.97598153
1761620017086,1,right,-0.23838338,1.42054759,0.01381977,0.15753576,-0.14013941,0.05480412,0.97598153
1761620017098,0,left,-0.30314911,1.41626629,-0.00599838,0.15773390,-0.13948861,0.05468095,0.97604966
1761620017098,1,right,-0.23805725,1.42054200,0.01373458,0.15773390,-0.13948861,0.05468095,0.97604966
1761620017109,0,left,-0.30286470,1.41625543,-0.00601618,0.15776872,-0.13884271,0.05456171,0.97614279
1761620017109,1,right,-0.23774657,1.42052920,0.01363031,0.15776872,-0.13884271,0.05456171,0.97614279
1761620017120,0,left,-0.30257157,1.41623367,-0.00604239,0.15773958,-0.13820308,0.05430747,0.97625244
1761620017120,1,right,-0.23742552,1.42048873,0.01351538,0.15773958,-0.13820308,0.05430747,0.97625244
1761620017131,0,left,-0.30227867,1.41616796,-0.00604789,0.15738393,-0.13742277,0.05411476,0.97643068
1761620017131,1,right,-0.23710045,1.42042212,0.01340262,0.15738393,-0.13742277,0.05411476,0.97643068
1761620017142,0,left,-0.30198845,1.41609761,-0.00605272,0.15680948,-0.13654279,0.05379481,0.97666421
1761620017142,1,right,-0.23677268,1.42034048,0.01327394,0.15680948,-0.13654279,0.05379481,0.97666421
1761620017154,0,left,-0.30174676,1.41607434,-0.00604647,0.15627419,-0.13543699,0.05326458,0.97693300
1761620017154,1,right,-0.23648223,1.42028210,0.01312273,0.15627419,-0.13543699,0.05326458,0.97693300
1761620017165,0,left,-0.30150756,1.41607675,-0.00604711,0.15591988,-0.13425578,0.05254750,0.97719145
1761620017165,1,right,-0.23618928,1.42022252,0.01295171,0.15591988,-0.13425578,0.05254750,0.97719145
1761620017176,0,left,-0.30127606,1.41609612,-0.00606180,0.15575974,-0.13303216,0.05175848,0.97742642
1761620017176,1,right,-0.23590198,1.42016736,0.01276041,0.15575974,-0.13303216,0.05175848,0.97742642
1761620017187,0,left,-0.30106726,1.41608527,-0.00607307,0.15552658,-0.13182766,0.05090382,0.97767160
1761620017187,1,right,-0.23563775,1.42007411,0.01257331,0.15552658,-0.13182766,0.05090382,0.97767160
1761620017198,0,left,-0.30087438,1.41602305,-0.00606321,0.15506130,-0.13058319,0.05015388,0.97795123
1761620017198,1,right,-0.23539004,1.41994852,0.01240323,0.15506130,-0.13058319,0.05015388,0.97795123
1761620017209,0,left,-0.30071196,1.41591035,-0.00603386,0.15443723,-0.12922329,0.04938958,0.97826947
1761620017209,1,right,-0.23516908,1.41977583,0.01223656,0.15443723,-0.12922329,0.04938958,0.97826947
1761620017220,0,left,-0.30054590,1.41574427,-0.00599603,0.15376434,-0.12763373,0.04872087,0.97861761
1761620017220,1,right,-0.23493841,1.41956806,0.01204995,0.15376434,-0.12763373,0.04872087,0.97861761
1761620017232,0,left,-0.30044588,1.41558591,-0.00595657,0.15295205,-0.12592769,0.04811325,0.97899592
1761620017232,1,right,-0.23477141,1.41938081,0.01185028,0.15295205,-0.12592769,0.04811325,0.97899592
1761620017243,0,left,-0.30040318,1.41539301,-0.00591658,0.15210835,-0.12394736,0.04754899,0.97940757
1761620017243,1,right,-0.23465389,1.41917084,0.01161573,0.15210835,-0.12394736,0.04754899,0.97940757
1761620017254,0,left,-0.30042130,1.41520287,-0.00584798,0.15124097,-0.12164599,0.04701196,0.97985626
1761620017254,1,right,-0.23458809,1.41897397,0.01136785,0.15124097,-0.12164599,0.04701196,0.97985626
1761620017265,0,left,-0.30053091,1.41497287,-0.00565895,0.15040717,-0.11904124,0.04654413,0.98032674
1761620017265,1,right,-0.23460626,1.41875172,0.01120170,0.15040717,-0.11904124,0.04654413,0.98032674
1761620017276,0,left,-0.30087423,1.41475965,-0.00489958,0.14943434,-0.11639271,0.04602317,0.98081802
