UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761620099955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99887814,0.00632639,0.03596380,0.03015033
1761620099961,-2.78725676,3.69994819,0.86501072,0.33245573,0.12908682,-0.02210323,0.99885833,0.00737362,0.03637043,0.03008071
1761620099972,0.80811902,-0.60434460,-0.39685360,0.22900749,0.02817001,0.01810722,0.99884012,0.00859881,0.03652114,0.03017758
1761620099983,0.11656707,-0.01140095,0.02795516,0.14818247,-0.00856096,0.00932473,0.99883273,0.00943604,0.03647277,0.03023027
1761620099994,-0.01493734,-0.36812368,0.11576437,0.11521818,-0.01864598,-0.02432858,0.99883436,0.01008703,0.03636742,0.03009281
1761620100006,0.15273876,-0.53881436,0.38308076,0.05666726,0.01537707,-0.03059336,0.99883309,0.01041003,0.03645507,0.02991843
1761620100017,0.15765461,-0.41980061,0.29656939,-0.00168332,0.03215475,0.05323221,0.99881763,0.01040060,0.03663513,0.03021653
1761620100028,-0.00345546,-0.28826597,0.12463851,-0.05048478,0.04136869,0.08214755,0.99879816,0.01012041,0.03686473,0.03067245
1761620100039,-0.09783283,-0.15065810,0.03364265,-0.03863775,0.04369049,0.03995074,0.99878425,0.00990211,0.03711158,0.03089817
1761620100051,-0.04481201,0.07276117,-0.02240601,-0.01617563,0.05556963,0.00716226,0.99877219,0.00981072,0.03742555,0.03093864
1761620100062,-0.13343343,0.13148659,-0.18946451,0.01167029,0.05516409,-0.00219670,0.99876041,0.00987549,0.03773171,0.03092644
1761620100073,-0.03096094,-0.05932164,-0.29025880,0.01277741,0.05229034,0.00759872,0.99874739,0.00994640,0.03802192,0.03096862
1761620100084,0.07186071,0.01126766,-0.12252654,0.00326931,0.06076554,0.00263708,0.99873361,0.00996487,0.03836525,0.03098352
1761620100096,-0.06164574,-0.11866337,-0.06933551,0.01218625,0.06076569,0.00605866,0.99871835,0.01003494,0.03871465,0.03101835
1761620100107,-0.10274414,0.02301677,0.23152331,-0.01560376,0.06950809,-0.00195399,0.99870477,0.00994990,0.03909347,0.03100770
1761620100118,-0.07030692,0.03260109,0.05918197,-0.04789417,0.06389375,0.00288819,0.99869284,0.00968170,0.03945127,0.03102388
1761620100129,-0.06082107,-0.02518372,0.00380132,-0.02971242,0.07516010,0.00057652,0.99867762,0.00951531,0.03987217,0.03102711
1761620100140,0.03040117,-0.05461482,-0.08897585,-0.00437058,0.07372717,0.00604967,0.99865992,0.00949039,0.04029241,0.03106159
1761620100151,-0.13786529,0.15121427,0.01228677,-0.02213088,0.08204698,0.00792626,0.99864157,0.00936978,0.04073957,0.03110479
1761620100162,0.07281788,-0.03461345,-0.02402851,0.00346070,0.08677656,0.01436557,0.99861894,0.00938916,0.04122552,0.03118523
1761620100174,-0.04561580,0.53747053,-0.08743028,-0.00839198,0.08151495,0.01263659,0.99859822,0.00934217,0.04168200,0.03125600
1761620100185,-0.06082107,0.04971409,0.00000000,-0.02545374,0.07481510,0.01926355,0.99857858,0.00919962,0.04210097,0.03136388
1761620100196,0.05238480,-0.19576434,-0.02639973,-0.01672813,0.07316844,0.00819945,0.99856080,0.00910678,0.04250705,0.03140938
1761620100207,0.19136718,-0.47216430,0.06797850,-0.02524475,0.07439443,0.02070624,0.99854060,0.00896541,0.04292366,0.03152534
1761620100218,-0.06082107,-0.02405521,-0.05701975,-0.01610853,0.06300542,0.00716262,0.99852491,0.00887520,0.04327649,0.03156545
1761620100230,0.11216340,0.09254773,0.04801287,-0.01791792,0.05981514,-0.00426763,0.99851186,0.00877397,0.04361445,0.03154134
1761620100241,0.07365465,0.03034342,0.02667889,0.00072426,0.04838287,0.01478003,0.99849760,0.00877795,0.04388055,0.03162263
1761620100252,0.16421688,0.09534069,0.01658756,-0.00324495,0.03729570,0.01503636,0.99848589,0.00875978,0.04408941,0.03170683
1761620100263,0.09123160,0.07941188,0.04941712,0.00997734,0.03084563,0.01172685,0.99847567,0.00881565,0.04426214,0.03177250
1761620100274,-0.07602633,-0.10905027,-0.61961461,0.00423215,0.01577901,0.03040950,0.99846610,0.00883935,0.04435051,0.03194279
1761620100285,0.10643687,0.06652304,0.12164213,-0.03521480,0.00633300,0.02440997,0.99846187,0.00864215,0.04438597,0.03207949
1761620100296,0.13455027,-0.04066592,-0.08036423,0.01445299,0.00860411,0.02046155,0.99845545,0.00872164,0.04443329,0.03219203
1761620100308,0.17195774,0.13669513,0.42865029,0.01126740,-0.01784383,0.01316048,0.99845696,0.00878474,0.04433337,0.03226573
1761620100319,0.06082107,-0.02963839,-0.13304608,0.00925245,-0.01448561,-0.00209116,0.99846048,0.00883655,0.04425225,0.03225402
1761620100330,0.14728844,0.03555881,0.03806699,0.00769720,-0.03673054,0.00023297,0.99846931,0.00888043,0.04404288,0.03225534
1761620100341,0.16205688,-0.00928163,0.03394621,0.02347322,-0.05256506,-0.00249060,0.99848130,0.00900953,0.04375378,0.03224165
1761620100352,0.04063953,0.08690220,0.00013823,0.00961117,-0.04782778,0.00406029,0.99849178,0.00906335,0.04348594,0.03226438
