UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761623509699,0,left,-0.03630367,1.69136647,0.03085786,0.11929845,0.04258691,0.02727026,0.99156975
1761623509699,1,right,0.03151402,1.69574560,0.02554435,0.11929845,0.04258691,0.02727026,0.99156975
1761623509701,0,left,-0.03647140,1.69144772,0.03101768,0.11997547,0.04289914,0.02757988,0.99146604
1761623509701,1,right,0.03134034,1.69587735,0.02567015,0.11997547,0.04289914,0.02757988,0.99146604
1761623509710,0,left,-0.03661510,1.69151460,0.03118198,0.12043968,0.04317805,0.02776492,0.99139248
1761623509710,1,right,0.03119197,1.69597626,0.02580197,0.12043968,0.04317805,0.02776492,0.99139248
1761623509721,0,left,-0.03678052,1.69157756,0.03137211,0.12083324,0.04347583,0.02799636,0.99132506
1761623509721,1,right,0.03102128,1.69607747,0.02595755,0.12083324,0.04347583,0.02799636,0.99132506
1761623509733,0,left,-0.03689859,1.69166477,0.03157295,0.12110489,0.04372524,0.02815502,0.99127645
1761623509733,1,right,0.03089902,1.69619166,0.02612863,0.12110489,0.04372524,0.02815502,0.99127645
1761623509744,0,left,-0.03701236,1.69172691,0.03177448,0.12146597,0.04386673,0.02827763,0.99122253
1761623509744,1,right,0.03078260,1.69627466,0.02631478,0.12146597,0.04386673,0.02827763,0.99122253
1761623509755,0,left,-0.03712520,1.69180135,0.03198538,0.12177456,0.04397532,0.02831063,0.99117891
1761623509755,1,right,0.03066823,1.69635703,0.02651300,0.12177456,0.04397532,0.02831063,0.99117891
1761623509767,0,left,-0.03723336,1.69188183,0.03219517,0.12196791,0.04392353,0.02832724,0.99115696
1761623509767,1,right,0.03056056,1.69643998,0.02673094,0.12196791,0.04392353,0.02832724,0.99115696
1761623509778,0,left,-0.03735257,1.69195877,0.03239012,0.12216501,0.04392968,0.02841624,0.99112987
1761623509778,1,right,0.03044058,1.69653011,0.02692747,0.12216501,0.04392968,0.02841624,0.99112987
1761623509789,0,left,-0.03741957,1.69201241,0.03255731,0.12239624,0.04389788,0.02840288,0.99110313
1761623509789,1,right,0.03037407,1.69658270,0.02709979,0.12239624,0.04389788,0.02840288,0.99110313
1761623509801,0,left,-0.03749063,1.69206067,0.03271309,0.12253381,0.04385372,0.02836935,0.99108905
1761623509801,1,right,0.03030380,1.69662647,0.02726159,0.12253381,0.04385372,0.02836935,0.99108905
1761623509812,0,left,-0.03752644,1.69211124,0.03287744,0.12265948,0.04383746,0.02833675,0.99107515
1761623509812,1,right,0.03026845,1.69667306,0.02742816,0.12265948,0.04383746,0.02833675,0.99107515
1761623509823,0,left,-0.03754023,1.69215282,0.03304516,0.12280908,0.04384559,0.02834718,0.99105597
1761623509823,1,right,0.03025446,1.69671701,0.02759565,0.12280908,0.04384559,0.02834718,0.99105597
1761623509835,0,left,-0.03755218,1.69219051,0.03321399,0.12282035,0.04382348,0.02830523,0.99105675
1761623509835,1,right,0.03024310,1.69674873,0.02776681,0.12282035,0.04382348,0.02830523,0.99105675
1761623509846,0,left,-0.03759221,1.69221878,0.03337797,0.12290717,0.04384211,0.02826699,0.99104625
1761623509846,1,right,0.03020314,1.69677262,0.02792803,0.12290717,0.04384211,0.02826699,0.99104625
1761623509857,0,left,-0.03765137,1.69224338,0.03353694,0.12297847,0.04391897,0.02816197,0.99103699
1761623509857,1,right,0.03014387,1.69678471,0.02807518,0.12297847,0.04391897,0.02816197,0.99103699
1761623509868,0,left,-0.03771860,1.69226260,0.03368698,0.12303160,0.04393542,0.02810154,0.99103139
1761623509868,1,right,0.03007692,1.69679634,0.02822222,0.12303160,0.04393542,0.02810154,0.99103139
1761623509880,0,left,-0.03778325,1.69229930,0.03383276,0.12301146,0.04399465,0.02805889,0.99103247
1761623509880,1,right,0.03001188,1.69682815,0.02835920,0.12301146,0.04399465,0.02805889,0.99103247
1761623509891,0,left,-0.03784761,1.69234237,0.03396450,0.12302005,0.04406112,0.02803513,0.99102912
1761623509891,1,right,0.02994690,1.69686916,0.02848162,0.12302005,0.04406112,0.02803513,0.99102912
1761623509902,0,left,-0.03791596,1.69235950,0.03409231,0.12298638,0.04415198,0.02806130,0.99102851
1761623509902,1,right,0.02987726,1.69689116,0.02859747,0.12298638,0.04415198,0.02806130,0.99102851
1761623509913,0,left,-0.03799043,1.69233868,0.03422838,0.12280972,0.04429113,0.02809927,0.99104314
1761623509913,1,right,0.02980082,1.69687678,0.02871460,0.12280972,0.04429113,0.02809927,0.99104314
1761623509924,0,left,-0.03808068,1.69228133,0.03436400,0.12235496,0.04445229,0.02821490,0.99108888
1761623509924,1,right,0.02970772,1.69683517,0.02882836,0.12235496,0.04445229,0.02821490,0.99108888
1761623509936,0,left,-0.03818255,1.69222058,0.03449507,0.12205152,0.04462006,0.02834630,0.99111501
1761623509936,1,right,0.02960282,1.69679323,0.02893762,0.12205152,0.04462006,0.02834630,0.99111501
1761623509947,0,left,-0.03831804,1.69218685,0.03462518,0.12199238,0.04494019,0.02832965,0.99110830
1761623509947,1,right,0.02946354,1.69676220,0.02902400,0.12199238,0.04494019,0.02832965,0.99110830
1761623509958,0,left,-0.03846859,1.69218019,0.03474727,0.12204991,0.04523343,0.02842178,0.99108524
1761623509958,1,right,0.02930867,1.69677313,0.02910838,0.12204991,0.04523343,0.02842178,0.99108524
1761623509969,0,left,-0.03862654,1.69219697,0.03487116,0.12227450,0.04561818,0.02859126,0.99103505
1761623509969,1,right,0.02914463,1.69682040,0.02918428,0.12227450,0.04561818,0.02859126,0.99103505
1761623509980,0,left,-0.03876465,1.69223230,0.03501291,0.12244981,0.04600274,0.02871735,0.99099198
