UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761618734248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.95192705,0.05000105,0.30159513,0.01936942
1761618734259,0.82026808,0.36016304,0.57959602,0.00783986,-0.00921587,0.00595266,0.95194077,0.05004613,0.30154213,0.01940364
1761618734270,-0.01097935,-0.00916944,0.10194394,-0.01281785,-0.01952534,0.01375164,0.95197727,0.04997499,0.30143377,0.01947997
1761618734281,0.00035325,-0.15150022,0.04707028,-0.01560380,-0.02251154,0.01007319,0.95202099,0.04988683,0.30130658,0.01953688
1761618734293,0.02382862,-0.02222321,0.11317525,-0.02490447,-0.02408381,-0.00273559,0.95207082,0.04974861,0.30117291,0.01952170
1761618734304,0.02562464,0.10026347,0.07028583,-0.00207563,-0.03680642,0.00230332,0.95213634,0.04973698,0.30096680,0.01953460
1761618734315,0.07162753,-0.04329546,0.71120315,0.02740943,-0.03542586,-0.01966166,0.95219376,0.04989185,0.30076664,0.01942351
1761618734326,-0.07986970,0.18076701,0.04175982,0.04705387,-0.04516055,-0.02691651,0.95226283,0.05015535,0.30051374,0.01927277
1761618734337,-0.07887732,0.13702559,-0.02660922,0.04422648,-0.04823946,-0.04206764,0.95233970,0.05040302,0.30024360,0.01903720
1761618734349,-0.04599220,0.20222659,-0.56253624,0.03008591,-0.04218131,-0.01694313,0.95240650,0.05056999,0.30000950,0.01894316
1761618734360,-0.19200074,-0.06196992,0.01392532,0.03143782,-0.04778098,-0.01358610,0.95248289,0.05074605,0.29974192,0.01886708
1761618734371,0.12301631,-0.10602165,-0.08680244,0.06361232,-0.03086695,0.00610657,0.95251785,0.05110546,0.29956752,0.01890158
1761618734382,-0.01180728,-0.07680406,-0.00937562,0.07380774,-0.08122337,0.00133272,0.95263730,0.05151509,0.29911673,0.01890898
1761618734393,-0.05919438,-0.02479792,0.04317577,0.06017808,-0.08263223,-0.02698075,0.95276718,0.05185209,0.29865399,0.01875789
1761618734405,-0.00535143,0.13053968,0.10178562,0.06125400,-0.04982150,-0.00541331,0.95283707,0.05219817,0.29837250,0.01872730
1761618734416,-0.03448001,-0.09353890,0.71778690,0.09429797,-0.04357139,-0.01364033,0.95288544,0.05272152,0.29813068,0.01865160
1761618734427,-0.13158399,0.16756399,0.08611011,0.06570832,-0.03291263,-0.00459896,0.95292282,0.05308621,0.29794802,0.01862607
1761618734438,-0.10232774,0.09701786,0.00435796,0.05856320,-0.02904245,0.00125246,0.95295462,0.05340830,0.29778828,0.01863296
1761618734449,-0.22368399,0.20475779,-0.40052196,0.05373362,-0.00475153,0.01007444,0.95294500,0.05370652,0.29776191,0.01868887
1761618734460,-0.13409915,-0.13651671,-0.08860321,0.06427615,0.00320423,0.00506775,0.95291849,0.05406647,0.29777985,0.01871725
1761618734472,-0.17167746,-0.20700076,-0.08654901,0.07813557,0.02870882,0.00354456,0.95283818,0.05453138,0.29795067,0.01873834
1761618734483,-0.09223783,0.03836605,0.11904270,0.07288484,0.03596590,0.01078710,0.95275054,0.05493953,0.29815208,0.01879875
1761618734494,-0.24742835,0.05560972,0.02966082,0.09715680,0.04021141,-0.02535799,0.95265219,0.05547875,0.29837525,0.01865801
1761618734506,-0.12730986,0.11624302,-0.09069222,0.10976494,0.05778956,-0.02490725,0.95251749,0.05609344,0.29869888,0.01851853
1761618734517,-0.05440625,-0.07145355,0.30388196,0.09336963,0.06476683,-0.04394422,0.95237874,0.05661164,0.29905833,0.01827464
1761618734528,-0.49251879,0.00340160,-0.02034646,0.08753321,0.06461581,-0.02755796,0.95223873,0.05710182,0.29942018,0.01812032
1761618734539,0.50082347,-0.57904743,0.07127469,0.09154923,0.07930703,-0.01434830,0.95206960,0.05761450,0.29986430,0.01803997
1761618734550,-0.38488331,0.13328366,-0.14017355,0.06976650,0.06476596,-0.01701731,0.95193337,0.05800519,0.30022699,0.01794467
1761618734561,0.07132937,-0.08911960,0.03199758,0.05448881,0.08262052,-0.01652547,0.95177188,0.05830760,0.30068553,0.01785296
1761618734573,-0.03743098,0.05114226,0.12271660,0.04669039,0.09145784,0.00283634,0.95159357,0.05856907,0.30119770,0.01786884
1761618734584,-0.12961438,-0.07440041,-0.03819581,0.05166511,0.08432329,0.00026388,0.95142759,0.05885581,0.30166569,0.01787030
1761618734595,0.12275513,-0.09851103,-0.03389507,0.02786994,0.07507570,0.00556102,0.95128393,0.05901188,0.30208612,0.01790144
1761618734606,-0.19576781,-0.22261461,0.07174985,0.01516580,0.06257116,0.00423333,0.95116687,0.05909681,0.30243651,0.01792515
1761618734617,0.44326665,-0.05900201,0.49055897,0.00594894,0.06244479,0.00820299,0.95105369,0.05912983,0.30278308,0.01797068
1761618734628,-0.15040885,0.00127727,0.15529320,-0.00748685,0.06401759,0.00665272,0.95094138,0.05908790,0.30314158,0.01800793
1761618734640,0.10643687,-0.04615036,-0.12164213,0.00284536,0.06072294,0.01676119,0.95083014,0.05910384,0.30348163,0.01810180
1761618734651,-0.24328426,-0.06004892,-0.35922442,0.00577419,0.05033671,0.00011225,0.95073810,0.05913617,0.30376351,0.01810242
1761618734662,0.13890957,0.38729735,0.20708151,-0.01516904,0.03657081,0.01659783,0.95067671,0.05905198,0.30396648,0.01819454
1761618734673,0.10854802,-0.31198303,-0.21698249,0.02111351,0.02101718,-0.00592832,0.95063195,0.05917128,0.30408523,0.01816105
1761618734684,-0.08208553,0.34717973,0.19379683,-0.00903846,0.01217466,0.00459018,0.95061314,0.05912156,0.30415219,0.01818629
