UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1755645694960,3.40581226,0.05049324,0.86769915,0.13684707,0.74030048,0.00936938,0.65813395
1755645694971,3.40552902,0.05051500,0.86829233,0.13752519,0.74199921,0.01007202,0.65606597
1755645695003,3.40521097,0.05038327,0.86878681,0.13796724,0.74336338,0.01000943,0.65442780
1755645695014,3.40493441,0.05021334,0.86920738,0.13829385,0.74446851,0.01051504,0.65309332
1755645695026,3.40472460,0.05015391,0.86946917,0.13848661,0.74522543,0.01088618,0.65218250
1755645695047,3.40446615,0.05006778,0.86971903,0.13884728,0.74608105,0.01095696,0.65112552
1755645695059,3.40432072,0.05002934,0.86983490,0.13892030,0.74636918,0.01112956,0.65077671
1755645695069,3.40417290,0.04994887,0.86991024,0.13907256,0.74657893,0.01142966,0.65049834
1755645695080,3.40401363,0.04988563,0.87011719,0.13919033,0.74675006,0.01174498,0.65027107
1755645695093,3.40385389,0.04980886,0.87014532,0.13911935,0.74686909,0.01239639,0.65013745
1755645695126,3.40367842,0.04973227,0.87018299,0.13916199,0.74703008,0.01271122,0.64993725
1755645695127,3.40321445,0.04973060,0.87014341,0.13886169,0.74727219,0.01276037,0.64972215
1755645695158,3.40290689,0.04976106,0.87006712,0.13883428,0.74719583,0.01275177,0.64981599
1755645695160,3.40263844,0.04973197,0.86998081,0.13867623,0.74711579,0.01294221,0.64993800
1755645695181,3.40231323,0.04965287,0.86986446,0.13812136,0.74709248,0.01338078,0.65007405
1755645695192,3.40209532,0.04958010,0.86977243,0.13769924,0.74713552,0.01352613,0.65011112
1755645695204,3.40189266,0.04952186,0.86968231,0.13723213,0.74710792,0.01348657,0.65024242
1755645695214,3.40168524,0.04946887,0.86961174,0.13681144,0.74706429,0.01347647,0.65038140
1755645695227,3.40147829,0.04941380,0.86956453,0.13633446,0.74699169,0.01339445,0.65056662
1755645695249,3.40125179,0.04935938,0.86946011,0.13587614,0.74696481,0.01327825,0.65069573
1755645695259,3.40093231,0.04933721,0.86928320,0.13538348,0.74676114,0.01321201,0.65103345
1755645695269,3.40074253,0.04932344,0.86914778,0.13521285,0.74655855,0.01325980,0.65130023
1755645695282,3.40056419,0.04928654,0.86902571,0.13485774,0.74637735,0.01331416,0.65158037
1755645695292,3.40041113,0.04922152,0.86893415,0.13432370,0.74616241,0.01334113,0.65193620
1755645695304,3.40024185,0.04916835,0.86880636,0.13386585,0.74606126,0.01335904,0.65214574
1755645695315,3.40006351,0.04909694,0.86869431,0.13325943,0.74593907,0.01353663,0.65240599
1755645695326,3.39991236,0.04911363,0.86860180,0.13274175,0.74584925,0.01364234,0.65261199
1755645695337,3.39971161,0.04909974,0.86847496,0.13238494,0.74583793,0.01353023,0.65269974
1755645695348,3.39951611,0.04912329,0.86838770,0.13208507,0.74581700,0.01330708,0.65278898
1755645695350,3.39932346,0.04908991,0.86825657,0.13179828,0.74587839,0.01293953,0.65278420
1755645695360,3.39914989,0.04912049,0.86815834,0.13171835,0.74580020,0.01268117,0.65289473
1755645695371,3.39899206,0.04914576,0.86805773,0.13155500,0.74576938,0.01241762,0.65296793
1755645695382,3.39884472,0.04916191,0.86797380,0.13135030,0.74566590,0.01226751,0.65313013
1755645695392,3.39869022,0.04917467,0.86788845,0.13102129,0.74564879,0.01216023,0.65321775
1755645695405,3.39853048,0.04918236,0.86781359,0.13081496,0.74561071,0.01211891,0.65330333
1755645695414,3.39836454,0.04918015,0.86774588,0.13072962,0.74569148,0.01194854,0.65323137
1755645695425,3.39823008,0.04918683,0.86770058,0.13049334,0.74582087,0.01190132,0.65313174
1755645695447,3.39810753,0.04918289,0.86766863,0.13020011,0.74606066,0.01191314,0.65291615
1755645695449,3.39794540,0.04916376,0.86766195,0.12988273,0.74636101,0.01201037,0.65263425
1755645695483,3.39785624,0.04916495,0.86766386,0.12985118,0.74650609,0.01187326,0.65247709
1755645695493,3.39755535,0.04922575,0.86767673,0.12987968,0.74690741,0.01122329,0.65202348
