UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1757984260117,-0.01520608,1.64371879,-0.01231825,0.08641808,0.02605006,0.04816509,0.99475295
1757984260138,-0.01509365,1.64368346,-0.01237404,0.08635443,0.02590132,0.04808795,0.99476610
1757984260144,-0.01483539,1.64363126,-0.01248240,0.08613602,0.02556581,0.04791605,0.99480200
1757984260154,-0.01468803,1.64357861,-0.01253629,0.08595483,0.02541721,0.04784375,0.99482496
1757984260164,-0.01454604,1.64353842,-0.01258171,0.08586151,0.02520155,0.04773921,0.99484353
1757984260176,-0.01439418,1.64351656,-0.01261020,0.08581057,0.02509889,0.04772745,0.99485109
1757984260187,-0.01425172,1.64350932,-0.01263595,0.08588032,0.02497691,0.04767178,0.99485081
1757984260198,-0.01411052,1.64351104,-0.01265585,0.08594270,0.02489343,0.04763227,0.99484940
1757984260209,-0.01397590,1.64351604,-0.01267850,0.08595874,0.02476359,0.04758998,0.99485328
1757984260220,-0.01384646,1.64352205,-0.01269054,0.08593218,0.02471324,0.04752686,0.99485985
1757984260232,-0.01368798,1.64351979,-0.01269269,0.08597625,0.02463001,0.04742295,0.99486306
1757984260243,-0.01351309,1.64350911,-0.01269150,0.08601709,0.02452630,0.04730731,0.99486760
1757984260254,-0.01332869,1.64350094,-0.01267362,0.08581896,0.02448636,0.04714047,0.99489361
1757984260265,-0.01318471,1.64348192,-0.01267362,0.08569275,0.02435178,0.04695603,0.99491652
1757984260276,-0.01304622,1.64346110,-0.01267874,0.08566841,0.02421921,0.04688345,0.99492527
1757984260288,-0.01290971,1.64346041,-0.01267850,0.08557208,0.02406034,0.04675022,0.99494368
1757984260299,-0.01277618,1.64346070,-0.01268435,0.08555528,0.02390431,0.04662299,0.99495486
1757984260310,-0.01263903,1.64345853,-0.01269066,0.08558318,0.02370274,0.04654125,0.99496111
1757984260321,-0.01250914,1.64345142,-0.01269639,0.08564706,0.02343914,0.04646264,0.99496553
1757984260332,-0.01239209,1.64348013,-0.01266289,0.08566517,0.02327435,0.04634229,0.99497345
1757984260345,-0.01230021,1.64352570,-0.01261878,0.08569056,0.02300988,0.04622731,0.99498277
1757984260355,-0.01220904,1.64357322,-0.01257002,0.08568791,0.02286898,0.04622785,0.99498622
1757984260366,-0.01211499,1.64359856,-0.01255798,0.08573590,0.02273998,0.04619823,0.99498642
1757984260377,-0.01202820,1.64361256,-0.01256049,0.08581570,0.02266514,0.04618296,0.99498195
1757984260388,-0.01194187,1.64362543,-0.01256180,0.08588778,0.02265584,0.04621804,0.99497432
1757984260400,-0.01187423,1.64363305,-0.01256752,0.08591224,0.02256755,0.04620584,0.99497478
1757984260411,-0.01181078,1.64363076,-0.01257622,0.08598570,0.02259186,0.04614997,0.99497048
1757984260422,-0.01174773,1.64363975,-0.01258039,0.08604615,0.02256617,0.04605787,0.99497010
1757984260433,-0.01165120,1.64369798,-0.01256144,0.08609791,0.02255093,0.04599780,0.99496875
1757984260444,-0.01155683,1.64375978,-0.01254404,0.08614997,0.02251893,0.04593104,0.99496805
1757984260456,-0.01146126,1.64381942,-0.01253033,0.08618384,0.02249889,0.04595062,0.99496467
1757984260467,-0.01140648,1.64383524,-0.01254463,0.08622115,0.02242300,0.04598441,0.99496159
1757984260478,-0.01135060,1.64384347,-0.01256144,0.08625542,0.02237809,0.04602949,0.99495754
1757984260489,-0.01129355,1.64383517,-0.01258051,0.08624912,0.02231033,0.04609277,0.99495668
1757984260500,-0.01123458,1.64381900,-0.01259542,0.08615355,0.02223425,0.04614028,0.99496446
1757984260511,-0.01117836,1.64380202,-0.01261210,0.08605716,0.02211426,0.04619057,0.99497314
1757984260522,-0.01110941,1.64378186,-0.01262522,0.08601517,0.02201756,0.04619442,0.99497874
1757984260534,-0.01101802,1.64375085,-0.01262414,0.08591200,0.02181229,0.04614992,0.99499424
1757984260545,-0.01092049,1.64371471,-0.01262546,0.08586707,0.02167332,0.04611381,0.99500283
1757984260556,-0.01082852,1.64368958,-0.01262856,0.08580225,0.02153875,0.04616319,0.99500905
1757984260567,-0.01076363,1.64367818,-0.01265466,0.08580461,0.02140568,0.04617461,0.99501119
1757984260578,-0.01070401,1.64367445,-0.01268780,0.08583600,0.02131130,0.04615161,0.99501158
1757984260589,-0.01064567,1.64367765,-0.01273048,0.08596634,0.02120879,0.04612520,0.99500374
1757984260601,-0.01058371,1.64368852,-0.01277280,0.08605793,0.02108561,0.04606956,0.99500102
1757984260612,-0.01052459,1.64369323,-0.01281118,0.08611820,0.02096699,0.04583571,0.99500911
1757984260623,-0.01046145,1.64370069,-0.01283228,0.08585901,0.02084360,0.04571391,0.99503970
1757984260634,-0.01038440,1.64371252,-0.01282132,0.08570921,0.02073385,0.04567879,0.99505652
1757984260645,-0.01030976,1.64372335,-0.01280105,0.08549514,0.02067436,0.04568587,0.99507585
1757984260656,-0.01024960,1.64372173,-0.01278782,0.08528974,0.02064907,0.04566318,0.99509505
1757984260668,-0.01020968,1.64369518,-0.01280212,0.08518445,0.02060028,0.04565115,0.99510563
1757984260679,-0.01016295,1.64366089,-0.01281381,0.08506715,0.02049096,0.04569304,0.99511600
1757984260690,-0.01011573,1.64363024,-0.01282179,0.08502985,0.02036081,0.04567010,0.99512291
1757984260701,-0.01006742,1.64360953,-0.01282728,0.08502305,0.02023296,0.04567579,0.99512584
1757984260712,-0.01002513,1.64359772,-0.01283038,0.08507195,0.02013189,0.04568357,0.99512335
1757984260723,-0.00997746,1.64359452,-0.01282740,0.08505631,0.02004793,0.04572234,0.99512460
1757984260735,-0.00991638,1.64360051,-0.01281631,0.08507333,0.01997395,0.04578956,0.99512154
1757984260746,-0.00985676,1.64360673,-0.01279390,0.08501589,0.01994232,0.04585829,0.99512392
1757984260757,-0.00980273,1.64359989,-0.01276982,0.08495830,0.01995081,0.04592763,0.99512547
1757984260768,-0.00978240,1.64358860,-0.01274896,0.08485753,0.01990970,0.04598332,0.99513232
1757984260779,-0.00975797,1.64358437,-0.01272285,0.08478128,0.01990321,0.04605820,0.99513549
1757984260791,-0.00972456,1.64359282,-0.01269341,0.08479853,0.01995830,0.04615207,0.99512857
1757984260802,-0.00969663,1.64361566,-0.01266015,0.08484820,0.01997450,0.04615210,0.99512401
1757984260813,-0.00966801,1.64364054,-0.01262093,0.08488836,0.01998879,0.04607855,0.99512370
1757984260824,-0.00961696,1.64366150,-0.01258516,0.08490671,0.02000613,0.04605119,0.99512305
1757984260835,-0.00953294,1.64368818,-0.01254785,0.08491380,0.02003925,0.04602626,0.99512294
1757984260846,-0.00945166,1.64371521,-0.01250744,0.08489459,0.02004291,0.04601282,0.99512512
1757984260858,-0.00937451,1.64373202,-0.01246583,0.08498054,0.02009435,0.04600071,0.99511731
1757984260869,-0.00932199,1.64375949,-0.01241481,0.08506193,0.02006312,0.04600531,0.99511077
1757984260880,-0.00926633,1.64378494,-0.01236773,0.08525587,0.02000618,0.04600522,0.99509533
1757984260891,-0.00920533,1.64382257,-0.01231539,0.08541527,0.01987887,0.04597987,0.99508538
1757984260902,-0.00914313,1.64386237,-0.01226830,0.08566048,0.01980166,0.04593964,0.99506770
1757984260913,-0.00907725,1.64390368,-0.01222420,0.08585962,0.01974188,0.04593376,0.99505200
1757984260924,-0.00902708,1.64394754,-0.01218092,0.08595545,0.01965943,0.04594226,0.99504496
1757984260936,-0.00898960,1.64399259,-0.01213741,0.08601701,0.01959314,0.04592728,0.99504164
1757984260947,-0.00895047,1.64402736,-0.01209378,0.08603439,0.01949187,0.04590247,0.99504327
1757984260958,-0.00890212,1.64404870,-0.01205182,0.08606627,0.01937620,0.04584370,0.99504548
1757984260969,-0.00883430,1.64406595,-0.01201034,0.08612783,0.01931138,0.04579732,0.99504355
1757984260980,-0.00876804,1.64408379,-0.01197410,0.08625490,0.01922559,0.04572802,0.99503739
1757984260991,-0.00869803,1.64410128,-0.01193964,0.08631308,0.01911660,0.04569699,0.99503588
1757984261003,-0.00862718,1.64411705,-0.01190603,0.08634238,0.01893222,0.04564184,0.99503939
1757984261014,-0.00855462,1.64412950,-0.01187754,0.08641046,0.01876813,0.04559283,0.99503883
1757984261025,-0.00846858,1.64414045,-0.01185656,0.08648097,0.01866615,0.04548059,0.99503976
1757984261036,-0.00837384,1.64414250,-0.01185155,0.08653102,0.01854210,0.04534410,0.99504396
1757984261047,-0.00828525,1.64413445,-0.01185238,0.08655733,0.01847354,0.04528455,0.99504566
1757984261058,-0.00821160,1.64412545,-0.01184201,0.08655882,0.01843463,0.04522302,0.99504905
1757984261070,-0.00816229,1.64411033,-0.01181865,0.08645056,0.01836965,0.04503936,0.99506799
1757984261081,-0.00811873,1.64409818,-0.01179802,0.08631544,0.01837218,0.04495494,0.99508349
1757984261092,-0.00808489,1.64408923,-0.01178682,0.08635303,0.01835792,0.04495579,0.99508046
1757984261103,-0.00805295,1.64409304,-0.01178205,0.08643180,0.01841116,0.04499237,0.99507098
1757984261114,-0.00802071,1.64410458,-0.01178360,0.08650291,0.01845808,0.04502936,0.99506226
1757984261125,-0.00802648,1.64410714,-0.01181376,0.08659140,0.01848394,0.04503627,0.99505377
1757984261137,-0.00805251,1.64410795,-0.01186240,0.08665251,0.01854551,0.04501800,0.99504813
1757984261148,-0.00807792,1.64409589,-0.01191628,0.08665862,0.01854503,0.04494506,0.99505091
1757984261159,-0.00806904,1.64407922,-0.01194477,0.08651148,0.01848972,0.04482680,0.99507007
1757984261170,-0.00803167,1.64406145,-0.01195705,0.08617800,0.01833737,0.04479037,0.99510347
1757984261181,-0.00799033,1.64403604,-0.01196063,0.08602945,0.01825690,0.04483698,0.99511570
1757984261192,-0.00794597,1.64400867,-0.01195502,0.08585794,0.01816252,0.04491322,0.99512881
1757984261204,-0.00790496,1.64398146,-0.01194775,0.08577740,0.01800631,0.04495807,0.99513656
1757984261215,-0.00785868,1.64395791,-0.01194167,0.08584109,0.01784609,0.04496670,0.99513357
1757984261226,-0.00784890,1.64393205,-0.01193500,0.08583208,0.01764888,0.04493386,0.99513935
1757984261237,-0.00787586,1.64388336,-0.01192868,0.08584185,0.01751737,0.04493561,0.99514075
