UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1759199191535,0.68242550,1.14265475,-0.20587859,0.08417149,0.32244349,0.15890305,0.92935202
1759199191570,0.68238181,1.14270139,-0.20592329,0.08394609,0.32242744,0.15883834,0.92938904
1759199191601,0.68246943,1.14263123,-0.20594788,0.08378373,0.32220961,0.15885073,0.92947711
1759199191623,0.68248791,1.14260280,-0.20589410,0.08379692,0.32203374,0.15874088,0.92955564
1759199191657,0.68246961,1.14255702,-0.20580769,0.08409654,0.32213293,0.15884099,0.92947711
1759199191668,0.68246484,1.14249954,-0.20569552,0.08431170,0.32224880,0.15889025,0.92940902
1759199191690,0.68243468,1.14251214,-0.20565702,0.08455426,0.32222071,0.15861797,0.92944324
1759199191713,0.68241650,1.14253178,-0.20564078,0.08456348,0.32223308,0.15865800,0.92943128
1759199191724,0.68239874,1.14254940,-0.20563614,0.08459112,0.32227947,0.15872443,0.92940134
1759199191735,0.68239152,1.14255649,-0.20563310,0.08462130,0.32233201,0.15877900,0.92937104
1759199191747,0.68238747,1.14250231,-0.20560695,0.08447655,0.32230861,0.15876380,0.92939493
1759199191757,0.68239331,1.14243540,-0.20558815,0.08433624,0.32234710,0.15877460,0.92939248
1759199191769,0.68239313,1.14238191,-0.20556618,0.08412562,0.32243015,0.15868438,0.92939816
1759199191780,0.68237519,1.14238125,-0.20557360,0.08409417,0.32251828,0.15862958,0.92937979
1759199191801,0.68235517,1.14239043,-0.20556785,0.08408498,0.32259358,0.15865316,0.92935046
1759199191813,0.68231690,1.14241999,-0.20556834,0.08425096,0.32269987,0.15879828,0.92927374
1759199191824,0.68229306,1.14243579,-0.20558962,0.08433721,0.32267673,0.15886899,0.92926186
1759199191834,0.68228847,1.14243826,-0.20559613,0.08434561,0.32262945,0.15881172,0.92928730
1759199191846,0.68231440,1.14246562,-0.20559162,0.08436304,0.32255963,0.15877560,0.92931613
1759199191868,0.68235022,1.14251059,-0.20558383,0.08431473,0.32248503,0.15877196,0.92934703
1759199191880,0.68237144,1.14256528,-0.20559289,0.08433662,0.32244343,0.15870246,0.92937135
1759199191890,0.68235695,1.14255887,-0.20561402,0.08440263,0.32246038,0.15873885,0.92935326
1759199191902,0.68234515,1.14255291,-0.20562389,0.08443478,0.32245245,0.15870499,0.92935887
1759199191914,0.68233234,1.14254773,-0.20562772,0.08442969,0.32244342,0.15861359,0.92937807
1759199191924,0.68232387,1.14254946,-0.20564044,0.08440689,0.32247494,0.15855522,0.92937917
1759199191936,0.68230742,1.14255702,-0.20564984,0.08437134,0.32249476,0.15848006,0.92938834
