UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1757977753577,-0.00157106,1.65286314,-0.00111032,-0.00105415,-0.00370248,0.04536328,0.99896314
1757977753594,-0.00157666,1.65285999,-0.00114036,-0.00113465,-0.00374058,0.04534661,0.99896367
1757977753604,-0.00158167,1.65285307,-0.00121236,-0.00122357,-0.00381561,0.04537913,0.99896180
1757977753615,-0.00157738,1.65285170,-0.00125146,-0.00123283,-0.00386786,0.04543938,0.99895885
1757977753626,-0.00156450,1.65285045,-0.00130296,-0.00126401,-0.00395773,0.04549344,0.99895600
1757977753637,-0.00154662,1.65284252,-0.00136685,-0.00127571,-0.00407881,0.04550940,0.99895477
1757977753647,-0.00152302,1.65283710,-0.00141883,-0.00131194,-0.00413612,0.04548344,0.99895567
1757977753659,-0.00150490,1.65281814,-0.00146508,-0.00131705,-0.00421778,0.04551156,0.99895404
1757977753670,-0.00148308,1.65280247,-0.00149584,-0.00138848,-0.00425988,0.04553667,0.99895262
1757977753681,-0.00146067,1.65278572,-0.00152278,-0.00140826,-0.00428856,0.04553510,0.99895254
1757977753692,-0.00144005,1.65278059,-0.00155067,-0.00142737,-0.00431305,0.04546022,0.99895582
1757977753705,-0.00141788,1.65277737,-0.00158143,-0.00140065,-0.00439908,0.04536012,0.99896003
1757977753714,-0.00138509,1.65277565,-0.00160384,-0.00141390,-0.00445694,0.04528782,0.99896304
1757977753725,-0.00135386,1.65280759,-0.00163794,-0.00144023,-0.00462233,0.04501682,0.99897450
1757977753737,-0.00131226,1.65287572,-0.00168848,-0.00154011,-0.00473101,0.04484997,0.99898134
1757977753748,-0.00127161,1.65293837,-0.00173426,-0.00158152,-0.00484886,0.04479466,0.99898320
1757977753759,-0.00124049,1.65296143,-0.00176764,-0.00158905,-0.00494079,0.04471346,0.99898637
1757977753770,-0.00121462,1.65294498,-0.00177813,-0.00149675,-0.00501583,0.04468969,0.99898720
1757977753781,-0.00119376,1.65295655,-0.00177884,-0.00142535,-0.00511373,0.04469190,0.99898671
1757977753792,-0.00117719,1.65298402,-0.00178266,-0.00128584,-0.00523475,0.04471430,0.99898527
1757977753804,-0.00115633,1.65303499,-0.00177670,-0.00109127,-0.00529520,0.04469315,0.99898613
1757977753815,-0.00114787,1.65309620,-0.00177598,-0.00085861,-0.00544530,0.04465157,0.99898741
1757977753826,-0.00116503,1.65313184,-0.00177884,-0.00062346,-0.00549372,0.04466405,0.99898676
1757977753837,-0.00119352,1.65316004,-0.00177312,-0.00043632,-0.00558830,0.04465075,0.99898693
1757977753848,-0.00122166,1.65316933,-0.00176096,-0.00016136,-0.00572173,0.04459749,0.99898864
1757977753859,-0.00120544,1.65322256,-0.00171781,0.00010717,-0.00578557,0.04449456,0.99899287
1757977753870,-0.00118744,1.65328258,-0.00167322,0.00044663,-0.00587948,0.04445498,0.99899399
1757977753881,-0.00117612,1.65335071,-0.00162268,0.00070606,-0.00599535,0.04445185,0.99899329
1757977753893,-0.00116146,1.65341783,-0.00156999,0.00098782,-0.00608706,0.04442442,0.99899372
1757977753904,-0.00114751,1.65347576,-0.00151110,0.00129577,-0.00617507,0.04442517,0.99899279
1757977753915,-0.00113940,1.65352887,-0.00144672,0.00155374,-0.00623873,0.04433024,0.99899624
1757977753926,-0.00110769,1.65359414,-0.00139332,0.00174171,-0.00633674,0.04434582,0.99899462
1757977753937,-0.00106144,1.65365571,-0.00134802,0.00196000,-0.00640205,0.04450936,0.99898653
1757977753948,-0.00102079,1.65371782,-0.00130081,0.00217192,-0.00646061,0.04454575,0.99898409
1757977753959,-0.00100911,1.65375829,-0.00123811,0.00234715,-0.00652921,0.04450652,0.99898500
1757977753970,-0.00099945,1.65380150,-0.00117373,0.00246846,-0.00655858,0.04460082,0.99898031
1757977753982,-0.00099206,1.65385646,-0.00111032,0.00262571,-0.00659607,0.04470159,0.99897516
1757977753993,-0.00098038,1.65389311,-0.00104952,0.00281959,-0.00667149,0.04470354,0.99897404
1757977754004,-0.00096452,1.65392643,-0.00098085,0.00290764,-0.00673948,0.04451831,0.99898160
1757977754015,-0.00095153,1.65396136,-0.00090313,0.00291194,-0.00690134,0.04446260,0.99898297
1757977754026,-0.00093436,1.65397787,-0.00081635,0.00300943,-0.00698201,0.04452225,0.99897946
1757977754037,-0.00092089,1.65400773,-0.00071859,0.00307352,-0.00714488,0.04455064,0.99897685
1757977754048,-0.00090647,1.65404582,-0.00061274,0.00320535,-0.00719402,0.04460964,0.99897345
1757977754060,-0.00088501,1.65411878,-0.00051188,0.00340643,-0.00725289,0.04467703,0.99896935
1757977754071,-0.00085688,1.65418643,-0.00041509,0.00370682,-0.00736579,0.04477149,0.99896322
1757977754082,-0.00082910,1.65425688,-0.00032091,0.00394675,-0.00751780,0.04472002,0.99896348
