UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1757984260117,0,left,-0.04906267,1.64030156,-0.01083654,0.08641808,0.02605006,0.04816509,0.99475295
1757984260117,1,right,0.01865050,1.64713602,-0.01379997,0.08641808,0.02605006,0.04816509,0.99475295
1757984260138,0,left,-0.04895127,1.64027240,-0.01090172,0.08635443,0.02590132,0.04808795,0.99476610
1757984260138,1,right,0.01876396,1.64709451,-0.01384637,0.08635443,0.02590132,0.04808795,0.99476610
1757984260144,0,left,-0.04869531,1.64023410,-0.01103103,0.08613602,0.02556581,0.04791605,0.99480200
1757984260144,1,right,0.01902453,1.64702843,-0.01393378,0.08613602,0.02556581,0.04791605,0.99480200
1757984260154,0,left,-0.04854893,1.64018745,-0.01109393,0.08595483,0.02541721,0.04784375,0.99482496
1757984260154,1,right,0.01917287,1.64696977,-0.01397865,0.08595483,0.02541721,0.04784375,0.99482496
1757984260164,0,left,-0.04840836,1.64015571,-0.01115301,0.08586151,0.02520155,0.04773921,0.99484353
1757984260164,1,right,0.01931629,1.64692113,-0.01401040,0.08586151,0.02520155,0.04773921,0.99484353
1757984260176,0,left,-0.04825694,1.64013531,-0.01118822,0.08581057,0.02509889,0.04772745,0.99485109
1757984260176,1,right,0.01946858,1.64689781,-0.01403218,0.08581057,0.02509889,0.04772745,0.99485109
1757984260187,0,left,-0.04811526,1.64013244,-0.01122213,0.08588032,0.02497691,0.04767178,0.99485081
1757984260187,1,right,0.01961181,1.64688621,-0.01404976,0.08588032,0.02497691,0.04767178,0.99485081
1757984260198,0,left,-0.04797460,1.64013722,-0.01124767,0.08594270,0.02489343,0.04763227,0.99484940
1757984260198,1,right,0.01975356,1.64688486,-0.01406404,0.08594270,0.02489343,0.04763227,0.99484940
1757984260209,0,left,-0.04784070,1.64014581,-0.01127892,0.08595874,0.02476359,0.04758998,0.99485328
1757984260209,1,right,0.01988889,1.64688627,-0.01407809,0.08595874,0.02476359,0.04758998,0.99485328
1757984260220,0,left,-0.04771183,1.64015641,-0.01129390,0.08593218,0.02471324,0.04752686,0.99485985
1757984260220,1,right,0.02001891,1.64688769,-0.01408718,0.08593218,0.02471324,0.04752686,0.99485985
1757984260232,0,left,-0.04755430,1.64016159,-0.01130122,0.08597625,0.02463001,0.04742295,0.99486306
1757984260232,1,right,0.02017834,1.64687798,-0.01408416,0.08597625,0.02463001,0.04742295,0.99486306
1757984260243,0,left,-0.04738050,1.64015928,-0.01130650,0.08601709,0.02452630,0.04730731,0.99486760
1757984260243,1,right,0.02035433,1.64685894,-0.01407649,0.08601709,0.02452630,0.04730731,0.99486760
1757984260254,0,left,-0.04719730,1.64016290,-0.01128967,0.08581896,0.02448636,0.04714047,0.99489361
1757984260254,1,right,0.02053993,1.64683898,-0.01405756,0.08581896,0.02448636,0.04714047,0.99489361
1757984260265,0,left,-0.04705496,1.64015730,-0.01129727,0.08569275,0.02435178,0.04695603,0.99491652
1757984260265,1,right,0.02068554,1.64680654,-0.01404996,0.08569275,0.02435178,0.04695603,0.99491652
1757984260276,0,left,-0.04691737,1.64014219,-0.01131087,0.08566841,0.02421921,0.04688345,0.99492527
1757984260276,1,right,0.02082493,1.64678001,-0.01404662,0.08566841,0.02421921,0.04688345,0.99492527
1757984260288,0,left,-0.04678224,1.64015155,-0.01132028,0.08557208,0.02406034,0.04675022,0.99494368
1757984260288,1,right,0.02096282,1.64676926,-0.01403673,0.08557208,0.02406034,0.04675022,0.99494368
1757984260299,0,left,-0.04665003,1.64016137,-0.01133589,0.08555528,0.02390431,0.04662299,0.99495486
1757984260299,1,right,0.02109766,1.64676003,-0.01403281,0.08555528,0.02390431,0.04662299,0.99495486
1757984260310,0,left,-0.04651404,1.64016585,-0.01135547,0.08558318,0.02370274,0.04654125,0.99496111
