UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1755650277483,0,left,-0.02990153,1.66163903,-0.00050429,0.05575419,-0.01104215,0.03843778,0.99764326
1755650277483,1,right,0.03804304,1.66678280,0.00128964,0.05575419,-0.01104215,0.03843778,0.99764326
1755650277496,0,left,-0.02982728,1.66163009,-0.00051527,0.05566688,-0.01122907,0.03835596,0.99764920
1755650277496,1,right,0.03811757,1.66676146,0.00130301,0.05566688,-0.01122907,0.03835596,0.99764920
1755650277499,0,left,-0.02972981,1.66160793,-0.00053928,0.05555376,-0.01149756,0.03831485,0.99765403
1755650277499,1,right,0.03821465,1.66673188,0.00131462,0.05555376,-0.01149756,0.03831485,0.99765403
1755650277510,0,left,-0.02962528,1.66157680,-0.00057088,0.05534472,-0.01182574,0.03832721,0.99766134
1755650277510,1,right,0.03831802,1.66670032,0.00132667,0.05534472,-0.01182574,0.03832721,0.99766134
1755650277521,0,left,-0.02951903,1.66152584,-0.00059915,0.05511172,-0.01211438,0.03831188,0.99767136
1755650277521,1,right,0.03842348,1.66664553,0.00133634,0.05511172,-0.01211438,0.03831188,0.99767136
1755650277532,0,left,-0.02942250,1.66147462,-0.00062086,0.05485114,-0.01240233,0.03816549,0.99768779
1755650277532,1,right,0.03852055,1.66657277,0.00135137,0.05485114,-0.01240233,0.03816549,0.99768779
1755650277544,0,left,-0.02934152,1.66138040,-0.00064174,0.05458934,-0.01272276,0.03823015,0.99769564
1755650277544,1,right,0.03859979,1.66648544,0.00137320,0.05458934,-0.01272276,0.03823015,0.99769564
1755650277554,0,left,-0.02927509,1.66128666,-0.00065906,0.05430482,-0.01305667,0.03832736,0.99770312
1755650277554,1,right,0.03866402,1.66640299,0.00140054,0.05430482,-0.01305667,0.03832736,0.99770312
1755650277566,0,left,-0.02920589,1.66120760,-0.00067717,0.05412321,-0.01335290,0.03841935,0.99770553
1755650277566,1,right,0.03873119,1.66633459,0.00142246,0.05412321,-0.01335290,0.03841935,0.99770553
1755650277577,0,left,-0.02911544,1.66117453,-0.00071409,0.05401831,-0.01367191,0.03855173,0.99770179
1755650277577,1,right,0.03881908,1.66631735,0.00142935,0.05401831,-0.01367191,0.03855173,0.99770179
1755650277588,0,left,-0.02901803,1.66115979,-0.00075993,0.05399137,-0.01397726,0.03864902,0.99769525
1755650277588,1,right,0.03891431,1.66631361,0.00142560,0.05399137,-0.01397726,0.03864902,0.99769525
1755650277599,0,left,-0.02891784,1.66116263,-0.00080266,0.05391333,-0.01427716,0.03855134,0.99769901
1755650277599,1,right,0.03901439,1.66630112,0.00142254,0.05391333,-0.01427716,0.03855134,0.99769901
1755650277610,0,left,-0.02883155,1.66116691,-0.00084676,0.05364620,-0.01464683,0.03831610,0.99771711
1755650277610,1,right,0.03910167,1.66627132,0.00142564,0.05364620,-0.01464683,0.03831610,0.99771711
1755650277621,0,left,-0.02874562,1.66114590,-0.00088491,0.05341571,-0.01496977,0.03821089,0.99772872
1755650277621,1,right,0.03918740,1.66623416,0.00142946,0.05341571,-0.01496977,0.03821089,0.99772872
1755650277632,0,left,-0.02866896,1.66111189,-0.00091732,0.05326619,-0.01519713,0.03819123,0.99773403
1755650277632,1,right,0.03926333,1.66619617,0.00142706,0.05326619,-0.01519713,0.03819123,0.99773403
1755650277643,0,left,-0.02860900,1.66106979,-0.00095509,0.05304928,-0.01537150,0.03819014,0.99774295
1755650277643,1,right,0.03932258,1.66615315,0.00141190,0.05304928,-0.01537150,0.03819014,0.99774295
1755650277655,0,left,-0.02854758,1.66102137,-0.00098427,0.05290884,-0.01547486,0.03821983,0.99774768
1755650277655,1,right,0.03938323,1.66610835,0.00139626,0.05290884,-0.01547486,0.03821983,0.99774768
1755650277666,0,left,-0.02848956,1.66097695,-0.00101198,0.05274110,-0.01564697,0.03821413,0.99775409
1755650277666,1,right,0.03944060,1.66606229,0.00139106,0.05274110,-0.01564697,0.03821413,0.99775409
1755650277677,0,left,-0.02841867,1.66093791,-0.00102013,0.05259901,-0.01586843,0.03818301,0.99775929
1755650277677,1,right,0.03951086,1.66601777,0.00141209,0.05259901,-0.01586843,0.03818301,0.99775929
1755650277688,0,left,-0.02834316,1.66091007,-0.00102835,0.05246123,-0.01612818,0.03810841,0.99776523
