UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1761620456776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99658239,0.07422235,0.02927801,0.02138627
1761620456784,0.64074993,0.28801151,-2.86102295,-0.04230155,0.08945952,0.00946578,0.99658359,0.07405314,0.02963585,0.02142413
1761620456795,-0.01297681,-0.26201753,1.09191938,-0.02849398,0.05590186,-0.00229281,0.99658638,0.07389215,0.02995169,0.02141118
1761620456807,0.17924805,-0.10905423,0.16431071,0.00126143,0.04960350,-0.01553067,0.99657927,0.07389928,0.03023195,0.02132343
1761620456818,0.08541188,0.05272224,-0.04494300,-0.00284041,0.03528920,-0.00645137,0.99657521,0.07388337,0.03042957,0.02128730
1761620456829,0.01140395,-0.01045362,0.00760263,-0.01663361,0.02178755,-0.00203999,0.99657862,0.07379022,0.03055158,0.02127588
1761620456840,0.18411602,-0.02882439,0.02954125,-0.01238180,0.03000832,0.00755100,0.99657767,0.07372027,0.03072113,0.02131854
1761620456851,-0.04130988,-0.00845625,-0.06021555,0.00049297,0.01279877,0.00628192,0.99657450,0.07372303,0.03079280,0.02135372
1761620456863,-0.09123160,0.07341293,-0.34211850,0.00697110,0.02142552,-0.00569619,0.99656858,0.07376207,0.03091279,0.02132182
1761620456874,-0.20098721,0.03399453,-0.34809331,0.00080929,0.01337716,0.00402754,0.99656541,0.07376664,0.03098837,0.02134458
1761620456885,0.09555422,0.01512353,0.05719554,0.00562606,0.00745858,0.00672663,0.99656101,0.07379786,0.03102976,0.02138191
1761620456896,0.16129911,-0.05267210,0.49978752,0.00578457,0.00299608,0.00229330,0.99655781,0.07383026,0.03104654,0.02139475
1761620456908,0.24328426,-0.06592909,0.26609216,-0.01010106,0.00482683,-0.00005561,0.99656116,0.07377369,0.03107357,0.02139444
1761620456919,-0.06541754,-0.11360389,0.02120568,-0.02024724,0.00229446,0.00246624,0.99656892,0.07365929,0.03108653,0.02140838
1761620456930,0.03734334,-0.11418894,0.05228068,-0.03204524,0.00611350,0.00950185,0.99658006,0.07347824,0.03112108,0.02146206
1761620456941,-0.05377627,0.04238052,-0.01778592,-0.04669825,0.00516362,-0.00385555,0.99659853,0.07322140,0.03114948,0.02144086
1761620456952,-0.06318846,0.01199242,-0.00175914,-0.01421105,0.01389763,0.01123436,0.99660056,0.07314253,0.03122661,0.02150321
1761620456963,-0.07671125,0.03275853,0.02109559,-0.02018272,0.01706142,0.00763722,0.99660493,0.07302950,0.03132215,0.02154597
1761620456975,-0.28129743,0.09218193,-0.02280790,-0.03161572,0.02993006,0.00630273,0.99661184,0.07285245,0.03148976,0.02158127
1761620456986,-0.04561580,0.01401736,-0.01520527,-0.02149638,0.04071737,0.01081994,0.99661209,0.07273207,0.03171778,0.02164186
1761620456997,0.01759287,-0.03252922,0.05840833,-0.03097069,0.05153123,0.00907840,0.99661436,0.07256174,0.03200120,0.02169179
1761620457008,-0.01266584,-0.15018199,0.09077184,-0.03950800,0.06639216,0.01431793,0.99661667,0.07234247,0.03236967,0.02177126
1761620457019,-0.08075229,-0.03083700,0.01993123,-0.04675077,0.06832135,0.01854997,0.99662086,0.07208066,0.03275227,0.02187514
