UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1761617806316,0,left,-0.11054161,1.65022809,0.05878609,0.06207783,0.28999407,0.04885115,0.95376273
1761617806316,1,right,-0.05418727,1.65903108,0.02150614,0.06207783,0.28999407,0.04885115,0.95376273
1761617806324,0,left,-0.11050330,1.65019887,0.05870361,0.06193229,0.28995718,0.04888051,0.95378190
1761617806324,1,right,-0.05414643,1.65899974,0.02142697,0.06193229,0.28995718,0.04888051,0.95378190
1761617806335,0,left,-0.11046103,1.65014864,0.05862630,0.06171661,0.28993644,0.04903084,0.95379447
1761617806335,1,right,-0.05410454,1.65896045,0.02135169,0.06171661,0.28993644,0.04903084,0.95379447
1761617806346,0,left,-0.11042017,1.65011007,0.05854968,0.06156660,0.28986775,0.04911189,0.95382088
1761617806346,1,right,-0.05405933,1.65892607,0.02128263,0.06156660,0.28986775,0.04911189,0.95382088
1761617806357,0,left,-0.11037102,1.65009515,0.05847853,0.06157670,0.28984947,0.04909979,0.95382640
1761617806357,1,right,-0.05400857,1.65890987,0.02121360,0.06157670,0.28984947,0.04909979,0.95382640
1761617806369,0,left,-0.11030565,1.65009987,0.05841725,0.06167830,0.28977502,0.04908282,0.95384333
1761617806369,1,right,-0.05393709,1.65891588,0.02116187,0.06167830,0.28977502,0.04908282,0.95384333
1761617806380,0,left,-0.11022899,1.65012123,0.05836021,0.06185796,0.28976165,0.04905761,0.95383706
1761617806380,1,right,-0.05385902,1.65894090,0.02110780,0.06185796,0.28976165,0.04905761,0.95383706
1761617806391,0,left,-0.11017635,1.65014458,0.05830109,0.06203724,0.28973443,0.04897749,0.95383780
1761617806391,1,right,-0.05380318,1.65896070,0.02105272,0.06203724,0.28973443,0.04897749,0.95383780
1761617806402,0,left,-0.11014093,1.65015930,0.05824616,0.06209789,0.28971889,0.04894814,0.95384008
1761617806402,1,right,-0.05376612,1.65897387,0.02099988,0.06209789,0.28971889,0.04894814,0.95384008
1761617806414,0,left,-0.11009782,1.65015953,0.05820462,0.06206632,0.28973353,0.04892489,0.95383888
