UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1757984440418,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27471185,-0.03309145,-0.95835705,0.07064084
1757984440443,1.33950380,0.01674039,-1.78260962,0.01021208,0.05629485,-0.01036556,0.27726265,-0.03296073,-0.95763647,0.07050816
1757984440490,-0.59176733,-0.12450439,0.79343726,-0.02512914,0.01339286,-0.04213313,0.27853387,-0.03355503,-0.95731973,0.06951171
1757984440517,0.56846306,0.12921891,-0.70212529,-0.01694914,0.04324473,0.01161578,0.28043773,-0.03378046,-0.95674458,0.06966620
1757984440666,-0.11718261,0.01427855,0.14531917,-0.00240818,0.01172982,-0.00052640,0.28338035,-0.03395927,-0.95587364,0.06962712
1757984440710,0.93576163,0.04072488,-1.82370484,0.04561017,0.15393837,0.03664715,0.29458412,-0.03294672,-0.95245620,0.07044068
1757984440734,-1.13026226,0.18237787,0.80575489,-0.04188851,0.08955556,0.12813332,0.29760037,-0.03344729,-0.95138602,0.07197188
1757984440778,-0.31227198,-0.00969941,1.03266028,0.03318557,0.01622344,0.03540217,0.29862649,-0.03272052,-0.95103072,0.07274718
1757984440810,-0.09316780,-0.06867950,-0.01856129,0.00596005,0.01200228,0.00781328,0.29921922,-0.03262487,-0.95083809,0.07287259
1757984440858,0.00498929,-0.03565122,0.22180904,0.00131142,0.00614944,0.01411920,0.29961187,-0.03259313,-0.95068927,0.07321427
1757984440894,0.03124187,-0.03398510,-0.26045729,0.01791029,0.00448284,0.04954792,0.29968255,-0.03227522,-0.95060970,0.07409375
1757984440931,0.02014578,0.06123755,0.11601081,0.00018937,0.00385666,0.02371448,0.29980137,-0.03227169,-0.95053777,0.07453602
1757984440943,3.43898678,0.55405933,-2.66413190,-0.03975581,0.04066986,0.06806031,0.30046278,-0.03251619,-0.95028765,0.07495459
1757984440973,-0.71671652,-0.20439898,1.03681130,0.03729109,0.01534790,0.10489193,0.30085138,-0.03196055,-0.95005897,0.07651748
1757984440998,-0.29265347,-0.30409466,0.19570748,-0.02772285,-0.00543238,0.01008016,0.30056317,-0.03231263,-0.95012796,0.07664550
1757984441019,-0.32010207,-0.05552601,0.14995135,-0.06762756,-0.00930397,-0.04011894,0.30028950,-0.03300919,-0.95022379,0.07623227
1757984441046,-0.14130307,0.03725344,0.16549386,-0.04391738,-0.00968240,-0.03260126,0.29991580,-0.03361086,-0.95035644,0.07578564
1757984441082,0.19507449,-0.03684363,-0.08113903,-0.06067846,-0.01536446,-0.01821990,0.29900904,-0.03468791,-0.95062916,0.07546223
