UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1755649480800,1.06698799,-0.05886590,-2.35940433,0.05778969,0.98589639,0.04311425,0.15102922
1755649480834,1.06708384,-0.05903268,-2.35967541,0.05629451,0.98572913,0.04481204,0.15218700
1755649480855,1.06711197,-0.05921745,-2.35959816,0.05688976,0.98580687,0.04419512,0.15164158
1755649480877,1.06724977,-0.05928898,-2.35935020,0.05724875,0.98585296,0.04408241,0.15123909
1755649480910,1.06736183,-0.05929846,-2.35929370,0.05785798,0.98571923,0.04426519,0.15182437
1755649480922,1.06743479,-0.05939615,-2.35919571,0.05858464,0.98571677,0.04420853,0.15157799
1755649480955,1.06755257,-0.05949485,-2.35910320,0.05846758,0.98572898,0.04472850,0.15139118
1755649480966,1.06761980,-0.05953741,-2.35905600,0.05877254,0.98571175,0.04482708,0.15135609
1755649480988,1.06765556,-0.05952966,-2.35896444,0.05911920,0.98560318,0.04526146,0.15179817
1755649480999,1.06764698,-0.05955851,-2.35887098,0.05910696,0.98555629,0.04523677,0.15211441
1755649481011,1.06763935,-0.05960608,-2.35876608,0.05887989,0.98552900,0.04557323,0.15227880
1755649481034,1.06765556,-0.05967879,-2.35866165,0.05856426,0.98551016,0.04596284,0.15240527
1755649481066,1.06772995,-0.05983156,-2.35854149,0.05855325,0.98548198,0.04660375,0.15239712
1755649481089,1.06750679,-0.06006902,-2.35789347,0.05824904,0.98531003,0.04801271,0.15318609
1755649481112,1.06751013,-0.06035000,-2.35763288,0.05711046,0.98527255,0.05025266,0.15313739
1755649481133,1.06751633,-0.06077504,-2.35741186,0.05505294,0.98526579,0.05250753,0.15317785
1755649481144,1.06749964,-0.06108260,-2.35724926,0.05365861,0.98519214,0.05454905,0.15343271
1755649481156,1.06752014,-0.06161541,-2.35709596,0.05196144,0.98515856,0.05659352,0.15349203
1755649481178,1.06746960,-0.06195909,-2.35694385,0.05126870,0.98514850,0.05790034,0.15330201
1755649481188,1.06750631,-0.06215155,-2.35666990,0.05067665,0.98524621,0.05830049,0.15271817
1755649481200,1.06753731,-0.06230915,-2.35642529,0.05121117,0.98535383,0.05823585,0.15186778
1755649481211,1.06771231,-0.06233406,-2.35623121,0.05214602,0.98541793,0.05807804,0.15119274
1755649481222,1.06781101,-0.06237888,-2.35604811,0.05297930,0.98546568,0.05773286,0.15072328
1755649481234,1.06788254,-0.06246275,-2.35572720,0.05349987,0.98552816,0.05712507,0.15036201
1755649481244,1.06801891,-0.06247711,-2.35544777,0.05372705,0.98568339,0.05662194,0.14945107
