UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1757980875102,0.00084198,1.68308151,-0.00925636,0.05751936,-0.01476564,0.04993381,0.99698551
1757980875115,0.00082350,1.68308640,-0.00933957,0.05753309,-0.01481672,0.04993561,0.99698387
1757980875120,0.00079727,1.68308938,-0.00945139,0.05748115,-0.01491077,0.04988794,0.99698785
1757980875131,0.00075734,1.68310159,-0.00956535,0.05754358,-0.01495978,0.04989084,0.99698337
1757980875140,0.00071561,1.68311018,-0.00966001,0.05757243,-0.01500575,0.04989820,0.99698065
1757980875150,0.00065863,1.68309456,-0.00976110,0.05755155,-0.01507785,0.04989745,0.99698080
1757980875161,0.00060165,1.68301928,-0.00985456,0.05749744,-0.01510928,0.04988958,0.99698384
1757980875173,0.00054002,1.68294233,-0.00993395,0.05733051,-0.01513565,0.04991740,0.99699166
1757980875184,0.00047708,1.68288112,-0.01000047,0.05715910,-0.01513476,0.04997453,0.99699866
1757980875195,0.00039577,1.68286031,-0.01007390,0.05703645,-0.01518926,0.04999476,0.99700384
1757980875206,0.00032389,1.68284887,-0.01013803,0.05692100,-0.01512586,0.05004951,0.99700865
1757980875217,0.00023890,1.68284178,-0.01020384,0.05688490,-0.01516784,0.05007060,0.99700902
1757980875228,0.00015068,1.68283862,-0.01026678,0.05684973,-0.01518028,0.05008634,0.99701004
1757980875239,0.00006413,1.68283802,-0.01032352,0.05681292,-0.01518741,0.05009498,0.99701160
1757980875250,-0.00003552,1.68283916,-0.01038289,0.05676960,-0.01521145,0.05007941,0.99701448
1757980875262,-0.00015235,1.68284529,-0.01045942,0.05673147,-0.01526107,0.05008853,0.99701544
1757980875273,-0.00026882,1.68285668,-0.01052904,0.05674113,-0.01532283,0.05011618,0.99701255
1757980875284,-0.00037289,1.68286341,-0.01057601,0.05677080,-0.01540103,0.05018597,0.99700615
1757980875295,-0.00046921,1.68287289,-0.01058936,0.05671402,-0.01551148,0.05019103,0.99700741
1757980875306,-0.00055790,1.68286955,-0.01059556,0.05670980,-0.01560292,0.05030296,0.99700058
1757980875317,-0.00065148,1.68287408,-0.01059270,0.05660295,-0.01571187,0.05051393,0.99699428
1757980875328,-0.00075531,1.68288928,-0.01059246,0.05669289,-0.01576909,0.05052915,0.99698749
1757980875339,-0.00086057,1.68291700,-0.01059771,0.05693335,-0.01582748,0.05066372,0.99696603
1757980875351,-0.00095844,1.68295467,-0.01060677,0.05721734,-0.01586548,0.05079089,0.99694270
1757980875362,-0.00104511,1.68298554,-0.01060176,0.05745718,-0.01589841,0.05062028,0.99693706
1757980875373,-0.00113606,1.68301541,-0.01058173,0.05741302,-0.01587186,0.05053067,0.99694457
1757980875384,-0.00124538,1.68304968,-0.01055908,0.05747753,-0.01587012,0.05066856,0.99693388
1757980875395,-0.00138450,1.68308443,-0.01053977,0.05755429,-0.01579508,0.05076931,0.99692552
1757980875406,-0.00152278,1.68311828,-0.01051140,0.05754081,-0.01561052,0.05091604,0.99692172
1757980875417,-0.00166953,1.68313885,-0.01047301,0.05753553,-0.01551935,0.05112317,0.99691285
1757980875428,-0.00181115,1.68314064,-0.01042008,0.05748777,-0.01543921,0.05126000,0.99690982
1757980875439,-0.00195551,1.68312877,-0.01036763,0.05742358,-0.01539645,0.05128051,0.99691313
1757980875451,-0.00212359,1.68313473,-0.01032352,0.05732407,-0.01535907,0.05132729,0.99691703
1757980875462,-0.00230551,1.68316507,-0.01029325,0.05737184,-0.01523522,0.05149321,0.99690762
1757980875473,-0.00249195,1.68321860,-0.01025796,0.05749729,-0.01511672,0.05161768,0.99689576
1757980875484,-0.00266099,1.68327314,-0.01019669,0.05774186,-0.01503615,0.05171537,0.99687778
1757980875495,-0.00280440,1.68332225,-0.01010251,0.05805671,-0.01493587,0.05181700,0.99685573
1757980875506,-0.00293660,1.68337911,-0.01000118,0.05827653,-0.01480697,0.05194473,0.99683817
1757980875517,-0.00307274,1.68344146,-0.00989246,0.05853334,-0.01480690,0.05202298,0.99681905
1757980875528,-0.00319374,1.68350577,-0.00977588,0.05879595,-0.01473357,0.05211127,0.99680007
1757980875540,-0.00331497,1.68357134,-0.00965858,0.05899687,-0.01475103,0.05214231,0.99678631
1757980875551,-0.00341320,1.68361717,-0.00953913,0.05913108,-0.01481898,0.05210183,0.99677947
1757980875562,-0.00348246,1.68363422,-0.00942230,0.05932306,-0.01490633,0.05210021,0.99676685
1757980875573,-0.00353670,1.68365711,-0.00929713,0.05945749,-0.01502942,0.05212868,0.99675550
1757980875584,-0.00360608,1.68370008,-0.00916672,0.05969586,-0.01520081,0.05215588,0.99673723
1757980875595,-0.00369155,1.68377095,-0.00903535,0.05997403,-0.01542044,0.05223671,0.99671292
1757980875606,-0.00377762,1.68385363,-0.00891185,0.06035157,-0.01566273,0.05227133,0.99668454
1757980875618,-0.00385380,1.68392581,-0.00878358,0.06068986,-0.01586767,0.05236145,0.99665603
1757980875629,-0.00393081,1.68398041,-0.00866342,0.06094909,-0.01612506,0.05238923,0.99663462
1757980875640,-0.00400329,1.68402809,-0.00853586,0.06108566,-0.01636312,0.05243804,0.99661981
1757980875651,-0.00406861,1.68404573,-0.00842023,0.06128620,-0.01657295,0.05247640,0.99660201
1757980875662,-0.00413585,1.68405056,-0.00832319,0.06141696,-0.01691351,0.05243892,0.99659021
