UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1757984440418,0,left,-1.45564020,1.92744217,-2.86623120,-0.03309145,-0.95835705,0.07064084,0.27471185
1757984440418,1,right,-1.51341593,1.93441710,-2.83062816,-0.03309145,-0.95835705,0.07064084,0.27471185
1757984440443,0,left,-1.45485783,1.92745353,-2.86755347,-0.03296073,-0.95763647,0.07050816,0.27726265
1757984440443,1,right,-1.51244259,1.93442769,-2.83164239,-0.03296073,-0.95763647,0.07050816,0.27726265
1757984440490,0,left,-1.45461071,1.92716996,-2.86801338,-0.03355503,-0.95731973,0.06951171,0.27853387
1757984440490,1,right,-1.51209366,1.93419469,-2.83194923,-0.03355503,-0.95731973,0.06951171,0.27853387
1757984440517,0,left,-1.45411456,1.92709076,-2.86883760,-0.03378046,-0.95674458,0.06966620,0.28043773
1757984440517,1,right,-1.51145017,1.93416625,-2.83254981,-0.03378046,-0.95674458,0.06966620,0.28043773
1757984440666,0,left,-1.45363152,1.92708230,-2.86978459,-0.03395927,-0.95587364,0.06962712,0.28338035
1757984440666,1,right,-1.51073921,1.93420355,-2.83314777,-0.03395927,-0.95587364,0.06962712,0.28338035
1757984440710,0,left,-1.45204544,1.92717103,-2.87427569,-0.03294672,-0.95245620,0.07044068,0.29458412
1757984440710,1,right,-1.50827885,1.93428401,-2.83630896,-0.03294672,-0.95245620,0.07044068,0.29458412
1757984440734,0,left,-1.45172608,1.92724508,-2.87604332,-0.03344729,-0.95138602,0.07197188,0.29760037
1757984440734,1,right,-1.50771129,1.93450939,-2.83773994,-0.03344729,-0.95138602,0.07197188,0.29760037
1757984440778,0,left,-1.45156610,1.92752104,-2.87706089,-0.03277296,-0.95101233,0.07275949,0.29867632
1757984440778,1,right,-1.50746977,1.93473880,-2.83862972,-0.03277296,-0.95101233,0.07275949,0.29867632
1757984440810,0,left,-1.45151412,1.92764577,-2.87780428,-0.03262487,-0.95083809,0.07287259,0.29921922
1757984440810,1,right,-1.50737488,1.93485355,-2.83930921,-0.03262487,-0.95083809,0.07287259,0.29921922
1757984440858,0,left,-1.45142698,1.92773163,-2.87838507,-0.03259313,-0.95068927,0.07321427,0.29961187
1757984440858,1,right,-1.50725603,1.93495250,-2.83984613,-0.03259313,-0.95068927,0.07321427,0.29961187
1757984440894,0,left,-1.45131362,1.92775903,-2.87912583,-0.03227522,-0.95060970,0.07409375,0.29968255
1757984440894,1,right,-1.50713956,1.93497499,-2.84058166,-0.03227522,-0.95060970,0.07409375,0.29968255
1757984440931,0,left,-1.45116961,1.92786118,-2.87974525,-0.03227169,-0.95053777,0.07453602,0.29980137
1757984440931,1,right,-1.50698602,1.93509565,-2.84119058,-0.03227169,-0.95053777,0.07453602,0.29980137
1757984440943,0,left,-1.45062852,1.92795450,-2.88038635,-0.03251619,-0.95028765,0.07495459,0.30046278
1757984440943,1,right,-1.50638843,1.93524346,-2.84176063,-0.03251619,-0.95028765,0.07495459,0.30046278
1757984440973,0,left,-1.44989908,1.92806753,-2.88095283,-0.03196055,-0.95005897,0.07651748,0.30085138
1757984440973,1,right,-1.50563204,1.93535158,-2.84228706,-0.03196055,-0.95005897,0.07651748,0.30085138
1757984440998,0,left,-1.44944441,1.92794150,-2.88127303,-0.03231263,-0.95012796,0.07664550,0.30056317
1757984440998,1,right,-1.50519788,1.93527373,-2.84264588,-0.03231263,-0.95012796,0.07664550,0.30056317
1757984441019,0,left,-1.44921172,1.92779979,-2.88146615,-0.03300919,-0.95022379,0.07623227,0.30028950
1757984441019,1,right,-1.50498140,1.93520297,-2.84287620,-0.03300919,-0.95022379,0.07623227,0.30028950
1757984441046,0,left,-1.44900644,1.92765823,-2.88159990,-0.03361086,-0.95035644,0.07578564,0.29991580
1757984441046,1,right,-1.50480139,1.93511786,-2.84305715,-0.03361086,-0.95035644,0.07578564,0.29991580
1757984441082,0,left,-1.44847906,1.92740576,-2.88184810,-0.03468791,-0.95062916,0.07546223,0.29900904
1757984441082,1,right,-1.50433791,1.93498377,-2.84342122,-0.03468791,-0.95062916,0.07546223,0.29900904
1757984441114,0,left,-1.44791639,1.92709159,-2.88218689,-0.03623609,-0.95091000,0.07525032,0.29798406
1757984441114,1,right,-1.50384390,1.93485263,-2.84389687,-0.03623609,-0.95091000,0.07525032,0.29798406
1757984441162,0,left,-1.44723546,1.92678155,-2.88254070,-0.03812185,-0.95129505,0.07516645,0.29653744
1757984441162,1,right,-1.50326121,1.93477102,-2.84444141,-0.03812185,-0.95129505,0.07516645,0.29653744
1757984441188,0,left,-1.44671929,1.92678931,-2.88255835,-0.03811651,-0.95182473,0.07619406,0.29456966
1757984441188,1,right,-1.50290382,1.93480195,-2.84469843,-0.03811651,-0.95182473,0.07619406,0.29456966
1757984441225,0,left,-1.44648504,1.92660419,-2.88255286,-0.03917105,-0.95224232,0.07585483,0.29316589
1757984441225,1,right,-1.50277090,1.93472786,-2.84486794,-0.03917105,-0.95224232,0.07585483,0.29316589
1757984441259,0,left,-1.44639743,1.92628972,-2.88250732,-0.03976454,-0.95280763,0.07504885,0.29145165
1757984441259,1,right,-1.50281370,1.93444376,-2.84502411,-0.03976454,-0.95280763,0.07504885,0.29145165
1757984441303,0,left,-1.44643188,1.92602398,-2.88250446,-0.04049661,-0.95326035,0.07412834,0.29010293
1757984441303,1,right,-1.50294709,1.93422545,-2.84518147,-0.04049661,-0.95326035,0.07412834,0.29010293
1757984441342,0,left,-1.44653284,1.92583750,-2.88255596,-0.04136053,-0.95369881,0.07367806,0.28865105
1757984441342,1,right,-1.50315321,1.93412140,-2.84541035,-0.04136053,-0.95369881,0.07367806,0.28865105
1757984441378,0,left,-1.44680965,1.92586640,-2.88256860,-0.04109710,-0.95390133,0.07402266,0.28793042
1757984441378,1,right,-1.50348961,1.93412344,-2.84550834,-0.04109710,-0.95390133,0.07402266,0.28793042
1757984441419,0,left,-1.44711971,1.92579928,-2.88269353,-0.04117317,-0.95406584,0.07358694,0.28748585
1757984441419,1,right,-1.50383377,1.93404558,-2.84568286,-0.04117317,-0.95406584,0.07358694,0.28748585
1757984441436,0,left,-1.44750357,1.92575513,-2.88274813,-0.04106676,-0.95422375,0.07372357,0.28694143
1757984441436,1,right,-1.50426149,1.93398834,-2.84580183,-0.04106676,-0.95422375,0.07372357,0.28694143
1757984441494,0,left,-1.44824422,1.92573974,-2.88264203,-0.04038541,-0.95454866,0.07377493,0.28594252
1757984441494,1,right,-1.50508773,1.93387799,-2.84580684,-0.04038541,-0.95454866,0.07377493,0.28594252
1757984441522,0,left,-1.44926059,1.92586400,-2.88256407,-0.03959066,-0.95511826,0.07358110,0.28419625
1757984441522,1,right,-1.50624859,1.93387672,-2.84592486,-0.03959066,-0.95511826,0.07358110,0.28419625
1757984441546,0,left,-1.45022786,1.92603950,-2.88251424,-0.03892016,-0.95553751,0.07357733,0.28287748
1757984441546,1,right,-1.50732505,1.93395368,-2.84602427,-0.03892016,-0.95553751,0.07357733,0.28287748
1757984441590,0,left,-1.45081055,1.92624231,-2.88245034,-0.03837220,-0.95585723,0.07374941,0.28182540
1757984441590,1,right,-1.50799453,1.93408278,-2.84608054,-0.03837220,-0.95585723,0.07374941,0.28182540
1757984441602,0,left,-1.45129001,1.92627358,-2.88241053,-0.03802910,-0.95602504,0.07414964,0.28119698
1757984441602,1,right,-1.50852597,1.93407920,-2.84611464,-0.03802910,-0.95602504,0.07414964,0.28119698
1757984441650,0,left,-1.45172524,1.92631144,-2.88240433,-0.03773582,-0.95623349,0.07411329,0.28053652
1757984441650,1,right,-1.50901485,1.93407181,-2.84618378,-0.03773582,-0.95623349,0.07411329,0.28053652
1757984441686,0,left,-1.45241964,1.92642632,-2.88253808,-0.03742516,-0.95645413,0.07455212,0.27970850
1757984441686,1,right,-1.50977576,1.93415566,-2.84641623,-0.03742516,-0.95645413,0.07455212,0.27970850
1757984441700,0,left,-1.45303524,1.92647797,-2.88262033,-0.03750949,-0.95652878,0.07458412,0.27943324
1757984441700,1,right,-1.51041138,1.93421711,-2.84653235,-0.03750949,-0.95652878,0.07458412,0.27943324
1757984441747,0,left,-1.45346475,1.92655769,-2.88264990,-0.03718583,-0.95650264,0.07502189,0.27944880
