UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1755651356074,0,left,-0.03074570,1.67191973,-0.00874630,0.05489058,-0.02043844,0.03814970,0.99755396
1755651356074,1,right,0.03716155,1.67695484,-0.00568136,0.05489058,-0.02043844,0.03814970,0.99755396
1755651356089,0,left,-0.03052547,1.67196265,-0.00899964,0.05475410,-0.02084565,0.03814728,0.99755312
1755651356089,1,right,0.03737953,1.67699477,-0.00588006,0.05475410,-0.02084565,0.03814728,0.99755312
1755651356090,0,left,-0.03024762,1.67202666,-0.00931388,0.05459857,-0.02135976,0.03815488,0.99755048
1755651356090,1,right,0.03765433,1.67705641,-0.00612515,0.05459857,-0.02135976,0.03815488,0.99755048
1755651356102,0,left,-0.02991992,1.67210436,-0.00971137,0.05454768,-0.02205828,0.03819291,0.99753661
1755651356102,1,right,0.03797751,1.67713416,-0.00642766,0.05454768,-0.02205828,0.03819291,0.99753661
1755651356113,0,left,-0.02959572,1.67216164,-0.01010885,0.05447597,-0.02278168,0.03830599,0.99751993
1755651356113,1,right,0.03829610,1.67720157,-0.00672636,0.05447597,-0.02278168,0.03830599,0.99751993
1755651356124,0,left,-0.02930573,1.67220715,-0.01049270,0.05442106,-0.02349466,0.03839372,0.99750302
1755651356124,1,right,0.03858069,1.67725381,-0.00701294,0.05442106,-0.02349466,0.03839372,0.99750302
1755651356135,0,left,-0.02902836,1.67225177,-0.01088485,0.05445553,-0.02419697,0.03847446,0.99748124
1755651356135,1,right,0.03885263,1.67730396,-0.00730888,0.05445553,-0.02419697,0.03847446,0.99748124
1755651356146,0,left,-0.02875512,1.67230082,-0.01125357,0.05452046,-0.02481534,0.03858085,0.99745839
1755651356146,1,right,0.03912060,1.67736256,-0.00759246,0.05452046,-0.02481534,0.03858085,0.99745839
1755651356156,0,left,-0.02847505,1.67234348,-0.01165939,0.05467414,-0.02541286,0.03872492,0.99742935
1755651356156,1,right,0.03939510,1.67741968,-0.00791525,0.05467414,-0.02541286,0.03872492,0.99742935
1755651356167,0,left,-0.02821619,1.67237018,-0.01204923,0.05476652,-0.02596855,0.03883940,0.99740552
1755651356167,1,right,0.03964884,1.67745735,-0.00822827,0.05476652,-0.02596855,0.03883940,0.99740552
1755651356178,0,left,-0.02795882,1.67235681,-0.01245813,0.05478037,-0.02647095,0.03901664,0.99738463
1755651356178,1,right,0.03990073,1.67746416,-0.00856753,0.05478037,-0.02647095,0.03901664,0.99738463
1755651356190,0,left,-0.02769856,1.67232065,-0.01284831,0.05456758,-0.02691023,0.03919109,0.99737770
1755651356190,1,right,0.04015593,1.67744919,-0.00889785,0.05456758,-0.02691023,0.03919109,0.99737770
1755651356201,0,left,-0.02744977,1.67227216,-0.01322443,0.05431807,-0.02726423,0.03928202,0.99737813
1755651356201,1,right,0.04040115,1.67741136,-0.00922649,0.05431807,-0.02726423,0.03928202,0.99737813
1755651356212,0,left,-0.02721243,1.67223496,-0.01359808,0.05412025,-0.02756798,0.03926949,0.99738103
1755651356212,1,right,0.04063635,1.67737096,-0.00955999,0.05412025,-0.02756798,0.03926949,0.99738103
1755651356223,0,left,-0.02699611,1.67219889,-0.01395048,0.05406910,-0.02785739,0.03921384,0.99737795
1755651356223,1,right,0.04085109,1.67732537,-0.00987373,0.05406910,-0.02785739,0.03921384,0.99737795
1755651356234,0,left,-0.02676955,1.67213863,-0.01434436,0.05434769,-0.02818264,0.03917089,0.99735536
1755651356234,1,right,0.04107562,1.67725569,-0.01022230,0.05434769,-0.02818264,0.03917089,0.99735536
1755651356245,0,left,-0.02654386,1.67205646,-0.01473780,0.05474964,-0.02847143,0.03921216,0.99732355
1755651356245,1,right,0.04129863,1.67717526,-0.01057415,0.05474964,-0.02847143,0.03921216,0.99732355
1755651356256,0,left,-0.02632356,1.67200959,-0.01512633,0.05506213,-0.02874104,0.03923906,0.99729755
1755651356256,1,right,0.04151655,1.67712867,-0.01092424,0.05506213,-0.02874104,0.03923906,0.99729755
1755651356268,0,left,-0.02609771,1.67197404,-0.01551058,0.05546982,-0.02893136,0.03924366,0.99726928
1755651356268,1,right,0.04174083,1.67709055,-0.01128052,0.05546982,-0.02893136,0.03924366,0.99726928
1755651356279,0,left,-0.02588002,1.67195642,-0.01589584,0.05581235,-0.02902300,0.03931462,0.99724471
1755651356279,1,right,0.04195706,1.67708040,-0.01165104,0.05581235,-0.02902300,0.03931462,0.99724471
1755651356290,0,left,-0.02565707,1.67193661,-0.01626729,0.05607284,-0.02913031,0.03941710,0.99722292
1755651356290,1,right,0.04217805,1.67707255,-0.01200581,0.05607284,-0.02913031,0.03941710,0.99722292
1755651356301,0,left,-0.02543340,1.67189315,-0.01663927,0.05625031,-0.02924770,0.03946908,0.99720743
1755651356301,1,right,0.04240022,1.67703447,-0.01236054,0.05625031,-0.02924770,0.03946908,0.99720743
1755651356312,0,left,-0.02521382,1.67185744,-0.01700077,0.05627059,-0.02939549,0.03940276,0.99720457
1755651356312,1,right,0.04261934,1.67698852,-0.01270237,0.05627059,-0.02939549,0.03940276,0.99720457
1755651356323,0,left,-0.02496591,1.67178719,-0.01736645,0.05607482,-0.02953312,0.03938129,0.99721238
1755651356323,1,right,0.04286638,1.67691512,-0.01305052,0.05607482,-0.02953312,0.03938129,0.99721238
1755651356335,0,left,-0.02472382,1.67170212,-0.01772279,0.05571989,-0.02974214,0.03937414,0.99722634
1755651356335,1,right,0.04310685,1.67682900,-0.01338035,0.05571989,-0.02974214,0.03937414,0.99722634
1755651356346,0,left,-0.02446087,1.67160650,-0.01806363,0.05528177,-0.02991440,0.03932616,0.99724747
1755651356346,1,right,0.04336890,1.67672745,-0.01370040,0.05528177,-0.02991440,0.03932616,0.99724747
1755651356357,0,left,-0.02422078,1.67152318,-0.01839256,0.05481610,-0.03016160,0.03927406,0.99726778
1755651356357,1,right,0.04360755,1.67663721,-0.01399852,0.05481610,-0.03016160,0.03927406,0.99726778
1755651356368,0,left,-0.02395759,1.67143777,-0.01869973,0.05432102,-0.03039261,0.03926825,0.99728808
1755651356368,1,right,0.04386888,1.67655143,-0.01427690,0.05432102,-0.03039261,0.03926825,0.99728808
1755651356379,0,left,-0.02370642,1.67137725,-0.01903209,0.05396179,-0.03074233,0.03915236,0.99730142
1755651356379,1,right,0.04411839,1.67647415,-0.01456443,0.05396179,-0.03074233,0.03915236,0.99730142
1755651356390,0,left,-0.02342969,1.67133128,-0.01935454,0.05370051,-0.03109557,0.03912739,0.99730555
1755651356390,1,right,0.04439240,1.67642332,-0.01484041,0.05370051,-0.03109557,0.03912739,0.99730555
1755651356402,0,left,-0.02315064,1.67132392,-0.01967622,0.05352035,-0.03148726,0.03910128,0.99730397
1755651356402,1,right,0.04466839,1.67641030,-0.01511000,0.05352035,-0.03148726,0.03910128,0.99730397
1755651356413,0,left,-0.02288008,1.67132369,-0.02002048,0.05350651,-0.03188755,0.03903650,0.99729453
1755651356413,1,right,0.04493618,1.67639836,-0.01540042,0.05350651,-0.03188755,0.03903650,0.99729453
1755651356424,0,left,-0.02259603,1.67129419,-0.02039891,0.05354882,-0.03233608,0.03904153,0.99727762
1755651356424,1,right,0.04521623,1.67636599,-0.01571769,0.05354882,-0.03233608,0.03904153,0.99727762
1755651356435,0,left,-0.02231547,1.67128959,-0.02073111,0.05346675,-0.03264449,0.03886526,0.99727887
1755651356435,1,right,0.04549595,1.67633555,-0.01600967,0.05346675,-0.03264449,0.03886526,0.99727887
1755651356446,0,left,-0.02205997,1.67128056,-0.02106184,0.05324714,-0.03299378,0.03873141,0.99728433
1755651356446,1,right,0.04574972,1.67630679,-0.01629502,0.05324714,-0.03299378,0.03873141,0.99728433
1755651356457,0,left,-0.02179816,1.67125303,-0.02136706,0.05299151,-0.03322695,0.03863046,0.99729412
1755651356457,1,right,0.04601052,1.67626505,-0.01657058,0.05299151,-0.03322695,0.03863046,0.99729412
1755651356469,0,left,-0.02155228,1.67123461,-0.02166460,0.05272641,-0.03338944,0.03845782,0.99730941
1755651356469,1,right,0.04625674,1.67622327,-0.01684859,0.05272641,-0.03338944,0.03845782,0.99730941
1755651356480,0,left,-0.02130380,1.67123016,-0.02195956,0.05249904,-0.03352464,0.03825661,0.99732461
1755651356480,1,right,0.04650607,1.67619161,-0.01712773,0.05249904,-0.03352464,0.03825661,0.99732461
1755651356491,0,left,-0.02106703,1.67119760,-0.02226519,0.05236986,-0.03372394,0.03808469,0.99733126
1755651356491,1,right,0.04674280,1.67613488,-0.01740814,0.05236986,-0.03372394,0.03808469,0.99733126
1755651356502,0,left,-0.02082975,1.67117923,-0.02257509,0.05212075,-0.03387801,0.03777597,0.99735083
1755651356502,1,right,0.04698188,1.67607469,-0.01770049,0.05212075,-0.03387801,0.03777597,0.99735083
1755651356513,0,left,-0.02061398,1.67114732,-0.02286288,0.05170045,-0.03405016,0.03752453,0.99737634
1755651356513,1,right,0.04719861,1.67600945,-0.01796869,0.05170045,-0.03405016,0.03752453,0.99737634
1755651356524,0,left,-0.02041237,1.67113704,-0.02317471,0.05130210,-0.03415410,0.03727193,0.99740283
1755651356524,1,right,0.04740183,1.67596608,-0.01827007,0.05130210,-0.03415410,0.03727193,0.99740283
1755651356536,0,left,-0.02022012,1.67110413,-0.02349595,0.05106107,-0.03431573,0.03704523,0.99741809
1755651356536,1,right,0.04759487,1.67590243,-0.01857206,0.05106107,-0.03431573,0.03704523,0.99741809
1755651356547,0,left,-0.02001632,1.67107303,-0.02377102,0.05080992,-0.03441413,0.03685154,0.99743470
1755651356547,1,right,0.04779971,1.67584556,-0.01883628,0.05080992,-0.03441413,0.03685154,0.99743470
1755651356558,0,left,-0.01980419,1.67104532,-0.02404604,0.05062315,-0.03462741,0.03668444,0.99744298
1755651356558,1,right,0.04801149,1.67579458,-0.01908436,0.05062315,-0.03462741,0.03668444,0.99744298
1755651356569,0,left,-0.01959271,1.67100563,-0.02429614,0.05045529,-0.03484211,0.03657787,0.99744792
1755651356569,1,right,0.04822201,1.67573974,-0.01930681,0.05045529,-0.03484211,0.03657787,0.99744792
1755651356580,0,left,-0.01938317,1.67099146,-0.02452675,0.05009430,-0.03502118,0.03649645,0.99746283
1755651356580,1,right,0.04843066,1.67571505,-0.01951536,0.05009430,-0.03502118,0.03649645,0.99746283
1755651356591,0,left,-0.01919248,1.67097884,-0.02475601,0.04980012,-0.03523344,0.03642595,0.99747266
1755651356591,1,right,0.04862001,1.67569286,-0.01971764,0.04980012,-0.03523344,0.03642595,0.99747266
1755651356603,0,left,-0.01901589,1.67096862,-0.02497886,0.04956174,-0.03539560,0.03634765,0.99748165
1755651356603,1,right,0.04879580,1.67567209,-0.01992012,0.04956174,-0.03539560,0.03634765,0.99748165
1755651356614,0,left,-0.01883208,1.67093776,-0.02519105,0.04929309,-0.03554671,0.03639157,0.99748798
1755651356614,1,right,0.04897773,1.67564751,-0.02011277,0.04929309,-0.03554671,0.03639157,0.99748798
1755651356625,0,left,-0.01868502,1.67088409,-0.02538727,0.04928992,-0.03561108,0.03636968,0.99748664
1755651356625,1,right,0.04912440,1.67559044,-0.02030040,0.04928992,-0.03561108,0.03636968,0.99748664
1755651356636,0,left,-0.01852578,1.67086129,-0.02554921,0.04922047,-0.03560856,0.03641305,0.99748858
1755651356636,1,right,0.04928321,1.67557390,-0.02046272,0.04922047,-0.03560856,0.03641305,0.99748858
1755651356647,0,left,-0.01838160,1.67087325,-0.02571253,0.04926314,-0.03563959,0.03632253,0.99748866
1755651356647,1,right,0.04942799,1.67557314,-0.02062222,0.04926314,-0.03563959,0.03632253,0.99748866
1755651356658,0,left,-0.01824855,1.67091571,-0.02587624,0.04947460,-0.03563550,0.03623168,0.99748165
1755651356658,1,right,0.04956197,1.67560221,-0.02078609,0.04947460,-0.03563550,0.03623168,0.99748165
1755651356670,0,left,-0.01809663,1.67092954,-0.02605093,0.04998933,-0.03561033,0.03607414,0.99746259
1755651356670,1,right,0.04971570,1.67559220,-0.02096283,0.04998933,-0.03561033,0.03607414,0.99746259
1755651356681,0,left,-0.01796911,1.67096644,-0.02618863,0.05032544,-0.03554165,0.03598911,0.99745121
1755651356681,1,right,0.04984472,1.67561633,-0.02110885,0.05032544,-0.03554165,0.03598911,0.99745121
1755651356692,0,left,-0.01785709,1.67098364,-0.02632965,0.05052602,-0.03550475,0.03591968,0.99744489
1755651356692,1,right,0.04995777,1.67562333,-0.02125441,0.05052602,-0.03550475,0.03591968,0.99744489
1755651356703,0,left,-0.01774713,1.67096492,-0.02645013,0.05066066,-0.03540839,0.03588113,0.99744287
