UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1755645694960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65813395,0.13684707,0.74030048,0.00936938
1755645694971,-2.29884970,0.17657410,4.81442598,0.12218352,0.30607687,0.12660347,0.65606597,0.13752519,0.74199921,0.01007202
1755645695003,0.48899830,-0.19394067,-1.19595009,0.02797774,0.08633978,-0.00396161,0.65442780,0.13796724,0.74336338,0.01000943
1755645695014,-1.16010220,-0.88509589,1.73487866,0.05583107,0.18891168,0.08642926,0.65309332,0.13829385,0.74446851,0.01051504
1755645695026,0.44875847,0.81993376,-1.13092881,0.03411712,0.13396800,0.06568835,0.65218250,0.13848661,0.74522543,0.01088618
1755645695047,0.30076763,0.05642679,-0.53682619,0.03402535,0.08071925,0.00667748,0.65112552,0.13884728,0.74608105,0.01095696
1755645695059,0.01416428,0.07317378,-0.18263007,0.01207027,0.04762512,0.02852793,0.65077671,0.13892030,0.74636918,0.01112956
1755645695069,-0.19605718,-0.42725542,-0.22865593,0.02900159,0.03995069,0.05716275,0.65049834,0.13907256,0.74657893,0.01142966
1755645695080,-0.07536450,0.16384342,1.13697269,0.02201254,0.03198723,0.05893855,0.65027107,0.13919033,0.74675006,0.01174498
1755645695093,0.18786931,-0.00682716,-1.33929300,-0.01109142,0.01859814,0.10178298,0.65013745,0.13911935,0.74686909,0.01239639
1755645695126,0.21737324,0.11166452,-0.03199517,0.00260038,0.00981663,0.01919672,0.64993725,0.13916199,0.74703008,0.01271122
1755645695127,-177.89169791,0.80752482,-16.17775458,-0.37537364,0.30263952,0.06144193,0.64972215,0.13886169,0.74727219,0.01276037
1755645695158,9.20590437,0.06726935,0.73112692,-0.00180355,-0.00502342,-0.00056595,0.64981599,0.13883428,0.74719583,0.01275177
1755645695160,-86.94126052,-10.65408601,-28.38791968,-0.18594505,-0.09416741,0.22405016,0.64993800,0.13867623,0.74711579,0.01294221
1755645695181,6.64146646,0.62470628,2.10965514,-0.05161545,-0.00216840,0.04079673,0.65007405,0.13812136,0.74709248,0.01338078
1755645695192,-0.46773684,-0.28331316,-0.28793605,-0.07816989,0.00797068,0.02691691,0.65011112,0.13769924,0.74713552,0.01352613
1755645695204,0.31718501,0.16639498,0.10491830,-0.07473833,-0.00441617,-0.00632881,0.65024242,0.13723213,0.74710792,0.01348657
1755645695214,-0.50543547,-0.07635650,0.00087384,-0.08585452,-0.00890450,-0.00206198,0.65038140,0.13681144,0.74706429,0.01347647
1755645695227,0.37629683,0.08222107,0.27417750,-0.07571064,-0.01152441,-0.01301978,0.65056662,0.13633446,0.74699169,0.01339445
1755645695249,0.27859288,0.08624611,-0.04545998,-0.04166566,-0.00244341,-0.01056296,0.65069573,0.13587614,0.74696481,0.01327825
1755645695259,-2.16527419,0.02563000,-1.29439614,-0.09853244,-0.04073381,-0.01324917,0.65103345,0.13538348,0.74676114,0.01321201
1755645695269,1.32130387,0.08628482,0.45650941,-0.03250083,-0.03858852,0.00910291,0.65130023,0.13521285,0.74655855,0.01325980
1755645695282,0.31116358,-0.12832494,0.25469760,-0.05636643,-0.02876170,0.00862964,0.65158037,0.13485774,0.74637735,0.01331416
1755645695292,-0.01414737,-0.29432235,0.10577474,-0.09981987,-0.04017534,0.00504078,0.65193620,0.13432370,0.74616241,0.01334113
1755645695304,-0.05974935,0.12144876,-0.24360424,-0.08103703,-0.01790339,0.00316967,0.65214574,0.13386585,0.74606126,0.01335904
1755645695315,-0.08416721,-0.14915122,0.11642794,-0.10828758,-0.02181876,0.03171296,0.65240599,0.13325943,0.74593907,0.01353663
1755645695326,0.17841680,0.73341425,0.13330159,-0.09586800,-0.01663347,0.01957599,0.65261199,0.13274175,0.74584925,0.01364234
1755645695337,-0.36841367,-0.25193389,-0.25779282,-0.06428894,-0.00204101,-0.02020017,0.65269974,0.13238494,0.74583793,0.01353023
1755645695348,0.04257129,0.30380421,0.32121974,-0.05403102,-0.00376946,-0.04020774,0.65278898,0.13208507,0.74581700,0.01330708
1755645695350,-64.24279904,-14.36418242,-46.30938577,-0.35849412,0.07673559,-0.45943914,0.65278420,0.13179828,0.74587839,0.01293953
1755645695360,9.81386551,2.24021373,6.85750483,-0.01507992,-0.01475400,-0.04874636,0.65289473,0.13171835,0.74580020,0.01268117
1755645695371,0.15174310,-0.04885385,-0.01273039,-0.03053388,-0.00576050,-0.04926276,0.65296793,0.13155500,0.74576938,0.01241762
1755645695382,0.16017196,-0.08289353,0.17906614,-0.03591104,-0.01815372,-0.02633549,0.65313013,0.13135030,0.74566590,0.01226751
1755645695392,-0.37349650,-0.00637879,-0.18281920,-0.07000252,-0.00364042,-0.02282563,0.65321775,0.13102129,0.74564879,0.01216023
1755645695405,0.31416149,-0.05898530,0.25401783,-0.03198949,-0.00590404,-0.00640474,0.65330333,0.13081496,0.74561071,0.01211891
1755645695414,-0.51066318,-0.08601799,-0.13019264,-0.01777969,0.01682633,-0.03549542,0.65323137,0.13072962,0.74569148,0.01194854
1755645695425,0.44095671,0.07977807,0.26351545,-0.04416435,0.02418629,-0.00882538,0.65313174,0.13049334,0.74582087,0.01190132
1755645695447,0.31646979,-0.03549953,0.12505270,-0.02606441,0.02131459,0.00105099,0.65291615,0.13020011,0.74606066,0.01191314
1755645695449,-68.42436614,-8.38703579,-2.02037670,-0.42317758,0.40046637,0.12963240,0.65263425,0.12988273,0.74636101,0.01201037
1755645695483,3.08408835,0.37398393,0.13176171,-0.00184519,0.00848432,-0.00801826,0.65247709,0.12985118,0.74650609,0.01187326
1755645695493,-2.92904402,0.64256169,0.13108333,0.00587773,0.08274586,-0.13401314,0.65202348,0.12987968,0.74690741,0.01122329
1755645695505,1.37085515,-0.36380687,-0.06776169,0.00816450,0.04206375,-0.03060140,0.65173010,0.12992826,0.74715769,0.01104121
1755645695516,-0.03356270,-0.09384222,-0.13594194,-0.02126369,0.03596642,-0.00774026,0.65152544,0.12981025,0.74735731,0.01099826
1755645695527,0.02322070,0.12626258,-0.17028516,-0.01447679,0.02782783,0.00452072,0.65136382,0.12972990,0.74751175,0.01102335
1755645695537,-0.15326269,0.10790267,-0.06754186,-0.02017171,0.03685311,-0.01181933,0.65118100,0.12963308,0.74768864,0.01096661
1755645695560,0.46587020,-0.11070943,0.14161267,-0.00581388,0.01043412,-0.01298910,0.65105900,0.12956622,0.74780864,0.01081724
1755645695570,-1.00425864,-0.11719955,0.03431836,-0.02331142,0.04045190,-0.03971372,0.65084277,0.12944383,0.74802101,0.01060874
1755645695581,0.57395318,-0.04600798,0.02505476,-0.04011765,0.01782881,-0.02644565,0.65077384,0.12921516,0.74812263,0.01045800
1755645695593,0.01100732,-0.03027013,-0.15043339,-0.02446292,0.02456266,-0.00612264,0.65064110,0.12907573,0.74826264,0.01042310
1755645695604,-0.10041936,0.15354436,0.04705248,-0.02045751,-0.00914927,0.00339446,0.65072170,0.12896219,0.74821186,0.01044194
1755645695637,0.19605982,-0.00415946,-0.00410348,0.00301015,-0.00082593,-0.00896838,0.65073000,0.12901261,0.74819803,0.01029172
1755645695648,-4.74858608,0.40033374,-1.01206254,-0.01217039,-0.03586517,-0.10111272,0.65096727,0.12894871,0.74800974,0.00976088
1755645695670,1.97570788,-0.21560572,0.39492555,-0.00247463,-0.01643034,-0.00858670,0.65117877,0.12892186,0.74783147,0.00966771
1755645695683,-0.73954546,-0.11534750,-0.25089434,-0.01917289,-0.04158720,0.01202609,0.65151513,0.12879628,0.74755907,0.00974648
1755645695705,0.46683650,-0.00873342,0.14902757,-0.00906738,-0.01380020,0.00296471,0.65171200,0.12869472,0.74740451,0.00977969
1755645695716,-0.75009649,-0.32425062,-0.12548843,-0.04530087,-0.01307778,0.02554568,0.65183444,0.12845916,0.74733650,0.00991253
1755645695737,0.40715221,0.21358318,0.08221769,-0.02058698,-0.00202319,0.01997249,0.65190056,0.12823476,0.74731445,0.01013023
1755645695748,-1.82611655,-0.02508402,-0.43947200,-0.07736632,0.00463750,0.03177804,0.65195167,0.12781312,0.74733973,0.01030342
1755645695760,1.02949705,-0.00631204,0.51548057,-0.03969294,-0.01129091,0.01703202,0.65207536,0.12757297,0.74727142,0.01040646
